,2011-07-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-50694863.000,,,,-4656184.000,,,,-53104450.000,,,,-47457704.000,,,,-15405835.000,,,,-6094815.000,
CommonStockDividendsPerShareCashPaid,0.040,0.050,0.030,0.040,0.020,0.030,0.040,0.050,0.050,0.060,0.050,0.050,0.050,0.040,0.010,,,,,,,0.000,0.000
ComprehensiveIncomeNetOfTax,,,,,,,197684.000,224237.000,,184445.000,144849.000,156398.000,149635.000,80023.000,-49081.000,-62341.000,-222164.000,-199575.000,-223443.000,-193580.000,-196454.000,-188705.000,-144490.000
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,,0.000,,,,0.000,,,,,,,,,
DividendsCommonStockCash,,,,,,165574.000,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.050,0.040,0.030,0.040,0.020,0.030,0.040,0.050,0.060,0.060,0.050,0.050,0.050,0.030,-0.020,-0.020,-0.080,-0.070,-0.070,-0.070,-0.080,-0.070,-0.060
EffectOfExchangeRateOnCashAndCashEquivalents,,-6878418.000,,,,346761.000,,,,-20535379.000,,,,-26114742.000,,,,-15199397.000,,,,5218163.000,
ForeignCurrencyTransactionGainLossUnrealized,,2575.000,,,,-24.000,,,,-3822.000,,,,-3682.000,,,,5165.000,,,,-1424.000,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,0.000,,,,0.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,248629.000,,,,222357.000,,,,-152071.000,,,,-90118.000,,,,,,,,-16778.000,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,68375.000,,,,65787.000,
IncreaseInCarryingAmountOfRedeemablePreferredStock,,,,,,-3514.000,,,,,,,,,,,,,,,,,
InterestIncomeOperating,1311627.000,821372.000,715504.000,768957.000,645739.000,676037.000,,,,,,,,,,,,,,,,,
InvestmentIncomeInterest,,,,,,,646984.000,636442.000,,510040.000,412117.000,429115.000,414769.000,319547.000,144625.000,156866.000,1852.000,859.000,918.000,20665.000,843.000,16404.000,30392.000
NetCashProvidedByUsedInFinancingActivities,,-44119823.000,,,,-5169846.000,,,,-32765815.000,,,,-21461921.000,,,,-2014.000,,,,-11110774.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-44119823.000,,,,-5169846.000,,,,-32765815.000,,,,-21461921.000,,,,-2014.000,,,,-11110774.000,
NetCashProvidedByUsedInOperatingActivities,,303378.000,,,,166901.000,,,,196744.000,,,,118959.000,,,,-204424.000,,,,-202204.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,303378.000,,,,166901.000,,,,196744.000,,,,118959.000,,,,-204424.000,,,,-202204.000,
NetIncomeLoss,404906.000,228668.000,144938.000,230719.000,127639.000,169088.000,195421.000,223487.000,207587.000,192446.000,143873.000,157359.000,152689.000,87117.000,-47579.000,-65044.000,-221006.000,-204479.000,-210724.000,-194798.000,-200822.000,-184495.000,-148397.000
OperatingExpenses,906721.000,592704.000,570566.000,538238.000,518100.000,506949.000,451563.000,412955.000,359973.000,317594.000,268244.000,271756.000,262080.000,232430.000,192204.000,221910.000,222858.000,205338.000,211642.000,215463.000,201665.000,200899.000,178789.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,5665.000,4138.000,917.000,3499.000,-1750.000,-888.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-888.000,2263.000,750.000,-1085.000,-8001.000,976.000,-961.000,-3054.000,-7094.000,-1502.000,2703.000,-1158.000,4904.000,-12719.000,1218.000,4368.000,-4210.000,3907.000
