,2011-06-30,2011-09-30,2012-03-31,2013-03-31,2013-09-30
AmortizationOfFinancingCosts,,,900000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,300000.000,,
ComprehensiveIncomeNetOfTax,,,14800000.000,,-6100000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,2700000.000,,1800000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,17500000.000,,-4300000.000
CostOfServices,110500000.000,106400000.000,115000000.000,,115900000.000
DeferredIncomeTaxExpenseBenefit,,,9000000.000,,
DeferredOtherTaxExpenseBenefit,,,,5500000.000,
DepreciationAndAmortization,21500000.000,21400000.000,21900000.000,,48000000.000
EarningsPerShareBasic,0.770,0.910,,,
EarningsPerShareDiluted,0.760,0.900,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,1000000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,1.560
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,9800000.000,
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,,,8600000.000,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,8600000.000,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,21200000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,32500000.000,40900000.000,32400000.000,,2500000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,25200000.000,29300000.000,12100000.000,,
IncomeLossFromContinuingOperationsPerBasicShare,0.780,0.910,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.770,0.900,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-300000.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.010,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.010,,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,-2800000.000,,
IncomeTaxExpenseBenefit,7300000.000,11600000.000,20300000.000,,3900000.000
IncreaseDecreaseInAccountsPayableTrade,,,100000.000,,
IncreaseDecreaseInAccountsReceivable,,,21700000.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,4600000.000,
IncreaseDecreaseInOtherOperatingAssets,,,800000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-1400000.000,,
InterestExpense,30700000.000,30600000.000,30700000.000,,49000000.000
InvestmentIncomeInterest,100000.000,200000.000,400000.000,,800000.000
NetCashProvidedByUsedInFinancingActivities,,,-5600000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-5600000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-16700000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-16700000.000,,
NetCashProvidedByUsedInOperatingActivities,,,21600000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,21600000.000,,
NetIncomeLoss,22900000.000,27100000.000,10200000.000,,-3400000.000
NetIncomeLossAttributableToNoncontrollingInterest,2000000.000,2200000.000,1900000.000,,2000000.000
NonoperatingIncomeExpense,-28000000.000,-31900000.000,-33200000.000,,-46800000.000
OperatingExpenses,197000000.000,194800000.000,215000000.000,,250200000.000
OperatingIncomeLoss,60500000.000,72800000.000,65600000.000,,49300000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,5400000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-2400000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,-2900000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,5400000.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,-500000.000
OtherNoncashIncomeExpense,,,300000.000,,
OtherNonoperatingIncomeExpense,2600000.000,-1500000.000,-2900000.000,,1400000.000
PaymentsForProceedsFromOtherInvestingActivities,,,-700000.000,,
PaymentsForRepurchaseOfOtherEquity,,,1300000.000,,
PaymentsOfDividendsMinorityInterest,,,-100000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,17300000.000,,
PaymentsToAcquireTradingSecuritiesHeldforinvestment,,,1100000.000,,
ProceedsFromPaymentsForOtherFinancingActivities,,,-800000.000,,
ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,,,1000000.000,,
ProfitLoss,24900000.000,29300000.000,12100000.000,,-1400000.000
ProvisionForDoubtfulAccounts,,,3000000.000,,
RepaymentsOfDebt,,,3500000.000,,
SalesRevenueServicesNet,257500000.000,267600000.000,280600000.000,,299500000.000
SellingGeneralAndAdministrativeExpense,65000000.000,67000000.000,78100000.000,,86300000.000
ShareBasedCompensation,,,1600000.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,1600000.000,,
StockIssuedDuringPeriodValueStockOptionsExercised,,,100000.000,,
TreasuryStockValueAcquiredCostMethod,,,100000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,30100000.000,30200000.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,29800000.000,29800000.000,,,
