,2011-06-30
AssetImpairmentCharges,1369000.000
CostOfGoodsSold,696896000.000
GainLossOnSaleOfPropertyPlantEquipment,795000.000
GrossProfit,124342000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,44648000.000
IncomeTaxExpenseBenefit,11066000.000
InterestExpense,53261000.000
InvestmentIncomeInterest,471000.000
NetIncomeLoss,33582000.000
NetIncomeLossAllocatedToGeneralPartners,966000.000
NetIncomeLossAllocatedToLimitedPartners,32616000.000
OperatingIncomeLoss,97649000.000
OtherNonoperatingIncomeExpense,-211000.000
Revenues,821238000.000
SalesRevenueNet,821238000.000
SellingGeneralAndAdministrativeExpense,26119000.000
