,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,4074000.000
Communication,131000.000
DeferredIncomeTaxExpenseBenefit,290000.000
DepreciationAndAmortization,192000.000
EarningsPerShareBasicAndDiluted,1.000
FederalDepositInsuranceCorporationPremiumExpense,200000.000
GainLossOnSaleOfLoansAndLeases,450000.000
GainsLossesOnSalesOfOtherRealEstate,97000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2984000.000
IncomeTaxExpenseBenefit,1169000.000
IncomeTaxesPaid,1275000.000
IncreaseDecreaseInAccruedInterestReceivableNet,17000.000
IncreaseDecreaseInInterestPayableNet,-35000.000
IncreaseDecreaseInOtherDeposits,-5328000.000
IncreaseDecreaseInOtherOperatingAssets,106000.000
IncreaseDecreaseInOtherOperatingLiabilities,-63000.000
InformationTechnologyAndDataProcessing,153000.000
InterestAndDividendIncomeOperating,12241000.000
InterestAndFeeIncomeLoansAndLeases,12151000.000
InterestExpense,2086000.000
InterestExpenseDeposits,2086000.000
InterestIncomeDepositsWithFinancialInstitutions,62000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,7622000.000
InterestIncomeExpenseNet,10155000.000
InterestPaid,2121000.000
LaborAndRelatedExpense,3118000.000
NetCashProvidedByUsedInFinancingActivities,2498000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2498000.000
NetCashProvidedByUsedInInvestingActivities,-2629000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2629000.000
NetCashProvidedByUsedInOperatingActivities,4205000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,4205000.000
NetIncomeLoss,1815000.000
NoninterestExpense,5784000.000
NoninterestIncome,1146000.000
OccupancyNet,578000.000
OtherNoninterestExpense,480000.000
PaymentsForProceedsFromLoansAndLeases,10508000.000
PaymentsToAcquirePropertyPlantAndEquipment,54000.000
ProceedsFromSaleOfOtherRealEstate,1736000.000
ProvisionForLoanAndLeaseLosses,2533000.000
SellingGeneralAndAdministrativeExpense,216000.000
