,2011-06-30,2011-09-30,2012-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,620000.000
AmortizationOfFinancingCosts,,,121000.000
CapitalExpendituresIncurredButNotYetPaid,,,65000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4491000.000
ComprehensiveIncomeNetOfTax,,,1354000.000
CostOfServices,1362000.000,1742000.000,1755000.000
DeferredIncomeTaxExpenseBenefit,,,32000.000
DepreciationDepletionAndAmortization,,,1609000.000
EarningsPerShareBasic,0.070,0.080,0.020
EarningsPerShareDiluted,0.070,0.080,0.020
EffectOfExchangeRateOnCashAndCashEquivalents,,,246000.000
ForeignCurrencyTransactionGainLossBeforeTax,-16000.000,78000.000,-128000.000
GeneralAndAdministrativeExpense,5708000.000,5775000.000,7543000.000
GrossProfit,16926000.000,16481000.000,17430000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2968000.000,2413000.000,776000.000
IncomeTaxExpenseBenefit,1169000.000,421000.000,262000.000
IncomeTaxesPaid,,,1024000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-696000.000
IncreaseDecreaseInAccountsReceivable,,,1170000.000
IncreaseDecreaseInDeferredRevenue,,,-3705000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,-48000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,635000.000
InterestExpense,1105000.000,1115000.000,1070000.000
InterestPaid,,,968000.000
InvestmentIncomeInterest,79000.000,85000.000,30000.000
NetCashProvidedByUsedInInvestingActivities,,,-1469000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1469000.000
NetCashProvidedByUsedInOperatingActivities,,,-3268000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3268000.000
NetIncomeLoss,1799000.000,1992000.000,514000.000
NonoperatingIncomeExpense,-1042000.000,-952000.000,-1168000.000
OperatingExpenses,12916000.000,13116000.000,15486000.000
OperatingIncomeLoss,4010000.000,3365000.000,1944000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-840000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,840000.000
PaymentsToAcquireIntangibleAssets,,,500000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,969000.000
SellingAndMarketingExpense,5505000.000,5670000.000,6214000.000
ShareBasedCompensation,,,620000.000
SubscriptionRevenue,18288000.000,18223000.000,19185000.000
WeightedAverageNumberOfDilutedSharesOutstanding,25573166.000,25582347.000,25646960.000
WeightedAverageNumberOfSharesOutstandingBasic,25406664.000,25409169.000,25546030.000
