,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,13126000.000,19097000.000,14822000.000,13444000.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,12523000.000,15148000.000,15869000.000,20796000.000,18372000.000,32429000.000,34099000.000,22107000.000,21756000.000,19777000.000,17137000.000,14062000.000,16247000.000,14394000.000,12747000.000,13462000.000,14637000.000,18918000.000,11103000.000,11488000.000,33998000.000,22190000.000,28815000.000,25753000.000,25388000.000
AccountsPayableRelatedPartiesCurrent,,,,,,32429000.000,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,5871000.000,7597000.000,9322000.000,5681000.000,4697000.000,7937000.000,6805000.000,11420000.000,4962000.000,7826000.000,7549000.000,10622000.000,7922000.000,6688000.000,7136000.000,9808000.000,10397000.000,7865000.000,7187000.000,9066000.000,16059000.000,12710000.000,13924000.000,15115000.000,14440000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,7137000.000,10533000.000,7116000.000,7795000.000,1864000.000,1979000.000,1373000.000,1815000.000,1382000.000,1807000.000,1376000.000,1778000.000,1364000.000,1786000.000,1371000.000,1764000.000,1686000.000,2271000.000,1742000.000,2224000.000,1137000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,1660000.000,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,124450000.000,129644000.000,131540000.000,137305000.000,143495000.000,150054000.000,157088000.000,163744000.000,170519000.000,177264000.000,184223000.000,191030000.000,197931000.000,202110000.000,209005000.000,215919000.000,234089000.000,251749000.000,269620000.000,287661000.000,305371000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-2412000.000,-2388000.000,-2392000.000,-2884000.000,-3014000.000,-2751000.000,-2539000.000,-2075000.000,-2084000.000,-1899000.000,-1726000.000,-1551000.000,-1240000.000,-1038000.000,-843000.000,-615000.000,-372000.000,-119000.000,0.000,0.000,0.000,0.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,55000.000,64000.000,76000.000,72000.000,95000.000,91000.000,84000.000,98000.000,74000.000,78000.000,50000.000,55000.000,30000.000,15000.000,34000.000,26000.000,18000.000,21000.000,27000.000,258000.000,42000.000,41000.000,46000.000,49000.000,59000.000
Assets,640740000.000,673779000.000,659309000.000,656931000.000,639703000.000,653242000.000,622954000.000,660113000.000,619198000.000,594028000.000,593454000.000,592615000.000,575188000.000,562088000.000,578839000.000,568091000.000,559959000.000,523755000.000,536482000.000,529222000.000,1352649000.000,1326857000.000,1312217000.000,1328430000.000,1280589000.000
AssetsCurrent,262074000.000,291735000.000,271863000.000,255772000.000,226712000.000,220464000.000,166048000.000,199558000.000,154746000.000,133471000.000,135780000.000,138835000.000,123452000.000,112400000.000,129578000.000,123581000.000,117786000.000,80616000.000,98772000.000,96737000.000,151836000.000,139886000.000,134531000.000,166884000.000,133556000.000
CashAndCashEquivalentsAtCarryingValue,229751000.000,255514000.000,236975000.000,225573000.000,196394000.000,180291000.000,127848000.000,153242000.000,111882000.000,87166000.000,85142000.000,85919000.000,78470000.000,68004000.000,79914000.000,72638000.000,66981000.000,33250000.000,49967000.000,51979000.000,76261000.000,65296000.000,55595000.000,81538000.000,51650000.000
CommonStockSharesIssued,73002956000.000,73002956000.000,,,,,,,,,,,,,,,,,,,,,,,
CommonStockSharesOutstanding,73002956000.000,73002956000.000,,,,,,,,,,,,,,,,,,,,,,,
CommonStockValue,484194000.000,491669000.000,,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,649195000.000,649195000.000,647240000.000,647240000.000,647240000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,,16038000.000,15635000.000,15220000.000,14796000.000,14361000.000
DeferredFinanceCostsCurrentNet,,,,,,,964000.000,,,,,,,,,,,,,,,,,,
DeferredFinanceCostsGross,,,,,,4800000.000,4824000.000,,,,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,3164000.000,,,,,,,,,,,,,26000.000,7845000.000,9063000.000,8913000.000,8664000.000,8409000.000
DeferredFinanceCostsNoncurrentNet,3697000.000,3387000.000,3164000.000,2926000.000,2686000.000,2443000.000,2200000.000,1962000.000,1722000.000,1479000.000,1236000.000,998000.000,758000.000,515000.000,272000.000,32000.000,0.000,0.000,,,,,,,
DeferredRevenueCurrent,2970000.000,20550000.000,9019000.000,16023000.000,4371000.000,10372000.000,965000.000,28604000.000,1505000.000,797000.000,696000.000,9965000.000,399000.000,1763000.000,13613000.000,6342000.000,1911000.000,2401000.000,3129000.000,838000.000,1326000.000,5294000.000,12571000.000,31886000.000,2861000.000
DerivativeFairValueOfDerivativeLiability,,,,,927000.000,828000.000,862000.000,840000.000,852000.000,894000.000,883000.000,930000.000,922000.000,888000.000,855000.000,843000.000,,,119000.000,,,,0.000,,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,,,,615000.000,372000.000,,0.000,0.000,0.000,,,
DueFromAffiliateCurrent,1027000.000,353000.000,572000.000,438000.000,551000.000,337000.000,605000.000,376000.000,635000.000,1045000.000,3104000.000,2182000.000,436000.000,240000.000,1848000.000,2346000.000,876000.000,694000.000,883000.000,283000.000,837000.000,701000.000,750000.000,480000.000,383000.000
DueFromAffiliateNoncurrent,1447000.000,1406000.000,1495000.000,1450000.000,1405000.000,1360000.000,1315000.000,1272000.000,1226000.000,1181000.000,1136000.000,1091000.000,1046000.000,1002000.000,957000.000,912000.000,882000.000,822000.000,777000.000,732000.000,688000.000,643000.000,598000.000,553000.000,508000.000
DueToAffiliateCurrent,2856000.000,2535000.000,2064000.000,2426000.000,2634000.000,3638000.000,3220000.000,3151000.000,3450000.000,3327000.000,4289000.000,2924000.000,2557000.000,1919000.000,2279000.000,1752000.000,1843000.000,2230000.000,1940000.000,1617000.000,2075000.000,1980000.000,2402000.000,2800000.000,2298000.000
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,2430000.000,2094000.000,774000.000,1295000.000,2088000.000,2334000.000,919000.000,1545000.000,2305000.000,2515000.000,1261000.000,1825000.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,4494000.000,2271000.000,2948000.000,3780000.000,3785000.000,3226000.000,4382000.000,5364000.000,5999000.000,3162000.000,7160000.000,8103000.000,9256000.000,5325000.000,6945000.000
GeneralPartnersCapitalAccount,0.000,0.000,0.000,,,,,,,,,,,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
Goodwill,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000,40969000.000
IntangibleAssetsNetExcludingGoodwill,41000.000,38000.000,36000.000,34000.000,32000.000,32000.000,30000.000,29000.000,28000.000,27000.000,26000.000,,,,,,,,,,,,,,
InterestPayableCurrent,,,,,524000.000,552000.000,500000.000,479000.000,469000.000,458000.000,458000.000,439000.000,458000.000,458000.000,458000.000,439000.000,458000.000,458000.000,458000.000,307000.000,3537000.000,18521000.000,2683000.000,17634000.000,2682000.000
InventoryFinishedGoodsNetOfReserves,,,,,6065000.000,6947000.000,5234000.000,6201000.000,6464000.000,8083000.000,8849000.000,10995000.000,7933000.000,10197000.000,12393000.000,10064000.000,8569000.000,6938000.000,9589000.000,5494000.000,9317000.000,14533000.000,15860000.000,23263000.000,20682000.000
InventoryNet,22714000.000,25799000.000,23255000.000,21793000.000,22658000.000,29798000.000,28949000.000,32224000.000,32837000.000,32838000.000,33064000.000,33535000.000,30913000.000,32949000.000,35614000.000,33871000.000,35721000.000,36716000.000,37529000.000,32592000.000,53113000.000,56888000.000,58167000.000,64071000.000,62169000.000
InventoryPartsAndComponentsNetOfReserves,,,,,12209000.000,17878000.000,16677000.000,15730000.000,15882000.000,15343000.000,15669000.000,14420000.000,14889000.000,13640000.000,13888000.000,14642000.000,17111000.000,19364000.000,18885000.000,18997000.000,33707000.000,33036000.000,33489000.000,32925000.000,33819000.000
