,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
NonoperatingIncomeExpense,999000.000,-1120000.000,-1021000.000,-1029000.000,-1137000.000,-1204000.000,-1116000.000,-1170000.000,-1244000.000,-1230000.000,-1975000.000,-815000.000,-764000.000
OperatingExpenses,20418000.000,18743000.000,22766000.000,22044000.000,23244000.000,22189000.000,22357000.000,22733000.000,25044000.000,24318000.000,25109000.000,27227000.000,31485000.000
OperatingIncomeLoss,-9292000.000,-7527000.000,-10401000.000,-8310000.000,-7748000.000,-6185000.000,-4882000.000,-2335000.000,-3639000.000,-2196000.000,-1917000.000,1210000.000,-4442000.000
OtherComprehensiveIncomeLossNetOfTax,0.000,0.000,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,1000.000,,-1000.000,1000.000,0.000,0.000,0.000,0.000,,,
OtherNoncashIncomeExpense,,,,,1000.000,,,,4000.000,,,,11000.000
OtherNonoperatingIncomeExpense,32000.000,-28000.000,95000.000,146000.000,2000.000,-49000.000,119000.000,28000.000,-45000.000,-33000.000,12000.000,54000.000,118000.000
PaymentsOfStockIssuanceCosts,805000.000,,,,0.000,,,,,,,,
PaymentsToAcquireAvailableForSaleSecurities,,,,,20000000.000,,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,71000.000,,,,198000.000,,,,252000.000,,,,514000.000
ProceedsFromIssuanceOfSecuredDebt,19561000.000,,,,0.000,,,,,,,,
ProceedsFromLinesOfCredit,0.000,,,,,,,,,,,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,,,,,,,0.000,,,,
ProceedsFromSaleOfShortTermInvestments,0.000,,,,20000000.000,,,,,,,,
ProceedsFromStockOptionsExercised,556000.000,,,,116000.000,,,,2397000.000,,,,793000.000
ProvisionForDoubtfulAccounts,20000.000,,,,113000.000,,,,25000.000,,,,24000.000
RepaymentsOfLongTermCapitalLeaseObligations,1282000.000,,,,1687000.000,,,,1306000.000,,,,1850000.000
RepaymentsOfSecuredDebt,264000.000,,,,781000.000,,,,1608000.000,,,,258000.000
ResearchAndDevelopmentExpense,5225000.000,5554000.000,5503000.000,5828000.000,6038000.000,5568000.000,5473000.000,5580000.000,5802000.000,5799000.000,6041000.000,6236000.000,6847000.000
Revenues,24274000.000,24685000.000,25869000.000,28274000.000,30274000.000,30274000.000,32287000.000,36033000.000,38015000.000,38886000.000,40982000.000,44207000.000,47014000.000
SalesRevenueNet,24274000.000,24685000.000,25869000.000,28274000.000,30274000.000,30274000.000,32287000.000,36033000.000,38015000.000,38886000.000,40982000.000,44207000.000,47014000.000
SellingAndMarketingExpense,9022000.000,9674000.000,9296000.000,9453000.000,9931000.000,10594000.000,10797000.000,10720000.000,12706000.000,12637000.000,12925000.000,14480000.000,15778000.000
ShareBasedCompensation,1196000.000,,,,2235000.000,,,,1994000.000,,,,3129000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,68000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,4.410,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,356000.000,,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,1.140,,,,,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,12.140,,,,,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,576000.000,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5608000.000,46898000.000,48310000.000,-63212000.000,49433000.000,49980000.000,50369000.000,-99641000.000,51377000.000,52143000.000,52708000.000,-103886000.000,53688000.000
