,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,808000000.000,742000000.000,755000000.000,880000000.000,841000000.000,917000000.000,876000000.000,1047000000.000,843000000.000,921000000.000,962000000.000,1106000000.000,931000000.000,764000000.000,892000000.000,784000000.000,619000000.000,585000000.000,432000000.000,448000000.000,370000000.000,279000000.000,257000000.000,206000000.000,162000000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,,,,,833000000.000,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,127000000.000,,,,150000000.000,,,,145000000.000,,,,78000000.000,,,,95000000.000,,,,87000000.000,
AccruedIncomeTaxesCurrent,67000000.000,26000000.000,23000000.000,89000000.000,70000000.000,121000000.000,257000000.000,116000000.000,111000000.000,131000000.000,176000000.000,53000000.000,74000000.000,83000000.000,130000000.000,131000000.000,217000000.000,76000000.000,82000000.000,82000000.000,89000000.000,57000000.000,105000000.000,95000000.000,76000000.000
AccruedIncomeTaxesNoncurrent,,,,729000000.000,,,,584000000.000,,,,502000000.000,,,,383000000.000,,,,401000000.000,,,,333000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7887000000.000,8144000000.000,8413000000.000,8760000000.000,8892000000.000,9165000000.000,6925000000.000,7179000000.000,7443000000.000,7461000000.000,7596000000.000,7720000000.000,7897000000.000,8169000000.000,8419000000.000,6978000000.000,6174000000.000,5051000000.000,5260000000.000,5456000000.000,5668000000.000,5888000000.000,6078000000.000,6279000000.000,6493000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-335000000.000,-328000000.000,-338000000.000,-496000000.000,-515000000.000,-516000000.000,-512000000.000,-521000000.000,-540000000.000,-434000000.000,-426000000.000,-262000000.000,-263000000.000,-188000000.000,-185000000.000,-404000000.000,-414000000.000,-410000000.000,-368000000.000,-334000000.000,-339000000.000,-343000000.000,-327000000.000,-283000000.000,-284000000.000
AdditionalPaidInCapital,7518000000.000,6529000000.000,6545000000.000,7211000000.000,7216000000.000,7472000000.000,7496000000.000,7521000000.000,7511000000.000,6731000000.000,6766000000.000,6784000000.000,6792000000.000,5720000000.000,5775000000.000,5797000000.000,5806000000.000,5596000000.000,5610000000.000,5739000000.000,10674000000.000,10680000000.000,10682000000.000,10993000000.000,11000000000.000
AllowanceForDoubtfulAccountsReceivable,,,,28000000.000,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,33000000.000,30000000.000,28000000.000,,28000000.000,28000000.000,28000000.000,20000000.000,20000000.000,20000000.000,20000000.000,14000000.000,14000000.000,14000000.000,14000000.000,14000000.000,14000000.000,14000000.000,15000000.000,,,,,1000000.000,
Assets,37210000000.000,36936000000.000,36645000000.000,35088000000.000,34715000000.000,34442000000.000,35312000000.000,34255000000.000,32675000000.000,32215000000.000,32601000000.000,32546000000.000,31897000000.000,32067000000.000,29964000000.000,28413000000.000,27105000000.000,26973000000.000,25835000000.000,26329000000.000,26245000000.000,25839000000.000,26167000000.000,26889000000.000,26717000000.000
