,2011-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,13286.000
AmortizationOfDebtDiscountPremium,128760.000
CashAndCashEquivalentsPeriodIncreaseDecrease,48004.000
CostOfRevenue,248102.000
DepreciationDepletionAndAmortization,183021.000
EarningsPerShareBasicAndDiluted,-0.010
GeneralAndAdministrativeExpense,1728636.000
GrossProfit,3846515.000
IncreaseDecreaseInAccountsPayable,5295.000
IncreaseDecreaseInAccountsPayableRelatedParties,-428.000
IncreaseDecreaseInAccountsReceivable,100356.000
IncreaseDecreaseInDeferredRevenue,51111.000
IncreaseDecreaseInInventories,-38279.000
IncreaseDecreaseInOtherAccruedLiabilities,78516.000
IncreaseDecreaseInOtherCurrentAssets,25.000
IncreaseDecreaseInPrepaidExpense,7372.000
InterestExpenseDebt,370505.000
InterestPaid,247203.000
LossContingencyLossInPeriod,-10000.000
NetCashProvidedByUsedInFinancingActivities,46909.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,46909.000
NetCashProvidedByUsedInInvestingActivities,-223463.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-223463.000
NetCashProvidedByUsedInOperatingActivities,224558.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,224558.000
NetIncomeLoss,-421136.000
NonoperatingIncomeExpense,-375883.000
OperatingExpenses,3891768.000
OperatingIncomeLoss,-45253.000
OtherIncome,4622.000
PaymentsToAcquireMachineryAndEquipment,23538.000
ProceedsFromNotesPayable,-50000.000
ProfitLoss,-421136.000
ProvisionForDoubtfulAccounts,72476.000
RepaymentsOfNotesPayable,3091.000
ResearchAndDevelopmentExpense,269731.000
ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,-199925.000
Revenues,4099239.000
SalesRevenueNet,4094617.000
SellingAndMarketingExpense,1893401.000
ShareBasedCompensation,13286.000
ShareBasedGoodsAndNonemployeeServicesTransactionQuantityOfSecuritiesIssued,500000.000
ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,53289.000
WeightedAverageNumberOfDilutedSharesOutstanding,34771447.000
WeightedAverageNumberOfSharesOutstandingBasic,34771447.000
