,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableRelatedPartiesCurrent,24379.000,26162.000,20114.000,54063.000,21112.000,14134.000,17126.000,18710.000,14033.000,23704.000,9784.000,11132.000,7869.000,16465.000,67598.000,59219.000,37571.000,6978.000,12271.000,76345.000,64044.000,42857.000,21359.000,53810.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,11117.000,22487.000,31196.000,18156.000,0.000,0.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1601288.000,1695134.000,1788979.000,,,,,,,,,,,,,,,,,,,,,
AdvanceRent,,,,62499.000,56526.000,16944.000,0.000,22917.000,22917.000,22917.000,,22916.000,42329.000,43621.000,7269.000,21155.000,40749.000,21337.000,0.000,33781.000,33967.000,45743.000,,29915.000
Assets,14136444.000,14060875.000,13934404.000,14248983.000,13919917.000,13784031.000,13537169.000,13473164.000,13296243.000,13218109.000,13094002.000,13026169.000,12921493.000,13465357.000,13969896.000,13642694.000,13710161.000,13562692.000,12976398.000,13144326.000,12947672.000,12762491.000,12594435.000,12539527.000
AssetsCurrent,,,346847.000,,,,,,,,,,,,,,,2387335.000,2353770.000,808933.000,727162.000,656864.000,603691.000,
BuildingsAndImprovementsGross,,,,10332327.000,10332327.000,10332327.000,10332327.000,10332327.000,10332327.000,10332327.000,10332327.000,10332327.000,10332327.000,8167480.000,8832622.000,8788477.000,8788477.000,8788477.000,8532777.000,9849009.000,9849009.000,9849009.000,9849009.000,9849009.000
CapitalUnits,,,,10.000,,,,,,,,,,,,,,,,,,,,
Cash,361196.000,379473.000,346847.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,692064.000,470642.000,442399.000,311084.000,356699.000,289398.000,320884.000,306395.000,348182.000,353126.000,1967956.000,2671184.000,1308698.000,2336147.000,2376218.000,2331283.000,777737.000,709006.000,656864.000,603691.000,663666.000
DeferredRentCreditCurrent,47273.000,61830.000,27730.000,,,,,,,,,,,,,,,,,,,,,
DividendsPayableCurrent,236083.000,236083.000,236083.000,328607.000,236082.000,236082.000,233166.000,236082.000,236081.000,236081.000,236082.000,236083.000,236083.000,236083.000,513860.000,235458.000,233166.000,236082.000,235250.000,236083.000,233582.000,170102.000,170102.000,170103.000
EquityMethodInvestmentAggregateCost,,,,,,,,,,,,,,1402941.000,0.000,965934.000,105866.000,7057.000,0.000,,,,,
FiniteLivedIntangibleAssetOffMarketLeaseFavorableGross,,,,,,,,,,,,,,,,,,,72606.000,,,,,
