,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
NetCashProvidedByUsedInFinancingActivities,,,99066.000,,249317.000,,,,398914.000,,,,0.000,,,,200000.000,,,,150000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,99066.000,,249317.000,,,,398914.000,,,,0.000,,,,200000.000,,,,150000.000
NetCashProvidedByUsedInInvestingActivities,,,-45.000,,-46.000,,,,,,,,-39278.000,,,,0.000,,,,-1387.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-45.000,,-46.000,,,,,,,,-39278.000,,,,0.000,,,,-1387.000
NetCashProvidedByUsedInOperatingActivities,,,-17235.000,,-168451.000,,,,-155122.000,,,,-206505.000,,,,-251186.000,,,,-193616.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-17235.000,,-168451.000,,,,-155122.000,,,,-206505.000,,,,-251186.000,,,,-193616.000
NetIncomeLoss,-335712.000,-325204.000,-138032.000,-292515.000,-275261.000,-303035.000,-950059.000,-5939330.000,-650302.000,-563985.000,-239041.000,-419659.000,-416175.000,-968254.000,-348515.000,-400849.000,-508980.000,-528065.000,-1124468.000,-912330.000,-494611.000
NonoperatingIncomeExpense,2101.000,0.000,45.000,-15588.000,-16578.000,-17436.000,-9178.000,-5144024.000,2084.000,-18280.000,-17071.000,-5362.000,-12213.000,-24787.000,-25709.000,-16545.000,-31040.000,-27359.000,-35339.000,-34501.000,-40147.000
OfficersCompensation,52500.000,52500.000,55650.000,55650.000,58989.000,58899.000,58899.000,60347.000,62528.000,62529.000,62528.000,130559.000,86576.000,98816.000,94735.000,160769.000,105379.000,107810.000,127809.000,106285.000,110722.000
OperatingExpenses,337813.000,325204.000,138077.000,276927.000,258683.000,285599.000,940881.000,795306.000,652386.000,545705.000,221970.000,414297.000,403962.000,943467.000,322806.000,384304.000,477940.000,500706.000,1107802.000,891014.000,454464.000
OperatingIncomeLoss,-337813.000,-325204.000,-138077.000,-276927.000,-258683.000,-285599.000,-940881.000,-795306.000,-652386.000,-545705.000,-221970.000,-414297.000,-403962.000,-943467.000,-322806.000,-384304.000,-477940.000,-500706.000,-1089129.000,-877829.000,-454464.000
OperatingLeasesRentExpenseNet,,,,,,,,,3305.000,,,,4999.000,,,,2441.000,,,,2404.000
OtherIncome,2101.000,0.000,0.000,0.000,,,0.000,,,,0.000,,,,,,,,,,
PaymentsForProceedsFromLoansReceivable,,,0.000,,,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,0.000,,,,,,,,,,39278.000,,,,0.000,,,,1387.000
ProceedsFromIssuanceOfCommonStock,,,100000.000,,100000.000,,,,400000.000,,,,0.000,,,,200000.000,,,,150000.000
ProceedsFromNotesPayable,,,-934.000,,-683.000,,,,-1086.000,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,0.000,,150000.000,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfDebt,,,,,,,,,,,,,0.000,,,,,,,,
ProfessionalFees,2949.000,21058.000,21597.000,8640.000,16867.000,28605.000,13111.000,119790.000,20928.000,32587.000,59313.000,67771.000,81330.000,58091.000,82431.000,38864.000,144013.000,146235.000,29060.000,76817.000,75987.000
ProvisionForDoubtfulAccounts,,,,,,,,,,,0.000,,,,,,,,,,
ResearchAndDevelopmentExpense,140850.000,0.000,0.000,145434.000,155283.000,164765.000,96368.000,73018.000,116057.000,108082.000,68801.000,146596.000,79586.000,143503.000,90650.000,118269.000,110681.000,139853.000,129282.000,17320.000,114190.000
Revenues,2101.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,18673.000,13185.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,,,0.000,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,18673.000,13185.000,0.000
ShareBasedCompensation,,,0.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,,,,,,,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,7200000.000,,,,,,,,6000000.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,,,,,0.030
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,0.001,,,,,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,2569838.000,,,,,,-10000000.000,,,,,,,,0.000,,,,750000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,0.000,,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForCash,,,,,,,,,400000.000,,,,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,2864.000,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,601265006.000,603980849.000,607591936.000,620402696.000,-1215661513.000,646636324.000,657513682.000,665681446.000,-1307341070.000,676215156.000,677630696.000,683999140.000,-1352008411.000,710969281.000,731190422.000,762420118.000,-1460295324.000,778836003.000
