,2011-07-01
CostOfGoodsAndServicesSold,511307000.000
GrossProfit,364698000.000
IncomeLossFromContinuingOperations,40351000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000
IncomeTaxExpenseBenefit,25316000.000
InterestAndDebtExpense,23020000.000
InterestIncomeExpenseNet,894000.000
NetIncomeLoss,40351000.000
NonoperatingIncomeExpense,-435000.000
OperatingIncomeLoss,88228000.000
ResearchAndDevelopmentExpense,18686000.000
RestructuringSettlementAndImpairmentProvisions,-925000.000
Revenues,876005000.000
SalesRevenueNet,869638000.000
SellingGeneralAndAdministrativeExpense,258709000.000
