,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,,,10000000.000,,,,10000000.000,,,,11000000.000,,,,,,,,,
AccretionExpenseIncludingAssetRetirementObligations,,,,,,,,,,,,,,,,,,36000000.000,,,,,
AmortizationAndDepreciationOfDecontaminatingAndDecommissioningAssets,,,,,,,,,,,,,,,,,,,,,,36000000.000,
AmortizationOfNuclearFuelLease,,67000000.000,,,,51000000.000,,,,71000000.000,,,,72000000.000,,,,63000000.000,,,,85000000.000,
AmortizationOfRegulatoryAsset,,0.000,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,,,,,,-7000000.000,,,,4000000.000,,,,8000000.000,,,,22000000.000,,,,28000000.000,
AssetRetirementObligationPeriodIncreaseDecrease,,,,,,37000000.000,,,,42000000.000,,,,-29000000.000,,,,8000000.000,,,,29000000.000,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,,,,,,,,20000000.000,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,372000000.000,,,,336000000.000,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,,,,,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-294000000.000,,,,44000000.000,,,,-911000000.000,,,,-1000000.000,,,,11000000.000,,,,0.000,
ComprehensiveIncomeNetOfTax,,,,,,-217000000.000,68000000.000,-4000000.000,501000000.000,-69000000.000,290000000.000,-106000000.000,356000000.000,104000000.000,483000000.000,41000000.000,476000000.000,-40000000.000,313000000.000,264000000.000,686000000.000,132000000.000,224000000.000
DefinedContributionPlanCostRecognized,,,,,,,,,,,,,,,,,,,,,,20000000.000,
Depreciation,,,,,,,,,,368000000.000,382000000.000,391000000.000,459000000.000,380000000.000,383000000.000,462000000.000,475000000.000,364000000.000,369000000.000,353000000.000,314000000.000,336000000.000,336000000.000
DepreciationAmortizationAndAccretionNet,,446000000.000,,,,438000000.000,,,,452000000.000,,,,463000000.000,,,,472000000.000,,,,449000000.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,,,,,,,
