,2011-06-30,2011-09-30
AssetRetirementObligationAccretionExpense,80955.000,46336.000
CostsAndExpenses,651855.000,248258.000
DepreciationDepletionAndAmortization,40616.000,36647.000
DerivativeGainLossOnDerivativeNet,38587.000,-20529.000
EarningsPerShareBasicAndDiluted,-0.040,-0.030
GainsLossesOnSalesOfAssets,,14629.000
GeneralAndAdministrativeExpense,301087.000,34383.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,6978.000,
ImpairmentOfOilAndGasProperties,1217.000,
InterestExpense,1211588.000,1382298.000
InvestmentIncomeInterest,2524.000,-2.000
LeaseOperatingExpense,221002.000,130892.000
NetIncomeLoss,-1720188.000,-1350981.000
NonoperatingIncomeExpense,-1369735.000,-1328064.000
OilAndGasSalesRevenue,298902.000,222841.000
OperatingIncomeLoss,-350453.000,-22917.000
OtherNonoperatingExpense,-248031.000,-121555.000
OtherNonoperatingIncomeExpense,-2.000,-61419.000
RevenueOilAndGasServices,2500.000,2500.000
Revenues,301402.000,225341.000
SalesRevenueNet,301402.000,225341.000
