,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
DeferredTaxAssetsStateTaxes,,,56000000.000,,,,135000000.000,,,,154000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,1147000000.000,,,,1329000000.000,,,,1662000000.000,,
DeferredTaxAssetsValuationAllowance,,,10000000.000,,,,9000000.000,,,,5000000.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,229000000.000,,,,246000000.000,,,,222000000.000,,
DeferredTaxLiabilitiesOther,,,53000000.000,,,,18000000.000,,,,132000000.000,,
Deposits,30462000000.000,32689000000.000,34955000000.000,34950000000.000,37772000000.000,40548000000.000,43447000000.000,44977000000.000,46427000000.000,49815000000.000,52055000000.000,51605000000.000,52885000000.000
DepositsFairValueDisclosure,,,,35579000000.000,38208000000.000,40946000000.000,,45627000000.000,47103000000.000,50486000000.000,,52013000000.000,53333000000.000
DepositsSavingsDeposits,,,,,,,,,,,14600000000.000,16000000000.000,15600000000.000
DueFromRelatedParties,,183000000.000,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,7859000000.000,1405000000.000,655000000.000,0.000,0.000,0.000,0.000,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,111000000.000,,,,,,,,,,
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,907000000.000,1049000000.000,1160000000.000,1054000000.000,931000000.000,1100000000.000,1270000000.000,1210000000.000,1141000000.000,1331000000.000,1542000000.000,1505000000.000,1433000000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,908000000.000,1051000000.000,1162000000.000,1056000000.000,933000000.000,1102000000.000,,,,,,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,1000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,3000000.000,2000000.000,2000000.000,3000000.000,4000000.000,3000000.000,2000000.000
FinancingReceivableRecordedInvestmentPastDue,2097000000.000,2416000000.000,2536000000.000,2209000000.000,2171000000.000,2553000000.000,2772000000.000,2538000000.000,2585000000.000,3008000000.000,3295000000.000,3120000000.000,3208000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,391000000.000,421000000.000,450000000.000,479000000.000,517000000.000,555000000.000,597000000.000,640000000.000,684000000.000,728000000.000,675000000.000,716000000.000,763000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,116000000.000,,,,158000000.000,,,,164000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,54000000.000,,,,89000000.000,,,,68000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,64000000.000,,,,110000000.000,,,,120000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,92000000.000,,,,120000000.000,,,,142000000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,114000000.000,,,,131000000.000,,,,152000000.000,,
FiniteLivedIntangibleAssetsGross,854000000.000,870000000.000,969000000.000,1036000000.000,1092000000.000,1201000000.000,1298000000.000,1342000000.000,1388000000.000,1461000000.000,1387000000.000,1542000000.000,1550000000.000
FiniteLivedIntangibleAssetsNet,463000000.000,449000000.000,519000000.000,557000000.000,575000000.000,646000000.000,701000000.000,702000000.000,704000000.000,733000000.000,712000000.000,826000000.000,787000000.000
Goodwill,949000000.000,949000000.000,949000000.000,949000000.000,949000000.000,949000000.000,949000000.000,949000000.000,949000000.000,949000000.000,949000000.000,992000000.000,991000000.000
ImpairedFinancingReceivableRelatedAllowance,,213000000.000,220000000.000,244000000.000,238000000.000,242000000.000,259000000.000,268000000.000,264000000.000,284000000.000,324000000.000,341000000.000,357000000.000
ImpairedFinancingReceivableWithRelatedAllowanceRecordedInvestment,,718000000.000,724000000.000,726000000.000,719000000.000,736000000.000,763000000.000,778000000.000,781000000.000,816000000.000,868000000.000,900000000.000,932000000.000
ImpairedFinancingReceivableWithRelatedAllowanceUnpaidPrincipalBalance,,649000000.000,621000000.000,625000000.000,626000000.000,640000000.000,665000000.000,681000000.000,688000000.000,719000000.000,766000000.000,795000000.000,828000000.000
InterestBearingDepositLiabilities,30258000000.000,32480000000.000,34847000000.000,34788000000.000,37629000000.000,40408000000.000,43295000000.000,44721000000.000,46220000000.000,49611000000.000,51896000000.000,51359000000.000,52659000000.000
InterestBearingDepositsInBanks,,,,,,,,,,,8449000000.000,,
Liabilities,56782000000.000,63528000000.000,65229000000.000,61685000000.000,64172000000.000,67284000000.000,71531000000.000,68452000000.000,68669000000.000,73178000000.000,76011000000.000,74687000000.000,76808000000.000
LiabilitiesAndStockholdersEquity,63175000000.000,73469000000.000,75707000000.000,72721000000.000,75750000000.000,79442000000.000,84135000000.000,81656000000.000,82384000000.000,87159000000.000,90207000000.000,89050000000.000,91140000000.000
LoansAndLeasesReceivableAllowance,3006000000.000,3102000000.000,3236000000.000,3255000000.000,3302000000.000,3371000000.000,3497000000.000,3620000000.000,3894000000.000,4115000000.000,4344000000.000,4676000000.000,5001000000.000
LoansAndLeasesReceivableDeferredIncome,28000000.000,29000000.000,46000000.000,58000000.000,20000000.000,46000000.000,63000000.000,83000000.000,76000000.000,72000000.000,82000000.000,98000000.000,98000000.000
LoansAndLeasesReceivableNetOfDeferredIncome,54873000000.000,56767000000.000,61286000000.000,58248000000.000,61431000000.000,63520000000.000,68290000000.000,65849000000.000,68282000000.000,70644000000.000,76337000000.000,73350000000.000,75458000000.000
LoansAndLeasesReceivableNetReportedAmount,51867000000.000,53665000000.000,58050000000.000,54993000000.000,58129000000.000,60149000000.000,64793000000.000,62229000000.000,64388000000.000,66529000000.000,71993000000.000,68674000000.000,70457000000.000
LoansHeldForSaleFairValueDisclosure,,,,374000000.000,0.000,,,,,,,,
LoansReceivableFairValueDisclosure,,,,61151000000.000,64272000000.000,66552000000.000,,68968000000.000,71413000000.000,73444000000.000,,76372000000.000,78695000000.000
LoansReceivableHeldForSaleAmount,1458000000.000,1493000000.000,332000000.000,359000000.000,0.000,0.000,0.000,,,,,,
LongTermDebt,,,,,,,,,,20167000000.000,20147000000.000,20194000000.000,20709000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,3000000000.000,3600000000.000,4158000000.000,2750000000.000,2750000000.000,3500000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,3977000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,2025000000.000,2025000000.000,2098000000.000,1408000000.000,1408000000.000,1408000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,5888000000.000,5085000000.000,6435000000.000,2124000000.000,2474000000.000,3146000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,3640000000.000,4015000000.000,3157000000.000,6735000000.000,7360000000.000,6810000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,5088000000.000,4627000000.000,4377000000.000,3207000000.000,3099000000.000,2749000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,898000000.000,0.000,0.000,,3153000000.000,3153000000.000
NoninterestBearingDepositLiabilities,204000000.000,209000000.000,108000000.000,162000000.000,143000000.000,140000000.000,152000000.000,256000000.000,207000000.000,204000000.000,159000000.000,246000000.000,226000000.000
OtherAssets,1358000000.000,1780000000.000,2431000000.000,1524000000.000,1794000000.000,1831000000.000,2225000000.000,2327000000.000,1833000000.000,2004000000.000,2122000000.000,1838000000.000,2888000000.000
OtherAssetsFairValueDisclosure,,,,248000000.000,301000000.000,317000000.000,,844000000.000,304000000.000,379000000.000,,307000000.000,867000000.000
OtherShortTermInvestments,,,,,,,,,,,40000000.000,,
RestrictedCashAndCashEquivalents,187000000.000,439000000.000,1104000000.000,248000000.000,301000000.000,317000000.000,391000000.000,844000000.000,304000000.000,379000000.000,347000000.000,307000000.000,867000000.000
RetainedEarningsAccumulatedDeficit,0.000,548000000.000,1079000000.000,1631000000.000,2172000000.000,2746000000.000,3293000000.000,3875000000.000,4364000000.000,4861000000.000,5330000000.000,5724000000.000,6109000000.000
SeniorNotes,,,,4592000000.000,4593000000.000,5590000000.000,6590000000.000,6559000000.000,7059000000.000,7756000000.000,7759000000.000,7761000000.000,8505000000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,-29000000.000,,,,,,,,,,,,
StockholdersEquity,6393000000.000,9941000000.000,10478000000.000,11036000000.000,11578000000.000,12158000000.000,12604000000.000,13204000000.000,13715000000.000,13981000000.000,14196000000.000,14363000000.000,14332000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6393000000.000,9941000000.000,10478000000.000,11036000000.000,11578000000.000,12158000000.000,12604000000.000,13204000000.000,13715000000.000,13981000000.000,14196000000.000,14363000000.000,14332000000.000
TierOneLeverageCapital,5924000000.000,6027000000.000,6559000000.000,,,,,,,,,,
TierOneLeverageCapitalRequiredForCapitalAdequacy,1717000000.000,1822000000.000,1959000000.000,,,,,,,,,,
TierOneLeverageCapitalRequiredForCapitalAdequacyToAverageAssets,0.040,0.040,0.040,,,,,,,,,,
TierOneLeverageCapitalRequiredToBeWellCapitalized,2146000000.000,2277000000.000,2449000000.000,,,,,,,,,,
TierOneLeverageCapitalRequiredToBeWellCapitalizedToAverageAssets,0.050,0.050,0.050,,,,,,,,,,
TierOneLeverageCapitalToAverageAssets,0.138,0.132,0.134,,,,,,,,,,
TierOneRiskBasedCapital,5924000000.000,6027000000.000,6559000000.000,,,,,,,,,,
TierOneRiskBasedCapitalRequiredForCapitalAdequacy,1439000000.000,1536000000.000,1661000000.000,,,,,,,,,,
TierOneRiskBasedCapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.040,0.040,0.040,,,,,,,,,,
TierOneRiskBasedCapitalRequiredToBeWellCapitalized,2158000000.000,2304000000.000,2491000000.000,,,,,,,,,,
TierOneRiskBasedCapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,0.060,0.060,0.060,,,,,,,,,,
TierOneRiskBasedCapitalToRiskWeightedAssets,0.165,0.157,0.158,,,,,,,,,,
TimeDepositMaturitiesAfterYearFive,4605000000.000,5978000000.000,2693000000.000,3378000000.000,4283000000.000,4849000000.000,2581000000.000,3155000000.000,3677000000.000,4051000000.000,2105000000.000,2410000000.000,3246000000.000
TimeDepositMaturitiesRemainderOfFiscalYear,4805000000.000,2064000000.000,,8766000000.000,5915000000.000,3134000000.000,,9527000000.000,5904000000.000,2942000000.000,,11011000000.000,7058000000.000
TimeDepositMaturitiesYearFive,1884000000.000,1891000000.000,3880000000.000,3892000000.000,3904000000.000,3913000000.000,2815000000.000,2827000000.000,2839000000.000,2855000000.000,2182000000.000,2193000000.000,2257000000.000
TimeDepositMaturitiesYearFour,2486000000.000,2534000000.000,1894000000.000,1965000000.000,2039000000.000,2069000000.000,3917000000.000,3977000000.000,4053000000.000,4141000000.000,2864000000.000,2963000000.000,3119000000.000
TimeDepositMaturitiesYearOne,,,11626000000.000,,,,12151000000.000,,,,15782000000.000,,
TimeDepositMaturitiesYearThree,2178000000.000,2306000000.000,2556000000.000,2811000000.000,3260000000.000,3757000000.000,2126000000.000,2822000000.000,3460000000.000,4089000000.000,4208000000.000,4593000000.000,5373000000.000
TimeDepositMaturitiesYearTwo,8850000000.000,11154000000.000,3453000000.000,5957000000.000,8335000000.000,10551000000.000,4820000000.000,7401000000.000,10386000000.000,13921000000.000,4672000000.000,7152000000.000,10999000000.000
TimeDeposits100000OrMore,7771000000.000,8830000000.000,9400000000.000,9900000000.000,10800000000.000,11500000000.000,11900000000.000,12900000000.000,13400000000.000,14000000000.000,14200000000.000,14200000000.000,15100000000.000
TreasuryStockShares,,,,,,,,,,8520284.000,16632356.000,23179839.000,38660656.000
TreasuryStockValue,,,,,,,,,,238000000.000,475000000.000,712000000.000,1144000000.000
UnrecognizedTaxBenefits,232000000.000,53000000.000,102000000.000,114000000.000,114000000.000,119000000.000,327000000.000,244000000.000,185000000.000,167000000.000,150000000.000,156000000.000,163000000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAccrued,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,1000000.000,,,,,,,,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,1000000.000,2000000.000,3000000.000,,4000000.000,7000000.000,10000000.000,,8000000.000,9000000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,153000000.000,36000000.000,68000000.000,75000000.000,75000000.000,79000000.000,79000000.000,83000000.000,85000000.000,90000000.000,99000000.000,103000000.000,108000000.000
UnsecuredDebt,,11088000000.000,,5651000000.000,5151000000.000,4651000000.000,4151000000.000,1494000000.000,0.000,0.000,0.000,,
