,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,414240000.000,462492000.000,381250000.000,364380000.000,344953000.000,401407000.000,355678000.000,411201000.000,404605000.000,401539000.000,422761000.000,621579000.000,489791000.000,367267000.000,438363000.000,378594000.000,276725000.000,407405000.000,450945000.000,427790000.000,382126000.000,514788000.000
AccountsPayableRelatedPartiesCurrent,15883000.000,12166000.000,9107000.000,6584000.000,9765000.000,11924000.000,12833000.000,15144000.000,9225000.000,8652000.000,15205000.000,10327000.000,15629000.000,17930000.000,18542000.000,21265000.000,9695000.000,8335000.000,7776000.000,6630000.000,6170000.000,10322000.000,10046000.000,13070000.000,16170000.000
AccountsReceivableNetCurrent,828514000.000,797577000.000,764715000.000,679898000.000,737531000.000,660351000.000,656517000.000,599499000.000,703896000.000,725105000.000,722867000.000,664208000.000,760654000.000,852440000.000,1013503000.000,859835000.000,741309000.000,772309000.000,757110000.000,579333000.000,654177000.000,758145000.000,752232000.000,703565000.000,860676000.000
AccruedIncomeTaxesCurrent,19640000.000,11531000.000,14844000.000,10880000.000,14383000.000,2164000.000,12014000.000,16941000.000,13438000.000,2862000.000,7649000.000,4023000.000,23531000.000,19448000.000,26949000.000,6086000.000,5116000.000,2411000.000,14246000.000,2023000.000,9960000.000,43367000.000,35733000.000,5593000.000,80741000.000
AccruedLiabilitiesCurrent,199211000.000,173440000.000,203191000.000,80947000.000,186247000.000,168928000.000,166845000.000,81900000.000,80257000.000,80209000.000,82157000.000,89884000.000,87715000.000,86486000.000,113851000.000,107607000.000,87302000.000,97215000.000,102510000.000,99824000.000,97567000.000,105378000.000,112521000.000,113556000.000,109400000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1357816000.000,,,,1530561000.000,,,,1713680000.000,,,,1886133000.000,,,,2126492000.000,,,,2279774000.000,
AdditionalPaidInCapitalCommonStock,1010698000.000,1019061000.000,1023295000.000,1026157000.000,1031043000.000,1033086000.000,1033857000.000,1037687000.000,1045973000.000,1050470000.000,1060780000.000,1085694000.000,1092281000.000,1058921000.000,1075593000.000,1083435000.000,1088605000.000,1099669000.000,1104832000.000,1110253000.000,1115008000.000,1125519000.000,1132365000.000,1132749000.000,1135892000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,18303000.000,,,,11571000.000,,,,11004000.000,,,,12646000.000,,,,9765000.000,,,,14413000.000,
Assets,5827605000.000,5900453000.000,6003481000.000,5979226000.000,6043627000.000,5971380000.000,5775516000.000,5815416000.000,5956574000.000,5735910000.000,5874305000.000,5933006000.000,5913857000.000,5985202000.000,7578283000.000,7311027000.000,6735838000.000,6826763000.000,6842541000.000,6202082000.000,6391642000.000,6629676000.000,6787562000.000,6423732000.000,6704035000.000
AssetsCurrent,2277120000.000,2373859000.000,2496227000.000,2455258000.000,2526857000.000,2458344000.000,2262224000.000,2296225000.000,2448941000.000,2242089000.000,2385315000.000,2473634000.000,2528354000.000,2630186000.000,2930136000.000,2973765000.000,2452225000.000,2591392000.000,2651795000.000,2537941000.000,2774233000.000,3050457000.000,3136644000.000,2929675000.000,3244965000.000
CashAndCashEquivalentsAtCarryingValue,160810000.000,277691000.000,456694000.000,390761000.000,357809000.000,420938000.000,287120000.000,375917000.000,477861000.000,243753000.000,370056000.000,395156000.000,342919000.000,357490000.000,159591000.000,361363000.000,160982000.000,419401000.000,473790000.000,727032000.000,976951000.000,1052666000.000,1051489000.000,841483000.000,966826000.000
CommonStockParOrStatedValuePerShare,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
CommonStockSharesAuthorized,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000,900000000.000
CommonStockSharesIssued,254642621.000,254987769.000,255029406.000,255052811.000,255171906.000,255225325.000,255299134.000,255592901.000,256333083.000,256630645.000,257314197.000,258840350.000,259046646.000,259588037.000,260332348.000,261420126.000,261539685.000,261904809.000,261938768.000,262937139.000,263142777.000,263370594.000,263396348.000,264130544.000,264135545.000
CommonStockSharesOutstanding,218303530.000,218648678.000,218690315.000,218873720.000,219074339.000,219154966.000,219228888.000,219522655.000,220333057.000,220665831.000,221349383.000,222867408.000,223173055.000,239620885.000,240365196.000,241449423.000,241688172.000,242055377.000,242090224.000,243089514.000,243500764.000,243745023.000,243770777.000,243785485.000,242110745.000
CommonStockValue,635000.000,636000.000,636000.000,636000.000,636000.000,636000.000,636000.000,637000.000,639000.000,640000.000,641000.000,645000.000,646000.000,647000.000,649000.000,635000.000,635000.000,636000.000,636000.000,638000.000,639000.000,639000.000,640000.000,641000.000,641000.000
ConvertibleDebtNoncurrent,,,,,,,,287496000.000,287496000.000,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,2628134000.000,,,,2386791000.000,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,33478000.000,,,,29965000.000,
DeferredIncomeTaxLiabilities,,,,,,,,556892000.000,,,,579450000.000,,,,567138000.000,,,,515084000.000,,,,523929000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,,,,,28553000.000,,,,14779000.000,
