,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
Assets,6149000000.000,6173000000.000,6299000000.000,6297000000.000,6327000000.000,6593000000.000,6595000000.000,6581000000.000,6626000000.000,6614000000.000,6575000000.000,6495000000.000,6466000000.000,8102000000.000,8171000000.000
AssetsCurrent,185000000.000,182000000.000,331000000.000,306000000.000,350000000.000,301000000.000,342000000.000,355000000.000,437000000.000,423000000.000,357000000.000,304000000.000,297000000.000,249000000.000,350000000.000
AssetsHeldForSaleCurrent,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,0.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,745000000.000,,,,,,,,,,,,,
CapitalLeaseObligations,,,,183000000.000,,,,178000000.000,177000000.000,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,5000000.000,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,6000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,1000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,1000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,1000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,1000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,1000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,6000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,5000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,,,,11000000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,6000000.000,,,,,,,,,,,
CapitalUnitsOutstanding,,,,,,211856522.000,220188266.000,220193090.000,220729821.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,36000000.000,39000000.000,138000000.000,105000000.000,156000000.000,47000000.000,68000000.000,114000000.000,206000000.000,220000000.000,145000000.000,78000000.000,81000000.000,50000000.000,148000000.000
ConstructionInProgressGross,,,,,,,,52000000.000,,,,53000000.000,,,
DebtAndCapitalLeaseObligations,,3841000000.000,3930000000.000,3937000000.000,3929000000.000,4620000000.000,4337000000.000,4347000000.000,4338000000.000,4345000000.000,4256000000.000,4256000000.000,4193000000.000,4791000000.000,4790000000.000
DebtCurrent,42000000.000,42000000.000,65000000.000,65000000.000,65000000.000,83000000.000,,-93000000.000,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate,,,,0.039,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,3754000000.000,,,,4169000000.000,,4169000000.000,4081000000.000,4081000000.000,4010000000.000,4610000000.000,4610000000.000
DebtInstrumentFairValue,,4239000000.000,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,7000000.000,,,,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000
DebtLongtermAndShorttermCombinedAmount,,,,,,4620000000.000,4337000000.000,4339000000.000,4161000000.000,4161000000.000,4073000000.000,4073000000.000,4002000000.000,4602000000.000,4602000000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,9000000.000,,,,10000000.000,,,,10000000.000,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,0.044,,,,0.035,,,,0.042,,,
DefinedBenefitPlanBenefitObligation,,,,55000000.000,,,,63000000.000,,,,39000000.000,,,
DefinedBenefitPlanDebtSecurities,,,,0.350,,,,,,,,,,,
DefinedBenefitPlanEffectOfPlanAmendmentOnAccumulatedBenefitObligation,,,,,,,,,,,,-19000000.000,,,
DefinedBenefitPlanEquitySecurities,,,,0.650,,,,,,,,,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,1000000.000,,,,1000000.000,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,,,20000000.000,,,,14000000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInFiveFiscalYearsThereafter,,,,18000000.000,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFive,,,,4000000.000,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFour,,,,4000000.000,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearOne,,,,4000000.000,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearThree,,,,4000000.000,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearTwo,,,,4000000.000,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,,5000000.000,,,,4000000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,,4000000.000,,,,3000000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,,4000000.000,,,,3000000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,,,4000000.000,,,,4000000.000,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,,4000000.000,,,,4000000.000,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,72000000.000,,,,78000000.000,,,,84000000.000,,,
DefinedBenefitPlanFundedStatusOfPlan,,,,17000000.000,,,,15000000.000,,,,45000000.000,,,
Deposits,,,,16000000.000,,,,9000000.000,10000000.000,,,,,,
DerivativeLiabilitiesCurrent,,,,,,6000000.000,,,,,,,,,
DueFromOtherRelatedPartiesCurrent,,,,,,,,,1000000.000,0.000,2000000.000,2000000.000,2000000.000,2000000.000,1000000.000
DueFromRelatedPartiesCurrent,2000000.000,3000000.000,9000000.000,7000000.000,8000000.000,,,,,,,,,,
DueToRelatedPartiesCurrent,,32000000.000,39000000.000,44000000.000,32000000.000,,,,,,,,,1000000.000,2000000.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,0.500,,,,,,,
EquityMethodInvestments,74000000.000,73000000.000,73000000.000,71000000.000,71000000.000,72000000.000,73000000.000,72000000.000,71000000.000,73000000.000,79000000.000,87000000.000,91000000.000,1816000000.000,1807000000.000
FinancialInstrumentsOwnedAtFairValue,,,4317000000.000,4329000000.000,4318000000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,128000000.000,,,,126000000.000,,,
GeneralPartnersCapitalAccount,-1800000000.000,-2050000000.000,-2049000000.000,-2047000000.000,-2045000000.000,-2295000000.000,-2283000000.000,-2276000000.000,-2274000000.000,-2271000000.000,-2267000000.000,-2268000000.000,-2268000000.000,-1493000000.000,-1493000000.000
GeneralPartnersCapitalAccountUnitsIssued,3897303.000,4197822.000,4197822.000,4197822.000,4197822.000,,166744.000,4403765.000,10831.000,30859.000,,4445455.000,,,
GeneralPartnersCapitalAccountUnitsOutstanding,3897303.000,4197822.000,4197822.000,4197822.000,4197822.000,4237021.000,4403765.000,4403765.000,4414596.000,4445455.000,4445455.000,4445455.000,4469332.000,4716266.000,4754211.000
InterestAndDividendsPayableCurrent,63000000.000,,,,,,,,,,,,,,
InterestPayableCurrent,,44000000.000,68000000.000,50000000.000,81000000.000,50000000.000,80000000.000,53000000.000,92000000.000,53000000.000,89000000.000,51000000.000,89000000.000,53000000.000,99000000.000
InventoryNet,32000000.000,,,,,33000000.000,33000000.000,34000000.000,34000000.000,34000000.000,34000000.000,34000000.000,34000000.000,34000000.000,34000000.000
Land,,,,,,,,24000000.000,,,,24000000.000,,,
LettersOfCreditOutstandingAmount,,,,,,,,,10000000.000,,,,,,
Liabilities,,,,,,4920000000.000,4624000000.000,4594000000.000,4622000000.000,4590000000.000,4597000000.000,4556000000.000,4517000000.000,5076000000.000,5147000000.000
LiabilitiesAndStockholdersEquity,6149000000.000,6173000000.000,6299000000.000,6297000000.000,6327000000.000,6593000000.000,6595000000.000,6581000000.000,6626000000.000,6614000000.000,6575000000.000,6495000000.000,6466000000.000,8102000000.000,8171000000.000
LiabilitiesCurrent,283000000.000,252000000.000,322000000.000,312000000.000,327000000.000,309000000.000,309000000.000,281000000.000,377000000.000,341000000.000,320000000.000,277000000.000,273000000.000,235000000.000,316000000.000
LiabilitiesNoncurrent,3598000000.000,3883000000.000,3932000000.000,3931000000.000,3932000000.000,4611000000.000,4315000000.000,4313000000.000,4245000000.000,4249000000.000,4277000000.000,,,,
LimitedPartnersCapitalAccount,,,,,,,,,,4285000000.000,4234000000.000,4197000000.000,4207000000.000,4518000000.000,4514000000.000
LimitedPartnersCapitalAccountUnitsIssued,,,,,205698750.000,,8165000.000,215789325.000,525900.000,1512058.000,,217831642.000,,,
LimitedPartnersCapitalAccountUnitsOutstanding,,,,,205698750.000,207619501.000,215784501.000,215789325.000,216315225.000,217827283.000,217827283.000,217831642.000,218997290.000,231097050.000,232956329.000
LineOfCreditFacilityAmountOutstanding,,370000000.000,,,0.000,,,,0.000,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,630000000.000,,,1000000000.000,,,,1000000000.000,,,,,,
LitigationReserve,,,,,,,,,,,2000000.000,2000000.000,2000000.000,3000000.000,3000000.000
LongTermDebtAndCapitalLeaseObligations,3508000000.000,3799000000.000,3865000000.000,3865000000.000,3864000000.000,4537000000.000,4244000000.000,4246000000.000,4174000000.000,4173000000.000,4172000000.000,4171000000.000,4144000000.000,4742000000.000,4741000000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,83000000.000,93000000.000,93000000.000,164000000.000,164000000.000,76000000.000,77000000.000,41000000.000,41000000.000,41000000.000
LongTermDebtCurrent,,42000000.000,65000000.000,,,,,,,,,,,,
LongTermDebtFairValue,,,,,,5143000000.000,5002000000.000,5073000000.000,4820000000.000,4644000000.000,4474000000.000,4441000000.000,4445000000.000,5121000000.000,4977000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,2879000000.000,,,,2849000000.000,,,,2844000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,65000000.000,,,,93000000.000,,,,77000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,69000000.000,,,,505000000.000,,,,5000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,755000000.000,,,,69000000.000,,,,505000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,76000000.000,,,,755000000.000,,,,69000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,93000000.000,,,,76000000.000,,,,756000000.000,,,
LossContingencyRangeOfPossibleLossMinimum,,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,,,,,
MinorityInterest,593000000.000,112000000.000,113000000.000,,,,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,10000000.000,,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,10000000.000,,10000000.000,0.000,0.000,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,10000000.000,10000000.000,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,25000000.000,,,,36000000.000,,,,78000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,5000000.000,,,,4000000.000,,,,4000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,3000000.000,,,,2000000.000,,,,4000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,4000000.000,,,,2000000.000,,,,4000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,6000000.000,,,,3000000.000,,,,4000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,5000000.000,,,,4000000.000,,,,4000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,2000000.000,,,,21000000.000,,,,58000000.000,,,
OtherAssetsCurrent,26000000.000,23000000.000,26000000.000,3000000.000,24000000.000,32000000.000,48000000.000,2000000.000,10000000.000,9000000.000,11000000.000,19000000.000,26000000.000,18000000.000,10000000.000
OtherAssetsNoncurrent,63000000.000,71000000.000,74000000.000,80000000.000,81000000.000,81000000.000,80000000.000,76000000.000,77000000.000,78000000.000,109000000.000,105000000.000,224000000.000,220000000.000,217000000.000
OtherInvestmentsAndSecuritiesAtCost,,,3930000000.000,3930000000.000,3929000000.000,,,,,,,,,,
OtherLiabilitiesCurrent,32000000.000,37000000.000,39000000.000,19000000.000,46000000.000,30000000.000,18000000.000,6000000.000,15000000.000,23000000.000,21000000.000,22000000.000,22000000.000,26000000.000,27000000.000
OtherLiabilitiesNoncurrent,90000000.000,84000000.000,67000000.000,29000000.000,68000000.000,74000000.000,71000000.000,67000000.000,71000000.000,76000000.000,105000000.000,108000000.000,100000000.000,99000000.000,90000000.000
OtherLongTermDebt,,,,,,,,,,176000000.000,175000000.000,175000000.000,183000000.000,181000000.000,180000000.000
OtherLongTermDebtCurrent,,,,,,,,,,5000000.000,5000000.000,6000000.000,6000000.000,6000000.000,6000000.000
OtherOwnershipInterestsUnitsIssued,,,,,,,,,,,,0.000,0.000,0.000,0.000
OtherReceivables,,,33000000.000,46000000.000,39000000.000,,,0.000,,,,1000000.000,,,
PartnersCapital,2268000000.000,2038000000.000,2045000000.000,2054000000.000,2068000000.000,1673000000.000,1971000000.000,1987000000.000,2004000000.000,2024000000.000,1978000000.000,1939000000.000,1949000000.000,3026000000.000,3024000000.000
PartnersCapitalAccountUnits,,,,209896572.000,,,,220193090.000,,222272738.000,222272738.000,222277097.000,223466622.000,235813316.000,237710540.000
PartnersCapitalAttributableToNoncontrollingInterest,,,,116000000.000,119000000.000,0.000,0.000,0.000,,,,,,,
PercentageOfDebtHedgedByInterestRateDerivatives,,,,,,0.800,,,,,,,,,
PrescriptionDrugBenefitReductionInAccumulatedPostretirementBenefitObligationForSubsidy,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,
PrescriptionDrugSubsidyReceiptsAfterYearFive,,,,,,,,5000000.000,,,,,,,
PrescriptionDrugSubsidyReceiptsFiveFiscalYearsThereafter,,,,5000000.000,,,,,,,,,,,
PrescriptionDrugSubsidyReceiptsNextTwelveMonths,,,,,,,,1000000.000,,,,,,,
PrescriptionDrugSubsidyReceiptsYearFive,,,,1000000.000,,,,,,,,,,,
PrescriptionDrugSubsidyReceiptsYearFive1,,,,,,,,1000000.000,,,,,,,
PrescriptionDrugSubsidyReceiptsYearFour,,,,1000000.000,,,,,,,,,,,
PrescriptionDrugSubsidyReceiptsYearFour1,,,,,,,,1000000.000,,,,,,,
PrescriptionDrugSubsidyReceiptsYearOne,,,,1000000.000,,,,,,,,,,,
PrescriptionDrugSubsidyReceiptsYearThree,,,,1000000.000,,,,,,,,,,,
PrescriptionDrugSubsidyReceiptsYearThree1,,,,,,,,1000000.000,,,,,,,
PrescriptionDrugSubsidyReceiptsYearTwo,,,,1000000.000,,,,,,,,,,,
PrescriptionDrugSubsidyReceiptsYearTwo1,,,,,,,,1000000.000,,,,,,,
PropertyPlantAndEquipmentGross,7999000000.000,8053000000.000,7765000000.000,7814000000.000,7822000000.000,,,,,,,,,,
PropertyPlantAndEquipmentNet,5703000000.000,5724000000.000,5661000000.000,5690000000.000,5685000000.000,6000000000.000,5954000000.000,5931000000.000,5900000000.000,5906000000.000,5903000000.000,5879000000.000,5854000000.000,5817000000.000,5797000000.000
PropertyPlantAndEquipmentOther,,,,,,,,202000000.000,,,,196000000.000,,,
PublicUtilitiesPropertyPlantAndEquipmentConstructionWorkInProgress,,,,105000000.000,,,,,,,,,,,
RegulatoryAssets,,,,172000000.000,,,,193000000.000,189000000.000,169000000.000,163000000.000,146000000.000,146000000.000,137000000.000,135000000.000
RegulatoryAssetsCurrent,,,,22000000.000,,,,46000000.000,48000000.000,35000000.000,36000000.000,26000000.000,28000000.000,26000000.000,31000000.000
RegulatoryAssetsNoncurrent,124000000.000,123000000.000,160000000.000,150000000.000,140000000.000,139000000.000,146000000.000,147000000.000,141000000.000,134000000.000,127000000.000,120000000.000,118000000.000,111000000.000,104000000.000
RegulatoryLiabilities,,,,52000000.000,,,,50000000.000,43000000.000,45000000.000,79000000.000,77000000.000,93000000.000,85000000.000,75000000.000
RegulatoryLiabilityCurrent,,,,15000000.000,,20000000.000,16000000.000,17000000.000,8000000.000,9000000.000,16000000.000,17000000.000,32000000.000,25000000.000,24000000.000
RegulatoryLiabilityNoncurrent,,,,37000000.000,,,,33000000.000,35000000.000,36000000.000,63000000.000,60000000.000,61000000.000,60000000.000,51000000.000
RelatedPartyDepositLiabilities,,,,,,1000000.000,1000000.000,0.000,,,,,,,
StockholdersEquity,,,,1938000000.000,1949000000.000,1673000000.000,1971000000.000,1987000000.000,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,1673000000.000,1971000000.000,1987000000.000,2004000000.000,2024000000.000,1978000000.000,1939000000.000,1949000000.000,3026000000.000,3024000000.000
Supplies,,33000000.000,32000000.000,32000000.000,33000000.000,,,,,,,,,,
TaxesPayableCurrent,28000000.000,32000000.000,45000000.000,30000000.000,38000000.000,42000000.000,59000000.000,31000000.000,29000000.000,45000000.000,64000000.000,37000000.000,26000000.000,47000000.000,59000000.000
TransfersAccountedForAsSecuredBorrowingsAssetsCarryingAmount,,79000000.000,79000000.000,96000000.000,86000000.000,0.000,,,,,,,,,
TransfersAccountedForAsSecuredBorrowingsAssociatedLiabilitiesCarryingAmount,,33000000.000,32000000.000,45000000.000,38000000.000,0.000,,,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary,,,,,,,,30000000.000,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,,,,,,,40000000.000,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,,,,,,,,30000000.000,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,,,,,,,,31000000.000,,,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,,,,,,,,30000000.000,,,,,,,
UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,,,,,,,,120000000.000,,,,,,,
