,2012-03-31,2012-09-30
AdditionsToNoncurrentAssets,,447000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,573000.000,696000.000
AllocatedShareBasedCompensationExpense,,700000.000
AmortizationOfFinancingCostsAndDiscounts,,142000.000
AmortizationOfIntangibleAssets,,8000000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-280000.000,82000.000
ComprehensiveIncomeNetOfTax,1468000.000,-7441000.000
CostOfGoodsSold,24683000.000,24072000.000
CostOfGoodsSoldDepreciation,,1000000.000
CostsAndExpenses,53621000.000,50024000.000
DeferredIncomeTaxExpenseBenefit,1480000.000,137000.000
DeferredRevenueAdditions,,-5000000.000
Depreciation,,1500000.000
DepreciationAndAmortization,9023000.000,8445000.000
DepreciationDepletionAndAmortization,9969000.000,9492000.000
EarningsPerShareBasic,0.000,-0.670
EarningsPerShareBasicAndDiluted,,-0.670
EarningsPerShareDiluted,0.000,-0.670
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,134000.000,196000.000
ForeignCurrencyTransactionGainLossBeforeTax,-270000.000,-953000.000
GainLossOnInvestments,,-88000.000
GainLossOnSaleOfPropertyPlantEquipment,577000.000,-5000.000
GoodwillAndIntangibleAssetImpairment,,0.000
GrossProfit,,32467000.000
ImpairmentOfLongLivedAssetsHeldForUse,173000.000,0.000
IncomeLossFromEquityMethodInvestments,,0.000
IncomeTaxExpenseBenefit,2786000.000,4596000.000
IncomeTaxesPaidNet,,8306000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,459000.000
IncreaseDecreaseInAccountsReceivable,,-2052000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-2199000.000
IncreaseDecreaseInDeferredCharges,,648000.000
IncreaseDecreaseInIncomeTaxesReceivable,,811000.000
IncreaseDecreaseInInterestPayableNet,,688000.000
IncreaseDecreaseInInventories,,6300000.000
IncreaseDecreaseInOperatingCapital,263000.000,7658000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,899000.000
InterestExpenseLongTermDebt,4252000.000,5548000.000
InterestPaid,,4633000.000
InventoryWriteDown,,500000.000
LicensesRevenue,9000.000,64000.000
NetCashProvidedByUsedInContinuingOperations,12900000.000,1721000.000
NetCashProvidedByUsedInFinancingActivities,-390000.000,-1679000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-390000.000,-1679000.000
NetCashProvidedByUsedInInvestingActivities,1285000.000,-447000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1285000.000,-447000.000
NetCashProvidedByUsedInOperatingActivities,11871000.000,3651000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,11871000.000,3651000.000
NetIncomeLossAvailableToCommonStockholdersBasic,1000.000,-8608000.000
NonoperatingIncomeExpense,-4142000.000,-10625000.000
OperatingIncomeLoss,6929000.000,6613000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,1467000.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,1167000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,1467000.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,1167000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,0.000
OtherNoncashIncomeExpense,-235000.000,54000.000
OtherNonoperatingIncomeExpense,660000.000,207000.000
PaymentsOfFinancingCosts,350000.000,1679000.000
PaymentsToAcquirePropertyPlantAndEquipment,413000.000,447000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,576000.000,
ProceedsFromSaleOfShortTermInvestments,1122000.000,
ProceedsFromStockOptionsExercised,,0.000
RepaymentsOfLinesOfCredit,40000.000,
ResearchAndDevelopmentExpense,1985000.000,1399000.000
Revenues,60550000.000,56637000.000
RoyaltyRevenue,5918000.000,3912000.000
SalesRevenueNet,54623000.000,52661000.000
SellingGeneralAndAdministrativeExpense,17646000.000,16010000.000
ShareBasedCompensation,573000.000,694000.000
WeightedAverageNumberOfDilutedSharesOutstanding,12911000.000,12818000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,12818000.000
WeightedAverageNumberOfSharesOutstandingBasic,12811000.000,12818000.000
