,2011-12-31,2012-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
OperatingLeasesFutureMinimumPaymentsDue,,,,,228440.000,,,,150000.000,,,,82000.000,,,,94946.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,62085.000,,,,68000.000,,,,70000.000,,,,81301.000
OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,,,,,13076.000,,,,0.000,,,,0.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,,,,,153279.000,,,,82000.000,,,,12000.000,,,,13645.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,0.000,,,,0.000,,,,
OperatingLossCarryforwards,,,,,,,,,42281000.000,,,,46284000.000,,,,50180000.000
OtherAccruedLiabilitiesCurrent,,,,,132645.000,170008.000,167911.000,225376.000,271836.000,257242.000,294092.000,,205360.000,138346.000,,,220663.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,96719.000,92295.000,,,,,,,,,,,,,
OtherAssetsCurrent,,,,,,,,,,,,10866.000,,,15675.000,961.000,
OtherLiabilities,,,,,,,,,,,,346070.000,,,223077.000,183798.000,
OtherPrepaidExpenseCurrent,,,7110.000,38161.000,48365.000,32865.000,24194.000,18204.000,72332.000,25756.000,17301.000,,10103.000,21630.000,,,5727.000
OtherReceivablesNetCurrent,,,,,,,,,6972.000,6972.000,6972.000,2502.000,6221.000,,7235.000,2751.000,6221.000
PreferredStockValue,,,,,60675.000,60675.000,60675.000,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,56245.000,60964.000,223139.000,65167.000,48095.000,57308.000,116055.000,253102.000,179636.000,100660.000,61853.000,58034.000,39537.000,21346.000,5510.000,7878.000
PrepaidInsurance,,,6354.000,9666.000,16802.000,15230.000,33114.000,97851.000,71651.000,25761.000,16240.000,30987.000,47931.000,17907.000,5671.000,4549.000,2151.000
PrepaidRoyalties,,,25000.000,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,177537.000,177537.000,177537.000,180615.000,215491.000,215491.000,215491.000,215491.000,215491.000,220191.000,220051.000,220051.000,220051.000,220051.000,220051.000
PropertyPlantAndEquipmentNet,26169.000,42707.000,13894.000,10343.000,7606.000,8860.000,47684.000,43318.000,35640.000,31181.000,27277.000,28073.000,23726.000,19594.000,15463.000,11331.000,7199.000
ReceivablesNetCurrent,,112015.000,17050.000,61658.000,143330.000,86317.000,143119.000,235713.000,2319.000,3391.000,1048.000,2502.000,33081.000,74327.000,8235.000,2751.000,3366.000
RetainedEarningsAccumulatedDeficit,-46605817.000,-47401023.000,-51068783.000,-51670992.000,-52282068.000,-53008374.000,-53799223.000,-55028335.000,-55692967.000,-56697218.000,-57475978.000,-58538780.000,-59371049.000,-60248966.000,-61360789.000,-62009182.000,-63199683.000
SecurityDeposit,17275.000,17275.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,,,,,111206.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,,,,,,,,,1502500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,0.220
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,,,,,,,,,,89186.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,,,,,,,,1118500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,,,,,,,,,,0.240
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,,,,,,,,,,,,,384000.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,,,0.600,,,,0.600,,,,
SharesIssuedPricePerShare,,,,0.180,,,,,0.200,,,,0.200,,,,
StockholdersEquity,-1626857.000,-2155179.000,-5309302.000,-5718878.000,-5944470.000,-5992428.000,-6411606.000,-7258949.000,-7738346.000,-8407323.000,-8887977.000,-9662748.000,-10413803.000,-11137185.000,-12014512.000,-12655725.000,-13812046.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-5309302.000,-5718878.000,-5944470.000,-5992428.000,-6411606.000,-7258949.000,-7738346.000,-8407323.000,-8887977.000,,-10413803.000,-11137185.000,,,-13812046.000
WarrantsAndRightsOutstanding,,,,,8227.000,,,,,,,,,,,,
WorkersCompensationLiabilityCurrent,,,,,,,,,,,,,49769.000,49769.000,,,386559.000
