,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2453975.000,7440593.000,4266819.000,2989055.000,3828880.000,4145774.000,5167190.000,13007469.000,22527686.000,26864280.000,25424259.000,25173845.000,57317877.000,47317247.000,40362754.000,31984471.000,41501682.000,32262036.000,27463408.000,24877120.000,30574497.000,28098980.000,24604226.000
AccountsReceivableGrossCurrent,,,,,,4654636.000,4040848.000,2507409.000,,,,,,,,,,,,,,,
AccountsReceivableNetNoncurrent,,,,,,,,,,,3161946.000,3164770.000,3165644.000,2356588.000,2366367.000,2370939.000,3065000.000,3001308.000,3020993.000,3010099.000,2920990.000,2805493.000,2830600.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,205122.000,233787.000,357211.000,395630.000,590677.000,643554.000,936367.000,1084082.000,1283937.000,1345990.000,1494996.000,1639855.000,1729692.000,1677302.000,1717441.000,1631058.000,1712845.000,1695595.000,1740362.000
AccruedIncomeTaxesCurrent,,,,,765206.000,582933.000,905300.000,798765.000,764836.000,600090.000,830891.000,887786.000,884685.000,839059.000,883672.000,860834.000,794780.000,774189.000,768250.000,622826.000,677734.000,701549.000,798795.000
AccruedLiabilitiesCurrent,988192.000,2003913.000,1890694.000,1978843.000,2305086.000,2402089.000,2508137.000,2642683.000,2896539.000,2803811.000,2731959.000,3066621.000,3801567.000,4132310.000,4591043.000,4958910.000,4855891.000,4737203.000,4351823.000,3440961.000,3205099.000,2982946.000,2873536.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,343975.000,,,,436499.000,,,,487636.000,,,,553312.000,,,,600496.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4967301.000,5612273.000,5956862.000,6416722.000,6474874.000,6683859.000,7152582.000,8490183.000,9109617.000,9516982.000,8577313.000,8701600.000,8744489.000,8931250.000,9524516.000,9831456.000,3558247.000,219130.000,1273669.000,-3471740.000,-4046496.000,-10272487.000,-8915102.000
AdditionalPaidInCapitalCommonStock,17719143.000,17724085.000,17736260.000,17740719.000,17750337.000,17753749.000,17755849.000,17757949.000,17759349.000,17759349.000,17759349.000,17759349.000,17759349.000,17759349.000,17759349.000,17759349.000,17764316.000,17779216.000,17794116.000,17809016.000,129793572.000,129808472.000,129823372.000
AllowanceForDoubtfulAccountsReceivable,,,,,20957.000,,,,0.000,,,,,,,,,,,,,,
Assets,110450274.000,108283425.000,109827279.000,114214631.000,119714654.000,128516872.000,135528628.000,152077150.000,177827914.000,205499736.000,229354341.000,260773533.000,301213564.000,299401263.000,297046106.000,295030610.000,298440438.000,297906278.000,313090671.000,325229844.000,356388816.000,363277746.000,372645374.000
