,2011-09-30,2012-03-31,2012-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,221483.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,302387.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-743515.000,-844443.000
CostOfRevenue,160891.000,,
Depreciation,,4015.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000
GainLossOnSaleOfInvestments,-106933.000,-206313.000,
GainsLossesOnSalesOfAssets,,,2728.000
GeneralAndAdministrativeExpense,1060909.000,665788.000,847169.000
GrossProfit,-891.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-847257.000,-844443.000
IncomeTaxExpenseBenefit,,,0.000
IncreaseDecreaseInAccountsPayable,,-24449.000,
IncreaseDecreaseInPrepaidExpense,,-5604.000,
InterestExpense,,,4.000
InvestmentIncomeNonoperating,61653.000,24844.000,2.000
NetCashProvidedByUsedInFinancingActivities,,-500500.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-500500.000,
NetCashProvidedByUsedInInvestingActivities,,1428661.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,1428661.000,
NetCashProvidedByUsedInOperatingActivities,,-625774.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-625774.000,
NetIncomeLoss,-1107080.000,-847257.000,-844443.000
NonoperatingIncomeExpense,-45280.000,-181469.000,2726.000
OperatingIncomeLoss,-1061800.000,-665788.000,-847169.000
OtherComprehensiveIncomeLossNetOfTax,,103742.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,103742.000,
PaymentsForConstructionInProcess,,8718.000,
PaymentsToAcquirePropertyPlantAndEquipment,,705.000,
PaymentsToAcquireShortTermInvestments,,2809284.000,
ProceedsFromRelatedPartyDebt,,46000.000,
ProceedsFromSaleOfShortTermInvestments,,4247368.000,
ProfitLoss,-1107080.000,-847257.000,-844443.000
Revenues,160000.000,,
SalesRevenueNet,160000.000,,
ShareBasedCompensation,,30000.000,
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,600000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,30000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,325941958.000,326436791.000,326562791.000
