,2016-09-30,2017-03-31
AllocatedShareBasedCompensationExpense,327000.000,1252000.000
CapitalExpendituresIncurredButNotYetPaid,,397000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4523000.000
Depreciation,187000.000,
DepreciationDepletionAndAmortization,,299000.000
EarningsPerShareBasicAndDiluted,-5.760,-0.730
GeneralAndAdministrativeExpense,2493000.000,4531000.000
IncomeLossFromContinuingOperations,-17474000.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-5.760,
IncreaseDecreaseInAccountsPayable,,-1022000.000
IncreaseDecreaseInAccruedLiabilities,,96000.000
IncreaseDecreaseInDeferredRevenue,,10713000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,-697000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,295000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,71000.000
LeaseAndRentalExpense,165000.000,158000.000
LicenseAndServicesRevenue,,100000.000
NetCashProvidedByUsedInFinancingActivities,,19000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,19000.000
NetCashProvidedByUsedInInvestingActivities,,-578000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-578000.000
NetCashProvidedByUsedInOperatingActivities,,-3964000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-3964000.000
NetIncomeLoss,-17474000.000,-11607000.000
NonoperatingIncomeExpense,,-230000.000
OperatingExpenses,17481000.000,11477000.000
OperatingIncomeLoss,-17481000.000,-11377000.000
OtherNonoperatingIncomeExpense,7000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,578000.000
ProceedsFromStockOptionsExercised,,21000.000
RepaymentsOfLongTermCapitalLeaseObligations,,2000.000
ResearchAndDevelopmentExpense,14988000.000,6946000.000
ShareBasedCompensation,,1252000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,39264.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,218347.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.730
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,11.840
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,6.710
StockIssuedDuringPeriodSharesStockOptionsExercised,,29501.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3033967.000,15967882.000
