,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
MineralExtractionProcessingAndMarketingCosts,708329.000,1000648.000,237787.000,450324.000,543222.000,7097135.000,2790318.000,1679351.000,8292757.000,5344577.000,3319813.000,2369471.000,672848.000,1466999.000,2741614.000
MinorityInterestPeriodIncreaseDecrease,,,,,,,,,,,70947.000,,,,111868.000
NetCashProvidedByUsedInFinancingActivities,,,61359.000,,,,0.000,,,,463678.000,,,,-586390.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,61359.000,,,,0.000,,,,463678.000,,,,-586390.000
NetCashProvidedByUsedInInvestingActivities,,,-5093328.000,,,,-17861.000,,,,-132198.000,,,,-104230.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-5093328.000,,,,-17861.000,,,,-132198.000,,,,-104230.000
NetCashProvidedByUsedInOperatingActivities,,,-2035366.000,,,,-4253789.000,,,,-5431571.000,,,,-555125.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-2035366.000,,,,-4253789.000,,,,-5431571.000,,,,-555125.000
NetIncomeLoss,-4263098.000,-2113094.000,-1646894.000,-1632633.000,-1668910.000,-9553104.000,-4080745.000,-3193666.000,-11051792.000,-7945072.000,-4909277.000,-4454859.000,,,
NetIncomeLossAttributableToNoncontrollingInterest,-149479.000,-212707.000,-60026.000,-125746.000,-127081.000,,,,,,,,,,
NonoperatingIncomeExpense,-55307.000,18938.000,16134.000,12562.000,10474.000,3237.000,4000.000,-234492.000,-725031.000,-356563.000,-281933.000,-302687.000,-299942.000,-300565.000,-297520.000
OperatingExpenses,4357270.000,2344739.000,1723054.000,1770941.000,1806465.000,9616376.000,4140776.000,3014730.000,10401785.000,7652278.000,4707371.000,4227969.000,2013890.000,3939263.000,5549046.000
OperatingIncomeLoss,-4357270.000,-2344739.000,-1723054.000,-1770941.000,-1806465.000,-9616376.000,-4140776.000,-3014730.000,-10401785.000,-7652278.000,-4707371.000,-4227969.000,-589607.000,-1570501.000,-4059825.000
OtherNonoperatingIncomeExpense,,,,,,,,,,,18323.000,1108.000,,,0.000
PaymentsOfFinancingCosts,,,,,,,,,,,0.000,,,,
PaymentsOfStockIssuanceCosts,,,0.000,,,,0.000,,,,0.000,,,,4167.000
PaymentsToAcquireEquityMethodInvestments,,,0.000,,,,0.000,,,,0.000,,,,
PaymentsToAcquireMarketableSecurities,,,0.000,,,,0.000,,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,5093328.000,,,,17861.000,,,,132198.000,,,,104230.000
ProceedsFromIssuanceOfCommonStock,,,61359.000,,,,0.000,,,,392731.000,,,,19775.000
ProceedsFromMinorityShareholders,,,0.000,,,,0.000,,,,70947.000,,,,111868.000
ProceedsFromNotesPayable,,,,,,,,,,,0.000,,,,
ProceedsFromRelatedPartyDebt,,,0.000,,,,0.000,,,,0.000,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,0.000,,,,0.000,,,,0.000,,,,
ProceedsFromSaleOfEquityMethodInvestments,,,0.000,,,,0.000,,,,0.000,,,,
ProceedsFromStockOptionsExercised,,,,,,,,,,,192731.000,,,,
ProceedsFromWarrantExercises,,,,,,,,,,,200000.000,,,,
ProfitLoss,-4412577.000,-2325801.000,-1706920.000,-1758379.000,-1795991.000,-9613139.000,-4136776.000,,,,-4989304.000,,,,-4357345.000
RepaymentsOfLongTermDebt,,,0.000,,,,0.000,,,,,,,,
RepaymentsOfNotesPayable,,,,,,,,,,,0.000,,,,713866.000
RestatementOfPriorYearIncomeNetOfTax,-77439.000,,,0.000,,,,,,,,,,,
Revenues,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3900000.000,6106673.000,3400000.000
SalesRevenueNet,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3900000.000,6106673.000,3400000.000
ShareBasedCompensation,,,82177.000,,,,239765.000,,,,286671.000,,,,946410.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,,,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,0.900,,,,0.880
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,0.027,,,,0.018
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,,,0.000,,,,60952.000,,,,1925.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,168000.000,,,,807000.000,,,,347500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,,,,,1814000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,,,,,,,7500.000,,,,1250000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,,1.320,,,,0.970
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,,,,,1.290,,,,1.130
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,3.140,,,,2.730,,,,1.250
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,,,,,,,,3.430,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,,,1.520,,,,1.140
StockGrantedDuringPeriodValueSharebasedCompensation,,,82177.000,,,,,,,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,,149700.000,,,,17500.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,,,,,,200000.000,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,51000.000,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,,,61359.000,,,,,,,,192731.000,,,,19775.000
WeightedAverageNumberOfDilutedSharesOutstanding,76580000.000,76925000.000,77121000.000,77161000.000,77176000.000,-154292000.000,77208000.000,77209000.000,79456000.000,-153972000.000,85903000.000,86214000.000,93349000.000,-175111000.000,95911000.000
