,2016-07-31
CashAndCashEquivalentsPeriodIncreaseDecrease,129492.000
EarningsPerShareBasicAndDiluted,-0.000
IncreaseDecreaseInAccruedLiabilities,20086.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,15000.000
InterestExpense,7855.000
NetCashProvidedByUsedInFinancingActivities,253940.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,253940.000
NetCashProvidedByUsedInOperatingActivities,-124448.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-124448.000
NetIncomeLoss,-129534.000
OperatingExpenses,121679.000
OperatingIncomeLoss,-121679.000
OtherNonoperatingIncomeExpense,-7855.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,255540.000
RepaymentsOfRelatedPartyDebt,1600.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,80000.000
StockIssuedDuringPeriodValueNewIssues,255540.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1665145694.000
