,2011-12-31
CostOfGoodsAndServicesSold,327777.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,0.000
EarningsPerShareBasicAndDiluted,0.000
GrossProfit,22223.000
IncomeLossFromContinuingOperations,-118420.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000
InterestExpense,-6090.000
NetIncomeLoss,-118420.000
OperatingCostsAndExpenses,134553.000
OperatingIncomeLoss,-112330.000
OtherSellingGeneralAndAdministrativeExpense,134553.000
Revenues,350000.000
SalesRevenueNet,350000.000
WeightedAverageNumberOfDilutedSharesOutstanding,154452717.000
