,2014-12-31,2015-12-31,2016-12-31
GoodwillPurchaseAccountingAdjustments,,,-381000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-2374000.000,3222000.000,27367000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-7492000.000,23448000.000,23413000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-5118000.000,20226000.000,-3954000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-7492000.000,23448000.000,23413000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-7678000.000,17693000.000,
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000,
IncomeTaxExpenseBenefit,186000.000,5755000.000,-759000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,1331000.000,-421000.000,-532000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,313000.000,-2303000.000,397000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-2547000.000,7972000.000,7961000.000
IncomeTaxReconciliationOtherAdjustments,0.000,135000.000,-68000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,156000.000,125000.000,201000.000
IncomeTaxReconciliationTaxExemptIncome,-933000.000,,
IncomeTaxesPaid,101000.000,3995000.000,845000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-2372000.000,-336000.000,-1897000.000
IncreaseDecreaseInAccountsReceivable,4264000.000,-1647000.000,-79000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,-268000.000,2349000.000,-1750000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,3789000.000,572000.000,-30000.000
IncreaseDecreaseInPrepaidRent,726000.000,,
IncreaseDecreaseInRestrictedCash,6490000.000,-870000.000,654000.000
InterestCostsCapitalized,230000.000,0.000,0.000
InterestExpense,4825000.000,4368000.000,9847000.000
InterestIncomeExpenseNet,,,-9837000.000
InterestPaid,3588000.000,3695000.000,8722000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,1.000,1.000
NetCashProvidedByUsedInDiscontinuedOperations,24241000.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,45705000.000,147957000.000,-51298000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,45705000.000,147957000.000,-51298000.000
NetCashProvidedByUsedInInvestingActivities,-34204000.000,-213283000.000,-93000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-34204000.000,-213283000.000,-93000.000
NetCashProvidedByUsedInOperatingActivities,-3085000.000,36204000.000,53076000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3085000.000,36204000.000,53076000.000
NetIncomeLoss,-7678000.000,17693000.000,24172000.000
NetIncomeLossAllocatedToLimitedPartners,-7524000.000,17339000.000,23690000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,-0.550,0.820,
OperatingCostsAndExpenses,6994000.000,7710000.000,8077000.000
OperatingExpenses,35451000.000,59309000.000,78485000.000
OperatingIncomeLoss,647000.000,22454000.000,32640000.000
OperatingLeasesIncomeStatementLeaseRevenue,8788000.000,7710000.000,2577000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,1295000.000,-120000.000,-1019000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,667000.000,,
PaymentsForDerivativeInstrumentFinancingActivities,468000.000,1167000.000,0.000
PaymentsOfCapitalDistribution,107828000.000,24032000.000,29665000.000
PaymentsOfFinancingCosts,3909000.000,854000.000,0.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,77000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,210445000.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,33736000.000,1671000.000,474000.000
ProceedsFromIssuanceInitialPublicOffering,137495000.000,0.000,0.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,335000.000,0.000
ProceedsFromLinesOfCredit,67845000.000,0.000,0.000
ProceedsFromLongTermLinesOfCredit,100000000.000,203000000.000,20000000.000
ProceedsFromPartnershipContribution,14329000.000,0.000,0.000
ProceedsFromPreviousAcquisition,,,381000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,-49390000.000,0.000,0.000
ProvisionForDoubtfulAccounts,1424000.000,0.000,0.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,3500000.000,,
RepaymentsOfLinesOfCredit,97845000.000,0.000,0.000
RepaymentsOfLongTermLinesOfCredit,14992000.000,30492000.000,41556000.000
Revenues,36098000.000,81763000.000,111125000.000
SalesRevenueNet,36098000.000,81763000.000,111125000.000
SellingGeneralAndAdministrativeExpense,6905000.000,9735000.000,9658000.000
ShareBasedCompensation,550000.000,2461000.000,4074000.000
UnrealizedGainLossOnDerivatives,1192000.000,5161000.000,
