,2011-06-30
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-667899.000
DepreciationAndAmortization,335930.000
EarningsPerShareBasic,-0.030
EarningsPerShareDiluted,-0.030
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-668410.000
InterestExpenseDebt,230037.000
InvestmentIncomeInterest,881.000
LaborAndRelatedExpense,502736.000
LeaseAndRentalExpense,492000.000
NonoperatingIncomeExpense,-101012.000
OperatingExpenses,2119001.000
OperatingIncomeLoss,-567398.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,511.000
OtherGeneralAndAdministrativeExpense,544381.000
ProfitLoss,-668410.000
Revenues,1551603.000
SalesRevenueNet,1551603.000
WeightedAverageNumberOfDilutedSharesOutstanding,22582500.000
WeightedAverageNumberOfSharesOutstandingBasic,22582500.000
