,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,7115000.000,7683000.000,,,,,,,13001000.000,22898000.000,15753000.000,17706000.000,15085000.000,17881000.000,28492000.000,16128000.000,11236000.000,22583000.000,18480000.000,21427000.000,18252000.000,26942000.000,17940000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,,
AccountsPayableTradeCurrent,3924000.000,3858000.000,6368000.000,4983000.000,5662000.000,7045000.000,7429000.000,9358000.000,8839000.000,14414000.000,11163000.000,13717000.000,10792000.000,12642000.000,12689000.000,8317000.000,7522000.000,10948000.000,12305000.000,12245000.000,12374000.000,10518000.000,11459000.000
AccountsReceivableNetCurrent,18756000.000,23821000.000,3884000.000,3836000.000,6527000.000,7126000.000,6073000.000,4550000.000,5185000.000,5061000.000,5365000.000,6507000.000,5761000.000,6737000.000,11837000.000,11286000.000,7867000.000,8593000.000,7936000.000,7288000.000,7072000.000,7846000.000,10111000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,
AccrualForEnvironmentalLossContingencies,,,,,,3000000.000,,,,3600000.000,,,,5200000.000,9000000.000,15300000.000,14900000.000,7700000.000,7400000.000,7200000.000,7000000.000,7100000.000,6900000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,2311000.000,2800000.000,1801000.000,1910000.000,5040000.000,2688000.000,2721000.000,3649000.000,5209000.000,2603000.000,3328000.000,4514000.000,6469000.000,2703000.000,2745000.000,4335000.000,6477000.000,3764000.000,4107000.000,5174000.000,6963000.000,5397000.000,5407000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,,,,,,,,6900000.000,12300000.000,12000000.000,6100000.000,5800000.000,5700000.000,5400000.000,5400000.000,5100000.000
AccruedLiabilitiesCurrent,7521000.000,1540000.000,,,,,,,,,,,,,,,,,,,,,
AccruedSalesCommissionCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,300000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,163205000.000,168150000.000,190048000.000,203856000.000,213685000.000,225973000.000,238526000.000,253099000.000,265557000.000,279196000.000,291829000.000,300000000.000,312396000.000,324434000.000,337243000.000,350103000.000,344163000.000,352622000.000,365922000.000,385626000.000,402202000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-8472000.000,-7378000.000,-5544000.000,-5779000.000,-5886000.000,-4279000.000,-2868000.000,545000.000,-552000.000,-144000.000,-49000.000,-795000.000,314000.000,-46000.000,-795000.000,-573000.000,-834000.000,190000.000,-263000.000,-405000.000,-109000.000,91000.000,154000.000
AssetRetirementObligation,,,,,,5600000.000,,,,6500000.000,,,,6800000.000,,,,7600000.000,,,,8000000.000,
Assets,651151000.000,657703000.000,972838000.000,959698000.000,1379773000.000,1394110000.000,1398186000.000,1386711000.000,1382372000.000,1382508000.000,1378731000.000,1384744000.000,1386169000.000,1401555000.000,1424599000.000,1425243000.000,1466029000.000,1534456000.000,1572561000.000,1617329000.000,1604497000.000,1884237000.000,1870135000.000
AssetsCurrent,21196000.000,27268000.000,49589000.000,37795000.000,49138000.000,47576000.000,58796000.000,49151000.000,51435000.000,44962000.000,42803000.000,44171000.000,42058000.000,47342000.000,50046000.000,55206000.000,49397000.000,61142000.000,55271000.000,59653000.000,48029000.000,56953000.000,55922000.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,,,,,20124000.000,,,,26793000.000,28534000.000,30305000.000,32107000.000,33941000.000,35807000.000,37705000.000,39637000.000,40319000.000,41000000.000
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueLow,,,,,,,,,,,,,,,,,,30000000.000,,,,30000000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,,,,,,,,,776000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,59544000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,60320000.000,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,1800000.000,3000000.000,2500000.000,,
CapitalLeasedAssetsGross,,,,,,,,,,,,,,,,,,3000000.000,3300000.000,4600000.000,4700000.000,4900000.000,5300000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,,,,1100000.000,1300000.000,1600000.000,2000000.000,2400000.000,2900000.000
CapitalUnits,261014000.000,255147000.000,473931000.000,465796000.000,505293000.000,502809000.000,560590000.000,547261000.000,534076000.000,516147000.000,503899000.000,489980000.000,481147000.000,468813000.000,460405000.000,441224000.000,434210000.000,428019000.000,425669000.000,433551000.000,426006000.000,510975000.000,521050000.000
CapitalUnitsOutstanding,22078509.000,22078509.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1402000.000,1802000.000,12402000.000,4216000.000,1993000.000,5237000.000,18193000.000,8716000.000,11220000.000,6352000.000,4879000.000,6066000.000,1667000.000,2830000.000,5802000.000,10424000.000,10856000.000,15013000.000,9034000.000,4882000.000,7208000.000,3657000.000,7007000.000
CommonUnitIssued,,,,,,,,,,,,,,,,,,,,,703455.000,703455.000,1142358.000
DebtInstrumentInterestRateAtPeriodEnd,,,,,,,,,,0.022,,,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,0.022,,,,0.026,,,,0.030,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,500000.000,,,,,
DeferredRevenueCurrent,5319000.000,6520000.000,3440000.000,3603000.000,9280000.000,8901000.000,6627000.000,8601000.000,12427000.000,13981000.000,6854000.000,12327000.000,14271000.000,12432000.000,7819000.000,9940000.000,11674000.000,12016000.000,7050000.000,9553000.000,11927000.000,11102000.000,11807000.000
DeferredRevenueNoncurrent,,,,,,11494000.000,15469000.000,17581000.000,19835000.000,21669000.000,23939000.000,25640000.000,26432000.000,29392000.000,30649000.000,35484000.000,37242000.000,39063000.000,39441000.000,42474000.000,45440000.000,47035000.000,46881000.000
DerivativeAssets,,,,,,,,,,,,,1545000.000,,,,,190000.000,,,,91000.000,
DerivativeLiabilities,,,,,,,,,552000.000,,49000.000,795000.000,1231000.000,-46000.000,,,,,,,,,
DueFromAffiliateCurrent,,,,,,,,,,,,,,,,28800000.000,26100000.000,,33100000.000,42800000.000,29500000.000,,35600000.000
DueFromAffiliates,,,30900000.000,26333000.000,36305000.000,31594000.000,31055000.000,31571000.000,30691000.000,29675000.000,29060000.000,27852000.000,30211000.000,33392000.000,28018000.000,28758000.000,26101000.000,32482000.000,33120000.000,42845000.000,29511000.000,42562000.000,35634000.000
DueFromRelatedPartiesCurrent,16156000.000,19716000.000,,,,,,,,,,,,,,,,,,,,,
DueToAffiliateCurrent,,,6225000.000,4712000.000,5641000.000,4985000.000,4917000.000,4362000.000,4162000.000,8484000.000,4590000.000,3989000.000,4293000.000,5239000.000,15803000.000,7811000.000,3714000.000,11635000.000,6175000.000,9182000.000,,16424000.000,
DueToRelatedPartiesCurrent,3191000.000,3825000.000,,,,,,,,,,,,,,,,,,,,,
EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity,,,,,,35000000.000,,,,34900000.000,,,,34400000.000,,,,,33000000.000,,,-56318000.000,
EquityMethodInvestmentOwnershipPercentage,,,,,,,,0.250,0.250,0.500,,,,0.500,,,,0.500,,,,0.500,
EquityMethodInvestmentUnderlyingEquityInNetAssets,,,,,,60000000.000,,,,59600000.000,,,,58900000.000,,,,,12000000.000,,,109291000.000,
EquityMethodInvestments,25519000.000,25348000.000,25382000.000,25427000.000,25179000.000,25041000.000,25011000.000,24882000.000,24966000.000,24741000.000,24701000.000,24637000.000,24579000.000,24478000.000,24462000.000,24280000.000,79378000.000,79438000.000,124134000.000,165362000.000,166531000.000,165609000.000,162319000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,34358000.000,36094000.000,37831000.000,39568000.000,41304000.000,43041000.000,44778000.000,46514000.000,48251000.000,49987000.000,51724000.000,53461000.000,55197000.000,56935000.000,58672000.000,60409000.000,62147000.000,63884000.000,65621000.000,67358000.000,69096000.000
FiniteLivedIntangibleAssetsGross,,,134164000.000,134164000.000,134164000.000,134164000.000,134164000.000,134164000.000,134164000.000,134164000.000,134164000.000,134164000.000,134164000.000,134164000.000,134164000.000,134214000.000,134214000.000,134214000.000,134214000.000,134214000.000,134214000.000,134214000.000,134214000.000
FiniteLivedIntangibleAssetsNet,,,99806000.000,98070000.000,96333000.000,94596000.000,92860000.000,91123000.000,89386000.000,87650000.000,85913000.000,84177000.000,82440000.000,80703000.000,78967000.000,77279000.000,75542000.000,73805000.000,72067000.000,70330000.000,68593000.000,66856000.000,65118000.000
GeneralPartnersCapitalAccount,-152595000.000,-152793000.000,-146914000.000,-147153000.000,-144555000.000,-145877000.000,-145118000.000,-145805000.000,-146014000.000,-146557000.000,-147024000.000,-147539000.000,-147948000.000,-148405000.000,-148410000.000,-139711000.000,-139579000.000,-139537000.000,-137228000.000,-137882000.000,-135641000.000,-132832000.000,-131678000.000
