,2016-06-30,2016-09-30,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,12000000.000,39000000.000,
AllocatedShareBasedCompensationExpense,6000000.000,5000000.000,7000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,4000000.000,3000000.000,4000000.000
AmortizationOfDebtDiscountPremium,,,0.000
AmortizationOfFinancingCosts,,,10000000.000
AssetImpairmentCharges,,,30000000.000
CapitalExpendituresIncurredButNotYetPaid,,,17000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-31000000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,0.000
ComprehensiveIncomeNetOfTax,-88000000.000,60000000.000,-210000000.000
CostOfServicesDepreciation,576000000.000,631000000.000,605000000.000
DepreciationNonproduction,,,58000000.000
DirectOperatingCosts,1267000000.000,1353000000.000,1132000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,-0.180,-0.020,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,-0.180,-0.030,0.000
EarningsPerShareBasic,-0.510,0.500,-2.690
EarningsPerShareDiluted,-0.510,0.490,-2.690
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,6000000.000
EffectiveIncomeTaxRateContinuingOperations,0.200,0.590,0.240
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,2000000.000,2000000.000,3000000.000
GainLossOnSaleOfInvestments,,,3000000.000
GainLossOnSaleOfLeasedAssetsNetOperatingLeases,-35000000.000,-44000000.000,-79000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-35000000.000,108000000.000,-294000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-28000000.000,44000000.000,-223000000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.330,0.520,-2.690
IncomeLossFromContinuingOperationsPerDilutedShare,-0.330,0.520,-2.690
IncomeLossFromDiscontinuedOperationsNetOfTax,-15000000.000,-2000000.000,0.000
IncomeTaxExpenseBenefit,-7000000.000,64000000.000,-71000000.000
IncomeTaxesPaid,,,2000000.000
IncreaseDecreaseInAccountsPayable,,,42000000.000
