,2011-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-481000.000
AmortizationOfDebtDiscountPremium,76000.000
AmortizationOfFinancingCosts,359000.000
BusinessCombinationAcquisitionRelatedCosts,5148000.000
CapitalExpendituresIncurredButNotYetPaid,11835000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,126734000.000
CommonStockDividendsPerShareDeclared,0.340
ComprehensiveIncomeNetOfTax,139868000.000
CostsAndExpenses,1679908000.000
DeferredIncomeTaxExpenseBenefit,19642000.000
DepreciationAmortizationAndAccretionNet,26968000.000
DepreciationDepletionAndAmortization,26968000.000
EarningsPerShareBasic,1.340
EarningsPerShareDiluted,1.320
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1101000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-1101000.000
GainLossOnDispositionOfAssets,21000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,220459000.000
IncomeTaxExpenseBenefit,80593000.000
IncomeTaxesPaidNet,87000.000
IncreaseDecreaseInDeferredCharges,-4942000.000
IncreaseDecreaseInOperatingCapital,-4006000.000
IncreaseDecreaseInOtherOperatingLiabilities,1499000.000
InterestExpense,8634000.000
InterestPaid,8712000.000
InvestmentIncomeNet,347000.000
NetCashProvidedByUsedInFinancingActivities,-37910000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-37910000.000
NetCashProvidedByUsedInInvestingActivities,-16188000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-16188000.000
NetCashProvidedByUsedInOperatingActivities,180832000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,180832000.000
NetIncomeLoss,139866000.000
OperatingCostsAndExpenses,75807000.000
OperatingIncomeLoss,228746000.000
OtherSalesRevenueNet,-7016000.000
PaymentsForRepurchaseOfCommonStock,3233000.000
PaymentsOfDividendsCommonStock,35919000.000
PaymentsToAcquirePropertyPlantAndEquipment,16213000.000
ProceedsFromIncomeTaxRefunds,16426000.000
ProceedsFromIssuanceOfCommonStock,350000.000
ProceedsFromPaymentsForOtherFinancingActivities,-209000.000
ProceedsFromSaleOfProductiveAssets,25000.000
ProvisionForDoubtfulAccounts,-251000.000
RefiningAndMarketingCosts,1561403000.000
RefiningAndMarketingRevenue,1915670000.000
Revenues,1908654000.000
SalesRevenueNet,1908654000.000
SellingGeneralAndAdministrativeExpense,10603000.000
ShareBasedCompensation,3224000.000
