,2011-06-30,2011-09-30,2012-03-31
AmortizationOfIntangibleAssets,236000.000,106000.000,66000.000
AssetRetirementObligationPeriodIncreaseDecrease,,,-261000.000
CapitalizedComputerSoftwareAdditions,,,-283000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-5588000.000
ComprehensiveIncomeNetOfTax,,,-2738000.000
CostOfGoodsSold,6355000.000,4397000.000,6125000.000
CostOfRevenue,21114000.000,32009000.000,16067000.000
CostOfServices,14759000.000,27612000.000,9942000.000
Depreciation,,,1281000.000
EarningsPerShareBasicAndDiluted,-0.280,-0.040,-0.100
EffectOfExchangeRateOnCashAndCashEquivalents,,,-14000.000
GeneralAndAdministrativeExpense,11159000.000,10410000.000,11362000.000
GrossProfit,11341000.000,16594000.000,16514000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-7028000.000,-857000.000,-2466000.000
IncomeTaxExpenseBenefit,18000.000,18000.000,252000.000
IncreaseDecreaseInAccountsPayable,,,1558000.000
IncreaseDecreaseInAccountsReceivable,,,-608000.000
IncreaseDecreaseInAccruedLiabilities,,,-5642000.000
IncreaseDecreaseInDeferredRevenue,,,6442000.000
IncreaseDecreaseInInventories,,,-1181000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,473000.000
IncreaseDecreaseInRestrictedCash,,,6809000.000
InterestPaid,,,490000.000
NetCashProvidedByUsedInFinancingActivities,,,800000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,800000.000
NetCashProvidedByUsedInInvestingActivities,,,-9995000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-9995000.000
NetCashProvidedByUsedInOperatingActivities,,,3621000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3621000.000
NetIncomeLoss,-7046000.000,-875000.000,-2718000.000
OperatingIncomeLoss,-6305000.000,-245000.000,-1081000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-20000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-20000.000
OtherNoncashExpense,,,382000.000
OtherNonoperatingExpense,723000.000,612000.000,1385000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,2903000.000
ProceedsFromIssuanceOfCommonStock,,,1239000.000
ProceedsFromIssuanceOfDebt,,,11104000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,0.000
RepaymentsOfLongTermDebt,,,11250000.000
ResearchAndDevelopmentExpense,1052000.000,1216000.000,1133000.000
Revenues,32455000.000,48603000.000,32581000.000
SalesRevenueGoodsNet,7663000.000,5414000.000,8095000.000
SalesRevenueNet,32455000.000,48603000.000,32581000.000
SalesRevenueServicesNet,24792000.000,43189000.000,24486000.000
SellingAndMarketingExpense,5199000.000,5107000.000,5034000.000
ShareBasedCompensation,,,746000.000
