,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,741188.000,,,,-552002.000,,,,-110868.000,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,12968.000,13155.000,19004.000,19329.000,19658.000,19995.000,20336.000,,,,16901.000,,,,30772.000,31372.000,31984.000,32608.000,41092.000,41898.000,42495.000,40788.000,42784.000
AssetRetirementObligationCashPaidToSettle,,,,,,,,,,,,,,,,,,,,,,,-149538.000
AssetRetirementObligationLiabilitiesSettled,,,0.000,,,,,,,,,,,,,,,,,,,,225100.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,,24208.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-225000.000,,,,249978.000,,,,135845.000,,,,-123638.000,,,,0.000,,,,-1021.000
CostsAndExpenses,1758929.000,1379355.000,1403880.000,1443960.000,1459316.000,1567594.000,759675.000,688416.000,580167.000,10418451.000,377735.000,316200.000,362536.000,426379.000,3570110.000,247315.000,301649.000,1820493.000,270116.000,245407.000,371579.000,293491.000,239222.000
DepreciationDepletionAndAmortization,706975.000,707030.000,741188.000,707880.000,758371.000,918297.000,435918.000,383093.000,361517.000,402258.000,110868.000,102116.000,106039.000,122266.000,109515.000,30059.000,46298.000,193773.000,54671.000,52113.000,57148.000,44268.000,48078.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,-255491.000,-217271.000,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,0.000,0.000,,93495.000,-306116.000,0.000,41600.000,0.000,0.000,0.000,0.000,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,502533.000,873628.000,928938.000,-255491.000,-217271.000,201716.000,-300503.000,42304.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
GainLossOnSaleOfOilAndGasProperty,,,0.000,,,,,74000.000,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,40414.000,46140.000,37560.000,43331.000,42547.000,80351.000,54935.000,42926.000,42574.000,83791.000,36012.000,26461.000,28021.000,85181.000,21640.000,39758.000,31477.000,70134.000,35916.000,21605.000,52296.000,67846.000,47875.000
ImpairmentOfOilAndGasProperties,,,,,,,,,,,,,,,3300000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,1063331.000,659949.000,-855179.000,-708429.000,-184229.000,,-121333.000,-35097.000,,23816.000,67318.000,13790.000,-141798.000,,-48533.000,-65516.000,,-92005.000,-37341.000,-129455.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,15933.000
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,,,,,,-17.000,-5.000,,3.000,9.000,2.000,-19.000,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,,,,,,-43.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,26037.000,,,,-5187.000,,,,-446.000,,,,-1454.000,,,,629.000,,,,8.000
IncreaseDecreaseInAccountsReceivable,,,-31924.000,,,,-38822.000,,,,-13755.000,,,,-1010.000,,,,23152.000,,,,31070.000
IncreaseDecreaseInDueFromAffiliatesCurrent,,,-34536.000,,,,-130253.000,,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInDueToAffiliatesCurrent,,,-8352.000,,,,0.000,,,,53015.000,,,,-19248.000,,,,8901.000,,,,138431.000
IncreaseDecreaseInInventories,,,-15849.000,,,,-11688.000,,,,3200.000,,,,8464.000,,,,-9864.000,,,,-9958.000
IncreaseDecreaseInOtherOperatingAssets,,,-11226.000,,,,8195.000,,,,-133809.000,,,,0.000,,,,,,,,
InterestIncomeDomesticDeposits,,3352.000,,,0.000,,,,,,,,,,,,,,,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,,,,,,0.378,,,,0.383,,,,0.386,,,,0.393,,,,0.390
