,2011-12-31
BusinessCombinationBargainPurchaseGainRecognizedAmount,195833.000
CashAcquiredFromAcquisition,99123.000
CashPeriodIncreaseDecrease,8278453.000
CostOfGoodsSold,51684851.000
DeferredIncomeTaxExpenseBenefit,-34132.000
DepreciationDepletionAndAmortization,190480.000
EarningsPerShareBasic,0.020
EarningsPerShareDiluted,0.020
EffectOfExchangeRateOnCashAndCashEquivalents,142515.000
GeneralAndAdministrativeExpense,2509391.000
GrossProfit,3364631.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,771275.000
IncomeTaxExpenseBenefit,278602.000
IncomeTaxesPaid,490436.000
IncreaseDecreaseInAccountsPayableTrade,-562107.000
IncreaseDecreaseInAccountsReceivable,3794804.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-217268.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-57788.000
IncreaseDecreaseInCustomerDeposits,320563.000
IncreaseDecreaseInDepositsOutstanding,-145391.000
IncreaseDecreaseInInventories,-2128675.000
IncreaseDecreaseInPrepaidExpense,-253034.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-4446579.000
InterestPaid,137144.000
InvestmentIncomeNet,-110228.000
NetCashProvidedByUsedInFinancingActivities,12524100.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,12524100.000
NetCashProvidedByUsedInInvestingActivities,-1178116.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1178116.000
NetCashProvidedByUsedInOperatingActivities,-3210046.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3210046.000
NetIncomeLoss,470479.000
NetIncomeLossAttributableToNoncontrollingInterest,22194.000
NonoperatingIncomeExpense,85605.000
OperatingExpenses,2930703.000
OperatingIncomeLoss,685670.000
PaymentsToAcquireBusinessesNetOfCashAcquired,813963.000
PaymentsToAcquirePropertyPlantAndEquipment,463276.000
ProceedsFromRepaymentsOfOtherDebt,2489177.000
ProceedsFromRepaymentsOfShortTermDebt,5210915.000
ProfitLoss,492673.000
Revenues,55049482.000
SalesRevenueNet,55049482.000
SellingExpense,421312.000
ShareBasedCompensation,33083.000
WeightedAverageNumberOfDilutedSharesOutstanding,24290263.000
WeightedAverageNumberOfSharesOutstandingBasic,24290263.000
