,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
GeneralPartnerDistributions,1071600.000,0.000,,,
GrossProfit,,1750100.000,2229100.000,1299900.000,-439900.000
ImpairmentOfLongLivedAssetsHeldForUse,14315300.000,457300.000,,,
ImpairmentOfOilAndGasProperties,14666700.000,,0.000,14074700.000,3619000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,0.000
IncreaseDecreaseDueFromAffiliates,-1239600.000,-1347500.000,118200.000,-601800.000,-315100.000
IncreaseDecreaseInAccruedLiabilities,-151500.000,-11700.000,-175700.000,-14600.000,-1100.000
IncreaseDecreaseInAssetRetirementObligations,,,,-31800.000,-600.000
IncreaseDecreaseInDueToAffiliates,,,,-15300.000,
IncreaseDecreaseInDueToRelatedParties,,,422500.000,,286900.000
InterestIncomeOperating,700.000,200.000,100.000,100.000,
MinorityInterestIncreaseFromStockIssuance,0.000,,,,
NaturalGasProductionRevenue,6675200.000,,,,
NetCashProvidedByUsedInFinancingActivities,-10033500.000,-3949300.000,-2170700.000,-3159600.000,-167500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-10033500.000,-3949300.000,-2170700.000,-3159600.000,-167500.000
NetCashProvidedByUsedInInvestingActivities,-39600.000,-28100.000,-435700.000,1001200.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-39600.000,-28100.000,-435700.000,1001200.000,
NetCashProvidedByUsedInOperatingActivities,9435900.000,3942400.000,2730600.000,1735700.000,122600.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,9435900.000,3942400.000,2730600.000,1735700.000,122600.000
NetIncomeLoss,-12610000.000,-2438000.000,-1500300.000,-14549400.000,-4814400.000
NetIncomeLossAllocatedToGeneralPartners,-1081500.000,87300.000,188800.000,-1363800.000,-659100.000
NetIncomeLossAllocatedToLimitedPartners,-11528500.000,-2525300.000,-1689100.000,-13185600.000,-4155300.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-572.000,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,-84.000,-654.000,-206.000
NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,,,1003800.000,,
OilAndGasProductionExpense,4943600.000,3913900.000,3509700.000,2679200.000,2269000.000
OilAndGasRevenue,11618800.000,5664000.000,5738800.000,3979100.000,2032800.000
OilAndGasSalesRevenue,,,,,1829100.000
OperatingCostsAndExpenses,24229500.000,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPeriodIncreaseDecrease,-441800.000,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,70900.000,-235800.000,,
OtherComprehensiveIncomeLossNetOfTax,,,,99900.000,-11700.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,69500.000,-128900.000,-48000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,314200.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,328400.000,108900.000,-75500.000,,
OtherNoncashExpense,1550400.000,1073800.000,574400.000,,
PartnersCapitalAccountContributions,519200.000,,,,
PartnersCapitalAccountDistributions,11105100.000,3949300.000,2170700.000,3159600.000,167500.000
PaymentsOfCapitalDistribution,,,2170700.000,3159600.000,167500.000
PaymentsToAcquireOilAndGasEquipment,39600.000,82200.000,450800.000,3700.000,
PriceRiskCashFlowHedgeGainOrLossReclassifiedToEarningsNet,-1425800.000,-223300.000,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,54100.000,15100.000,1100.000,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,3711300.000,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,142600.000,,,
ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,,3364500.000,3026500.000,,
ResultsOfOperationsImpairmentOfOilAndGasProperties,,457300.000,,13776200.000,3619000.000
ResultsOfOperationsIncomeBeforeIncomeTaxes,,-2071700.000,-797400.000,-14216300.000,-4628700.000
ResultsOfOperationsProductionOrLiftingCosts,,3913900.000,3509700.000,,
ResultsOfOperationsRevenueFromOilAndGasProducingActivities,11619500.000,5664200.000,5738900.000,3979200.000,
