,2016-12-31
CashAcquiredInExcessOfPaymentsToAcquireBusiness,4204.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,-187534.000
ConversionGainsAndLossesOnForeignInvestments,-104357.000
CostOfGoodsSoldDepreciation,21306.000
CostOfRevenue,369195.000
CostsAndExpenses,317609.000
DebtInstrumentDecreaseForgiveness,2998.000
DeferredIncomeTaxesAndTaxCredits,-23472.000
EarningsPerShareBasicAndDiluted,0.000
ForeignCurrencyTransactionGainLossBeforeTax,3043.000
GainLossOnSecuritizationOfFinancialAssets,4204.000
GrossProfit,2969511.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,2654945.000
IncomeTaxExpenseBenefit,1252526.000
IncreaseDecreaseInAccountsPayableRelatedParties,613353.000
IncreaseDecreaseInAccruedInterestReceivableNet,113746.000
IncreaseDecreaseInDeposits,2646855.000
IncreaseDecreaseInPrepaidExpense,-26835.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,1275998.000
NetCashProvidedByUsedInContinuingOperations,3435189.000
NetCashProvidedByUsedInInvestingActivities,-600800.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-600800.000
NetIncomeLoss,1402419.000
OccupancyRevenue,53660.000
OperatingCostsAndExpenses,317609.000
OtherIncome,3043.000
PaymentsToAcquireProductiveAssets,-600800.000
ProfitLoss,1402419.000
Revenues,3341749.000
SalesRevenueNet,3338706.000
TemporaryEquityForeignCurrencyTranslationAdjustments,-104357.000
WeightedAverageNumberOfSharesOutstandingBasic,33119504230.000
