,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,430600000.000,455300000.000,457300000.000,380700000.000,373800000.000,464600000.000,635900000.000,455500000.000,496700000.000,593600000.000,434900000.000,581000000.000,692600000.000,691400000.000,575400000.000,453500000.000,463300000.000,409200000.000,351700000.000,204700000.000,213800000.000,259300000.000,269700000.000,296200000.000,305900000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,,,,,,,36700000.000
AccountsReceivableNetCurrent,340700000.000,355300000.000,397400000.000,303500000.000,236900000.000,274300000.000,387500000.000,432300000.000,489800000.000,321900000.000,408500000.000,586500000.000,555700000.000,599400000.000,441900000.000,319400000.000,330800000.000,316200000.000,278200000.000,115500000.000,132500000.000,135600000.000,155700000.000,136200000.000,165000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,31400000.000,40400000.000,40000000.000,43500000.000,47200000.000,56300000.000,41800000.000,46000000.000,50700000.000,58000000.000,51800000.000,62300000.000,65700000.000,73500000.000,61700000.000,45900000.000,59300000.000,58800000.000,46100000.000,41500000.000,39700000.000,40300000.000,30100000.000,30700000.000,33000000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,532100000.000,0.000,0.000,0.000,0.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,3651300000.000,3847600000.000,4107800000.000,4337400000.000,4634100000.000,4850300000.000,5027900000.000,5162400000.000,5362700000.000,5595700000.000,5148300000.000,4979100000.000,6220800000.000,6430500000.000,6492800000.000,6736400000.000,6957700000.000,8343000000.000,8535700000.000,8704300000.000,8899500000.000,9087000000.000,9177300000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,156900000.000,114900000.000,77600000.000,57400000.000,36900000.000,17200000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,145700000.000,184400000.000,207900000.000,161900000.000,118100000.000,77400000.000,32800000.000,13900000.000,-5400000.000,-24000000.000,-26500000.000,-25500000.000,-24600000.000,-23700000.000,-24300000.000,-23600000.000,-23500000.000,-23100000.000,-12400000.000,-12200000.000,-11800000.000,-11500000.000,-16700000.000,-14800000.000,-14800000.000
AdditionalPaidInCapitalCommonStock,416700000.000,423900000.000,431400000.000,442600000.000,450400000.000,455800000.000,462100000.000,472000000.000,480800000.000,489300000.000,498400000.000,508100000.000,518000000.000,527200000.000,535300000.000,530100000.000,538100000.000,544100000.000,554800000.000,931400000.000,1352600000.000,1359800000.000,1366600000.000,1375100000.000,1382100000.000
AllowanceForDoubtfulAccountsReceivable,,,1700000.000,,,,2800000.000,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,163900000.000,167700000.000,172200000.000,176600000.000,193100000.000,198700000.000,181400000.000,170200000.000,193600000.000,205400000.000,189500000.000,163200000.000,195100000.000,197200000.000,185900000.000,188500000.000,206800000.000,209200000.000,211000000.000,217500000.000,231600000.000,234100000.000,231700000.000
AssetRetirementObligationCurrent,,,,,,,1700000.000,,,,1800000.000,1100000.000,1000000.000,900000.000,1300000.000,900000.000,1000000.000,800000.000,1900000.000,1800000.000,3300000.000,4400000.000,5800000.000,6200000.000,6000000.000
AssetRetirementObligationsNoncurrent,155700000.000,160200000.000,163900000.000,167700000.000,172200000.000,176600000.000,191400000.000,197100000.000,179900000.000,168400000.000,191800000.000,204300000.000,188500000.000,162300000.000,193800000.000,196300000.000,184900000.000,187700000.000,204900000.000,207400000.000,207700000.000,213100000.000,225800000.000,227900000.000,225600000.000
Assets,7075000000.000,7296900000.000,7442700000.000,7533100000.000,7637600000.000,8996100000.000,9108500000.000,9143900000.000,9447100000.000,9306700000.000,9376800000.000,10579600000.000,10562800000.000,10276200000.000,9286800000.000,8524400000.000,8433100000.000,8456100000.000,8425500000.000,7282600000.000,7481700000.000,7275200000.000,7245400000.000,7235000000.000,7265500000.000
