,2012-08-31
CashAndCashEquivalentsPeriodIncreaseDecrease,8757.000
CostOfRevenue,1672.000
CostsIncurredAcquisitionOfOilAndGasProperties,-196776.000
EarningsPerShareBasicAndDiluted,-0.000
GainLossOnSaleOfPropertyPlantEquipment,7530.000
GeneralAndAdministrativeExpense,53421.000
GrossProfit,5598.000
IncomeLossFromContinuingOperations,-127165.000
IncreaseDecreaseInAccountsPayableRelatedParties,-15812.000
IncreaseDecreaseInAccountsReceivable,-1097.000
IncreaseDecreaseInAccruedInterestReceivableNet,-6408.000
IncreaseDecreaseInPrepaidExpense,-825.000
InterestExpense,2707.000
NetCashProvidedByUsedInFinancingActivities,559000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,559000.000
NetCashProvidedByUsedInInvestingActivities,-396229.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-396229.000
NetCashProvidedByUsedInOperatingActivities,-154014.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-154014.000
NetIncomeLoss,-122342.000
OperatingExpenses,132763.000
PaymentsToAcquirePropertyPlantAndEquipment,17000.000
PaymentsToExploreAndDevelopOilAndGasProperties,182453.000
ProceedsFromIssuanceOfCommonStock,500000.000
ProceedsFromIssuanceOfWarrants,500000.000
ProceedsFromNotesPayable,60000.000
ProfessionalAndContractServicesExpense,79342.000
RedemptionPremium,-1000.000
Revenues,7270.000
SalesRevenueNet,7270.000
StockRedeemedOrCalledDuringPeriodValue,-1000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,51831250.000
