,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,279887.000,,,,280467.000,,,,177947.000,,,,278998.000,,,,344552.000,,,,434125.000
BusinessCombinationAcquisitionRelatedCosts,,,,,27240.000,,11695.000,51980.000,931.000,-10700.000,,0.000,51940.000,,,138824.000,815.000,,,0.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,5321.000,,,,75604.000,,,,-18576.000,,,,-9975.000,,,,57675.000,,,,214824.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,-27380.000,3600000.000,1721544.000,55983.000,0.000,0.000,0.000,,,,749867.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,48906.000,-21928.000,-30596.000,-13817.000,-19293.000,-17869.000,122248.000,,13631.000,-11838.000,-6287.000,,0.000
ContributionOfProperty,,,,,,,,,,,3395625.000,,,,0.000,,,,,,,,
CostsAndExpensesRelatedParty,92913.000,87225.000,86895.000,87810.000,84778.000,77142.000,81330.000,78790.000,78424.000,73614.000,83064.000,80014.000,82561.000,89613.000,92458.000,91818.000,86733.000,80343.000,77558.000,80635.000,73249.000,63736.000,71180.000
DepreciationAndAmortization,,,225014.000,225014.000,230564.000,240111.000,234185.000,230534.000,227638.000,78113.000,203558.000,203558.000,215924.000,231416.000,218488.000,222079.000,239009.000,240126.000,234075.000,234075.000,234075.000,234075.000,234152.000
DepreciationAndAmortizationDiscontinuedOperations,,,,0.000,0.000,,,6154.000,23526.000,,0.000,0.000,0.000,0.000,,,,,,,,,
DepreciationNonproduction,229386.000,229386.000,,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,859727.000,0.000,,,0.000,276140.000,,,,1544.000,,,,0.000,,,,99867.000,,
