,2011-09-30,2011-12-31,2012-03-31
AccruedLiabilities,2597.000,4300.000,5639.000
AdditionalPaidInCapital,5160.000,5160.000,5160.000
Assets,,1000.000,500.000
CommonStockValue,2648.000,2648.000,2648.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-64099.000,-69444.000,-71283.000
DueToOfficersOrStockholders,53694.000,58336.000,58336.000
LiabilitiesAndStockholdersEquity,,1000.000,500.000
LiabilitiesCurrent,56291.000,62636.000,63975.000
PrepaidExpense,,1000.000,500.000
StockholdersEquity,-56291.000,-61636.000,-63475.000
