,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-677000.000
AmortizationOfFinancingCostsAndDiscounts,620000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,443000.000
CostOfGoodsSold,685000.000
Depreciation,376000.000
EarningsPerShareBasicAndDiluted,-2.150
IncreaseDecreaseInAccountsPayable,-223000.000
IncreaseDecreaseInAccountsReceivable,559000.000
IncreaseDecreaseInAccruedSalaries,-145000.000
IncreaseDecreaseInDeferredRevenue,498000.000
IncreaseDecreaseInInterestPayableNet,8457000.000
IncreaseDecreaseInInventories,-132000.000
IncreaseDecreaseInOtherAccruedLiabilities,-703000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-176000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-38000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,2000.000
InterestExpense,10405000.000
InterestPaidNet,1325000.000
InvestmentIncomeInterest,79000.000
NetCashProvidedByUsedInFinancingActivities,33375000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,33375000.000
NetCashProvidedByUsedInInvestingActivities,12176000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,12176000.000
NetCashProvidedByUsedInOperatingActivities,-45108000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-45108000.000
NetIncomeLoss,-49545000.000
OperatingExpenses,50659000.000
OperatingIncomeLoss,-39156000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-49542000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,3000.000
OtherNonoperatingIncomeExpense,-63000.000
PaymentsOfDebtIssuanceCosts,213000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,31684000.000
PaymentsToAcquirePropertyPlantAndEquipment,114000.000
ProceedsFromIssuanceOfCommonStock,17946000.000
ProceedsFromIssuanceOfLongTermDebt,14820000.000
ProceedsFromIssuanceOfWarrants,822000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,36870000.000
ProceedsFromSaleOfShortTermInvestments,7104000.000
ResearchAndDevelopmentExpense,13566000.000
Revenues,11503000.000
SalesRevenueNet,2625000.000
SellingGeneralAndAdministrativeExpense,36408000.000
ShareBasedCompensation,3426000.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,1.200
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,3.750
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,162000.000
StockIssuedDuringPeriodValueNewIssues,11866000.000
StockIssuedDuringPeriodValueShareBasedCompensation,3065000.000
StockIssuedDuringPeriodValueStockOptionsExercised,41000.000
