,2011-09-30
ComprehensiveIncomeNetOfTax,3518248.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,75832.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,3442416.000
CostOfGoodsAndServicesSold,16139318.000
EarningsPerShareBasic,0.140
EarningsPerShareDiluted,0.140
GeneralAndAdministrativeExpense,468643.000
GrossProfit,4528567.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4056303.000
IncomeTaxExpenseBenefit,590686.000
InterestExpense,331.000
InvestmentIncomeInterest,23679.000
NetIncomeLoss,3265477.000
NetIncomeLossAttributableToNoncontrollingInterest,200140.000
NonoperatingIncomeExpense,202096.000
OperatingExpenses,674360.000
OperatingIncomeLoss,3854207.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,252771.000
Revenues,20667885.000
SalesRevenueNet,20667885.000
SellingExpense,205717.000
UnrealizedGainLossOnDerivatives,178748.000
WeightedAverageNumberOfDilutedSharesOutstanding,22515334.000
WeightedAverageNumberOfSharesOutstandingBasic,22515334.000
