,2013-03-31
AssetManagementFees,20342.000
CashAndCashEquivalentsPeriodIncreaseDecrease,596735.000
GainLossOnInvestments,27542.000
IncentiveFeeExpense,2919.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-8992.000
IncreaseDecreaseInOperatingAssets,-30717.000
IncreaseDecreaseInPrepaidExpense,-7270.000
NetCashProvidedByUsedInFinancingActivities,643714.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,643714.000
NetCashProvidedByUsedInOperatingActivities,-46979.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-46979.000
NetIncomeLoss,-58259.000
OperatingExpenses,58259.000
OtherCostAndExpenseOperating,7264.000
PartnersCapitalAccountRedemptions,-131963.000
PartnersCapitalAccountUnitsContributed,1077.919
PartnersCapitalAccountUnitsPeriodIncreaseDecrease,883.537
PartnersCapitalAccountUnitsRedeemed,-194.382
PaymentsForRepurchaseOfEquity,-97765.000
ProceedsFromContributedCapital,741479.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,741479.000
ProfessionalFees,19550.000
RealizedInvestmentGainsLosses,27542.000
SalesCommissionsAndFees,8184.000
