,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,,,328767.000,333534.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,637324.000,,,,410661.000,,,,178059.000,,,,2106889.000,,,,1809206.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,297684.000,,,,374751.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,,446728.000,,,,132926.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,433716.000,,,,446728.000
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,178059.000,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,232602.000,,,,178059.000,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,421084.000,,,,433716.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,374751.000,,,,421084.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,,132926.000,,,,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,226663.000,,,,232602.000,,,,178059.000,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,75760.000,74977.000,102735.000,86174.000,173691.000,52113.000,106153.000,262551.000,316825.000,332759.000,345859.000,293543.000,173055.000,214105.000,409506.000,848302.000,808566.000,625806.000,469429.000,490432.000,284119.000,438140.000
PropertyPlantAndEquipmentGross,,,,,,818285.000,,,,875715.000,,,,983240.000,,,,1203691.000,,,,1609439.000
PropertyPlantAndEquipmentNet,185020.000,191810.000,201799.000,204197.000,217377.000,227004.000,218351.000,202359.000,172765.000,160709.000,151222.000,180208.000,206042.000,215747.000,273720.000,291133.000,340589.000,495324.000,554123.000,543824.000,758647.000,689418.000
RetainedEarningsAccumulatedDeficit,-19397037.000,-20507535.000,-22126838.000,-22153657.000,-22813665.000,-22889401.000,-23119701.000,-23022208.000,-22210744.000,-21541585.000,-21612458.000,-21625716.000,-20884073.000,-20204666.000,-20237208.000,-20886945.000,-20357131.000,-18888010.000,-19041166.000,-18393568.000,-17719208.000,-13878209.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,4054606.000,4054606.000,2454606.000,3954606.000,3954606.000,3954606.000,2983565.000,2983565.000,2608565.000,2208565.000,2208565.000,2208565.000,2208565.000,1975231.000,1975231.000,1675231.000,1533564.000,978764.000,326249.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,4092705.000,4173864.000,4449031.000,4539935.000,4092705.000,4380028.000,4439423.000,4646052.000,4227765.000,4303858.000,4193631.000,4294048.000,4343937.000,4131496.000,4099829.000,3672246.000,3625301.000,3587683.000,1177614.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,1.050,1.030,1.020,1.020,1.030,1.040,1.030,1.030,1.040,1.040,1.040,1.020,1.010,0.990,0.980,0.950,0.960,0.950,2.860
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,492265.000,921600.000,623117.000,405720.000,573052.000,612262.000,2638054.000,3923964.000,1743243.000,759285.000,912287.000,1067294.000,673235.000,534663.000,966509.000,273045.000,256495.000,274890.000,184991.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,5803705.000,5727531.000,5725031.000,5673620.000,5422953.000,5334953.000,5256349.000,5444811.000,4877389.000,5050889.000,4886829.000,4909329.000,4803496.000,4554555.000,4554555.000,4292055.000,4442555.000,4416937.000,1454242.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,1.030,1.020,1.020,1.020,1.030,1.040,1.030,1.040,1.040,1.050,1.050,1.040,1.020,1.010,1.000,0.970,0.960,0.960,2.870
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,,,,,,,,,,,,,,,,326249.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,388136.000,727600.000,540708.000,360118.000,477685.000,519976.000,2036611.000,3096333.000,1411053.000,641204.000,766830.000,914741.000,665860.000,531986.000,943089.000,273045.000,256495.000,270940.000,184991.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,,,,,,,,,,,,,,,,3.150
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,,,,,,,,,,,,,,,,3.150
StockholdersEquity,1431487.000,406569.000,-986133.000,-777438.000,-637823.000,-378220.000,-220345.000,-3706.000,901181.000,1970550.000,2200279.000,2349731.000,5730935.000,6395465.000,6700058.000,6788634.000,7366119.000,8818504.000,8710865.000,9475289.000,10197900.000,14115425.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,5730935.000,,,,,,,,,
Supplies,726652.000,651874.000,656202.000,829124.000,992266.000,1059730.000,1257658.000,1217339.000,1113459.000,967354.000,1039388.000,983064.000,1020202.000,1066132.000,1095430.000,1135534.000,1443760.000,1458609.000,1412349.000,1326764.000,1115038.000,1087318.000
UnamortizedLoanCommitmentAndOriginationFeesAndUnamortizedDiscountsOrPremiums,248502.000,226576.000,204649.000,233143.000,196089.000,159036.000,121984.000,95016.000,73089.000,51162.000,29236.000,7309.000,,,,,,,,,,
