,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetManagementCosts,25996639.000,16202363.000,13162619.000,11082080.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,210907413.000,8854208.000,-174458230.000,5435096.000,-5429115.000,
CashPeriodIncreaseDecrease,,,,,,-43128136.000
DepreciationAmortizationAndAccretionNet,-2134815.000,-1202371.000,-839995.000,-445474.000,-213932.000,-2074961.000
DistributedEarnings,,,0.000,0.000,0.000,0.000
DividendIncomeOperating,,,,,,44644.000
EarningsPerShareBasic,-3.560,,,,-4.160,-0.690
FloorBrokerageExchangeAndClearanceFees,2181563.000,1457657.000,1421170.000,1032080.000,676093.000,553138.000
GainLossOnInvestments,-331252321.000,-44988375.000,-209559137.000,40510786.000,-160289252.000,-26099206.000
GainLossOnSaleOfDebtInvestments,69087.000,11358.000,,,,
GainLossOnSaleOfDerivatives,174541993.000,-157308710.000,-191843053.000,55645293.000,,
GainLossOnSaleOfInvestments,,,,,-215438348.000,-2817129.000
GainLossOnSaleOfSecuritiesNet,69087.000,11358.000,11099.000,10140.000,,
IncreaseDecreaseInAccountsPayable,-309912.000,-279171.000,-310472.000,-123077.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,-274688.000,-19958.000
IncreaseDecreaseInAccruedLiabilities,-2032.000,-3557.000,358.000,,,
IncreaseDecreaseInBrokerageReceivables,,,,,2158236.000,
IncreaseDecreaseInCashCollateralForBorrowedSecurities,,,40865651.000,,,
IncreaseDecreaseInClientFundsHeld,,,-5621014.000,,,
IncreaseDecreaseInDividendsReceivable,,,,,,10304.000
IncreaseDecreaseInPayablesToBrokerDealers,-42559235.000,,,3705.000,732.000,-1897.000
IncreaseDecreaseInRestrictedCash,,5621014.000,,,,
InterestAndDividendIncomeOperating,,,,,,2119605.000
InterestExpense,,,,,11025.000,13261.000
InterestIncomeOperating,2132801.000,1201070.000,839600.000,444293.000,213932.000,2074961.000
InterestPaid,,,,,11025.000,13261.000
InvestmentIncomeNet,-26045401.000,-16458950.000,-13744189.000,-11669867.000,,
MarketableSecuritiesRealizedGainLoss,,,,,-236.000,-1951.000
MarketableSecuritiesUnrealizedGainLoss,,,,,14311.000,-37137.000
NetCashProvidedByUsedInFinancingActivities,-309577118.000,-317482388.000,-215131486.000,-214396799.000,-200965347.000,80243132.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-309577118.000,-317482388.000,-215131486.000,-214396799.000,-200965347.000,80243132.000
NetCashProvidedByUsedInOperatingActivities,520484531.000,326336596.000,40673256.000,219831895.000,195536232.000,-123371268.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,520484531.000,326336596.000,40673256.000,219831895.000,195536232.000,-123371268.000
NetIncomeLoss,,,-223303326.000,28840919.000,-168069989.000,-30892189.000
OperatingExpenses,28178202.000,17660020.000,14583789.000,12114160.000,7994669.000,6937233.000
OperatingIncomeLoss,,,,,-7780737.000,-4792983.000
OtherNonrecurringExpense,0.000,0.000,,,,
PaymentsForProceedsFromInvestments,,,,,,19456137.000
PaymentsForPurchaseOfSecuritiesOperatingActivities,,,,,3274025322.000,2811201297.000
PaymentsForRepurchaseOfCommonStock,2240155072.000,595610034.000,546709979.000,564585548.000,340838884.000,234961105.000
PaymentsToAcquireMarketableSecurities,12137574995.000,6958265186.000,6107198269.000,5301570025.000,,
ProceedsFromIssuanceOfCommonStock,1919052134.000,278127646.000,331578493.000,350188749.000,139873537.000,315204237.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,12566568854.000,7453475629.000,6348987862.000,5477991340.000,,
ProceedsFromSaleOfSecuritiesOperatingActivities,,,,,3696283942.000,2737973365.000
ProfessionalFees,,,,,7307551.000,6370834.000
ProfitLoss,-357297722.000,-61447325.000,,,,
RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,,,,,-215438584.000,-2819080.000
RealizedInvestmentGainsLosses,174611080.000,-157297352.000,-191831954.000,55655433.000,,
StockIssuedDuringPeriodSharesNewIssues,56600000.000,9600000.000,,,,
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,-13200000.000,-11200000.000,,,,
StockIssuedDuringPeriodValueNewIssues,1919052134.000,278127646.000,331578493.000,350188749.000,139873537.000,315204237.000
StockIssuedDuringPeriodValueOther,,,219223345.000,,,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,442526671.000,,,
StockRedeemedOrCalledDuringPeriodShares,-69800000.000,20800000.000,200000.000,,,
StockRedeemedOrCalledDuringPeriodValue,2240155072.000,589705228.000,550801838.000,559838929.000,335872630.000,234961105.000
StockholdersEquityPeriodIncreaseDecrease,-321102938.000,-311577582.000,,-180809261.000,-364069082.000,49350943.000
UnrealizedGainLossOnDerivatives,-505784740.000,112222659.000,-17667466.000,-15126549.000,,
UnrealizedGainLossOnInvestments,-505863401.000,112308977.000,-17727183.000,-15144647.000,55135021.000,-23242989.000
UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,,,,,55149332.000,-23280126.000
UnrealizedGainLossOnSecurities,-78661.000,86318.000,-59717.000,-18098.000,,
