,2012-03-31,2012-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-245959.000,
Depreciation,840.000,
DepreciationNonproduction,840.000,811.000
EarningsPerShareBasicAndDiluted,0.000,0.000
GainLossOnSecuritizationOfFinancialAssets,,-10780.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-357255.000,-367121.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,57102.000
IncreaseDecreaseInAccountsPayable,12560.000,
IncreaseDecreaseInAccruedLiabilities,3547.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,17500.000,
IncreaseDecreaseInReceivables,4657.000,
InterestAndDebtExpense,-51068.000,
InterestExpense,-50055.000,-48390.000
NetCashProvidedByUsedInFinancingActivities,51998.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,51998.000,
NetCashProvidedByUsedInOperatingActivities,-305058.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-305058.000,
NetIncomeLoss,-411260.000,-310019.000
NonoperatingIncomeExpense,,-55820.000
OperatingExpenses,306187.000,313595.000
OperatingIncomeLoss,-306187.000,-311301.000
OtherDepreciationAndAmortization,11044.000,
ProceedsFromRepaymentsOfOtherLongTermDebt,53351.000,
ProfitLoss,-357255.000,
ResearchAndDevelopmentExpense,32850.000,26099.000
Revenues,,2294.000
SalesRevenueGoodsNet,,2294.000
SalesRevenueNet,,2294.000
SellingGeneralAndAdministrativeExpense,272497.000,286685.000
