,2011-06-30,2011-09-30
CostsAndExpenses,4867000.000,4588000.000
EarningsPerShareBasic,1.630,-7.760
EarningsPerShareDiluted,1.620,-7.760
GainsLossesOnExtinguishmentOfDebt,,2061000.000
IncomeLossFromContinuingOperations,59031000.000,-283342000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,59032000.000,-283342000.000
IncomeLossFromContinuingOperationsPerBasicShare,1.550,-7.790
IncomeLossFromContinuingOperationsPerDilutedShare,1.550,-7.790
IncomeLossFromDiscontinuedOperationsNetOfTax,2808000.000,919000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.080,0.030
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.070,0.030
IncomeTaxExpenseBenefit,1000.000,
InterestExpense,1546000.000,1445000.000
InterestIncomeOperating,2569000.000,2436000.000
LaborAndRelatedExpense,1570000.000,1443000.000
NetIncomeLoss,61839000.000,-282423000.000
NetIncomeLossAvailableToCommonStockholdersBasic,61137000.000,-283105000.000
OtherExpenses,1077000.000,994000.000
OtherNonoperatingIncomeExpense,321000.000,153000.000
PreferredStockDividendsIncomeStatementImpact,702000.000,682000.000
Revenues,63899000.000,-278754000.000
SalesRevenueNet,63899000.000,-278754000.000
WeightedAverageNumberOfDilutedSharesOutstanding,37837000.000,36470000.000
WeightedAverageNumberOfSharesOutstandingBasic,37638000.000,36470000.000
