,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,5931000.000
ComprehensiveIncomeNetOfTax,-14277000.000
CostOfGoodsSold,101716000.000
Depreciation,1994000.000
EarningsPerShareBasicAndDiluted,-0.030
EffectOfExchangeRateOnCashAndCashEquivalents,243000.000
ForeignCurrencyTransactionGainLossUnrealized,-61000.000
GainLossOnDispositionOfProperty,13117000.000
GainLossOnSaleOfOtherAssets,-13896000.000
GainLossOnSaleOfPropertyPlantEquipment,-37000.000
GeneralAndAdministrativeExpense,9295000.000
GrossProfit,17847000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,4705000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,-27063000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-26016000.000
IncomeLossFromOperationsBeforeExtraordinaryItemsPerBasicAndDilutedShare,-0.050
IncomeTaxExpenseBenefit,1047000.000
IncomeTaxesPaid,2044000.000
IncreaseDecreaseInAccountsPayableTrade,2405000.000
IncreaseDecreaseInAccountsReceivable,-54345000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-997000.000
IncreaseDecreaseInAccruedLiabilities,7652000.000
IncreaseDecreaseInDepositOtherAssets,30898000.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,-4629000.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,-5967000.000
IncreaseDecreaseInInventories,-3665000.000
IncreaseDecreaseInNotesPayableCurrent,-32176000.000
IncreaseDecreaseInNotesReceivableCurrent,-4127000.000
IncreaseDecreaseInOtherReceivables,9019000.000
IncreaseDecreaseInPrepaidExpense,-3341000.000
IncreaseDecreaseInRestrictedCash,44149000.000
InterestExpense,8812000.000
InterestPaid,6956000.000
InventoryWriteDown,0.000
InvestmentIncomeInterest,1766000.000
MinorityInterestIncreaseFromStockIssuance,372000.000
NetCashProvidedByUsedInFinancingActivities,101283000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,101283000.000
NetCashProvidedByUsedInInvestingActivities,-106185000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-106185000.000
NetCashProvidedByUsedInOperatingActivities,10833000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,10833000.000
NetIncomeLoss,-15742000.000
NetIncomeLossAttributableToNoncontrollingInterest,-52000.000
OperatingIncomeLoss,-3077000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,1465000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,1465000.000
OtherNonoperatingIncomeExpense,860000.000
PaymentsToAcquireAvailableForSaleSecuritiesEquity,0.000
PaymentsToAcquireOtherProductiveAssets,8066000.000
PaymentsToAcquirePropertyPlantAndEquipment,35269000.000
ProceedsFromBankDebt,70349000.000
ProceedsFromInterestReceived,1347000.000
ProceedsFromMinorityShareholders,428000.000
ProceedsFromRelatedPartyDebt,814000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,13016000.000
ProductWarrantyExpense,895000.000
ProfitLoss,-15794000.000
RecognitionOfDeferredRevenue,51000.000
RepaymentsOfBankDebt,55553000.000
RepaymentsOfCommercialPaper,52216000.000
SalesRevenueGoodsNet,119563000.000
SellingAndMarketingExpense,11629000.000
