,2011-09-30,2011-12-31,2012-05-21,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-11-05,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,1549000.000,1594000.000,1438000.000,1296000.000,1122000.000,1279000.000,1284000.000,1309000.000,,,,,,,,,,,
AccountsPayableCurrent,4578000.000,3366000.000,,6481000.000,6407000.000,7028000.000,6520000.000,5883000.000,5625000.000,4906000.000,5635000.000,6399000.000,5945000.000,5828000.000,5148000.000,,6533000.000,6055000.000,5469000.000,4829000.000,5635000.000,4677000.000
AccountsPayableRelatedPartiesCurrent,,,,72000.000,76000.000,127000.000,110000.000,186000.000,127000.000,169000.000,184000.000,133000.000,128000.000,210000.000,290000.000,,292000.000,394000.000,331000.000,190000.000,74000.000,64000.000
AccountsReceivableNetCurrent,1960000.000,1330000.000,,2035000.000,2256000.000,2958000.000,1858000.000,2419000.000,1978000.000,1940000.000,2179000.000,2297000.000,3385000.000,2788000.000,2638000.000,,3991000.000,3634000.000,3135000.000,3765000.000,4420000.000,2706000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,1199000.000,1291000.000,1474000.000,1536000.000,,1149000.000,1209000.000,1211000.000,1118000.000,1403000.000,1120000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,6009000.000,5919000.000,5989000.000,-6056000.000,6124000.000,-6193000.000,6247000.000,6305000.000,6366000.000,6310000.000,6354000.000,6414000.000,,6382000.000,6431000.000,6440000.000,6502000.000,6582000.000,6653000.000
AdditionalPaidInCapital,44553000.000,44561000.000,,44568000.000,44568000.000,44568000.000,44568000.000,44568000.000,44568000.000,44568000.000,44572000.000,44572000.000,44572000.000,44572000.000,44676000.000,,44692000.000,44699000.000,44707000.000,44711000.000,44732000.000,44747000.000
AllowanceForDoubtfulAccountsReceivable,,,,-111000.000,,,,-98000.000,,,91000.000,,,,71000.000,,,,101000.000,,,
Assets,13409000.000,11530000.000,,11877000.000,12174000.000,13587000.000,12727000.000,12611000.000,12567000.000,10322000.000,11583000.000,13144000.000,13661000.000,12420000.000,11623000.000,,14220000.000,14112000.000,14085000.000,14647000.000,14998000.000,13614000.000
AssetsCurrent,11698000.000,9903000.000,,8684000.000,9185000.000,10730000.000,9918000.000,9928000.000,10009000.000,7846000.000,9166000.000,10486000.000,11117000.000,9994000.000,9322000.000,,11939000.000,11730000.000,12070000.000,12704000.000,13087000.000,11636000.000
