,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3177000.000,4587000.000,3769000.000,3408000.000
Assets,707100000.000,720462000.000,723389000.000,744113000.000
AvailableForSaleSecurities,240701000.000,257679000.000,265388000.000,273284000.000
CashAndDueFromBanks,10816000.000,11672000.000,11119000.000,16040000.000
CommonStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesIssued,587639.000,584159.000,581529.000,580054.000
CommonStockSharesOutstanding,587639.000,584159.000,581529.000,580054.000
CommonStockValue,12662000.000,12647000.000,12644000.000,12642000.000
Deposits,607639000.000,609339000.000,620292000.000,641526000.000
FederalFundsSold,49212000.000,43196000.000,41895000.000,55783000.000
HeldToMaturitySecurities,36249000.000,36529000.000,34662000.000,33766000.000
InterestBearingDepositLiabilities,527967000.000,526913000.000,528989000.000,546683000.000
InterestReceivable,2309000.000,2507000.000,2638000.000,2585000.000
Liabilities,638137000.000,649257000.000,652965000.000,672719000.000
LiabilitiesAndStockholdersEquity,707100000.000,720462000.000,723389000.000,744113000.000
LoansAndLeasesReceivableAllowance,6324000.000,5717000.000,5183000.000,5356000.000
LoansAndLeasesReceivableNetOfDeferredIncome,353197000.000,354938000.000,353769000.000,349357000.000
LoansAndLeasesReceivableNetReportedAmount,346873000.000,349221000.000,348586000.000,344001000.000
LoansReceivableHeldForSaleNet,439000.000,330000.000,521000.000,317000.000
NoninterestBearingDepositLiabilities,79672000.000,82426000.000,91303000.000,94843000.000
OtherAssets,4484000.000,3223000.000,3147000.000,3728000.000
OtherBorrowings,29470000.000,38516000.000,31334000.000,30178000.000
OtherLiabilities,1028000.000,1402000.000,1339000.000,1015000.000
OtherRealEstateAndForeclosedAssets,5034000.000,5100000.000,4397000.000,3576000.000
PropertyPlantAndEquipmentNet,10983000.000,11005000.000,11036000.000,11033000.000
RetainedEarningsAccumulatedDeficit,53124000.000,53971000.000,54011000.000,55344000.000
StockholdersEquity,,71205000.000,70424000.000,71394000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,68963000.000,71205000.000,70424000.000,71394000.000
