,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28
AllocatedShareBasedCompensationExpense,,1356000.000,1409000.000,,1351000.000
AmortizationOfDebtDiscountPremium,1700000.000,,,,1827000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,0.000,,801000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,62921000.000,,,,45479000.000
CostOfRevenue,219032000.000,253296000.000,196897000.000,324012000.000,219529000.000
DeferredIncomeTaxExpenseBenefit,886000.000,,,,813000.000
DepreciationAndAmortization,14408000.000,14482000.000,13564000.000,14227000.000,14208000.000
DepreciationDepletionAndAmortization,15099000.000,,,,14447000.000
EarningsPerShareBasic,0.220,-0.020,-0.110,-0.110,0.150
EarningsPerShareDiluted,0.220,-0.020,-0.110,-0.110,0.150
EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,,0.000,0.000,,
GainLossOnDispositionOfAssets,,,,,-69000.000
GainLossOnDispositionOfProperty,,,,,0.000
GainLossOnSaleOfProperty,-5185000.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,-5157000.000,,,,
GainsLossesOnExtinguishmentOfDebt,,0.000,,,
GrossProfit,285321000.000,245906000.000,232814000.000,235093000.000,261734000.000
IncomeLossFromContinuingOperations,28418000.000,-300000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-12176000.000,,24584000.000
IncomeTaxExpenseBenefit,2380000.000,1611000.000,814000.000,2238000.000,6812000.000
IncreaseDecreaseInAccountsPayable,29901000.000,,,,23187000.000
IncreaseDecreaseInAccountsReceivable,26390000.000,,,,-27803000.000
IncreaseDecreaseInOtherAccruedLiabilities,-2355000.000,,,,-9676000.000
IncreaseDecreaseInPrepaidExpense,-4280000.000,,,,-3550000.000
IncreaseDecreaseInRetailRelatedInventories,-22467000.000,,,,20890000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,0.000,0.000,,1616000.000
InterestExpense,3776000.000,3898000.000,3232000.000,3181000.000,3140000.000
NetCashProvidedByUsedInFinancingActivities,-2462000.000,,,,-1622000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2462000.000,,,,-1622000.000
NetCashProvidedByUsedInInvestingActivities,-1961000.000,,,,-13152000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1961000.000,,,,-13152000.000
NetCashProvidedByUsedInOperatingActivities,67344000.000,,,,60253000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,67344000.000,,,,60253000.000
NetIncomeLoss,26038000.000,-1911000.000,-12990000.000,-13154000.000,17772000.000
NonoperatingIncomeExpense,141000.000,96000.000,75000.000,119000.000,348000.000
OperatingExpenses,253268000.000,242404000.000,241833000.000,242947000.000,234358000.000
OperatingIncomeLoss,32053000.000,3502000.000,-9019000.000,-7854000.000,27376000.000
OtherAssetImpairmentCharges,558000.000,,,,0.000
PaymentsForProceedsFromOtherInvestingActivities,594000.000,,,,24000.000
PaymentsToAcquirePropertyPlantAndEquipment,,5708000.000,8154000.000,,13128000.000
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,0.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,0.000
RepaymentsOfLongTermDebt,1611000.000,,,,1389000.000
RestructuringCharges,-613000.000,,3450000.000,,1027000.000
RestructuringReservePeriodExpense,,,,,1791000.000
Revenues,504353000.000,499202000.000,429711000.000,559105000.000,481263000.000
SalesRevenueNet,504353000.000,499202000.000,429711000.000,559105000.000,481263000.000
SellingGeneralAndAdministrativeExpense,155247000.000,140847000.000,140691000.000,140735000.000,137779000.000
ShareBasedCompensation,1031000.000,1356000.000,1409000.000,1359000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,196000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,-203991.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,3.790
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,985924.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,-68300.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,,,,4473000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,116743000.000,116890000.000,,118696000.000
WeightedAverageNumberOfSharesOutstandingBasic,,116743000.000,116890000.000,,117080000.000
