,2011-12-31
CashPeriodIncreaseDecrease,-449100.000
EarningsPerShareBasicAndDiluted,-0.030
GeneralAndAdministrativeExpense,636726.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-479429.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,-77023.000
IncreaseDecreaseInAccruedTaxesPayable,142102.000
IncreaseDecreaseInOtherCurrentAssets,181.000
IncreaseDecreaseInPrepaidExpense,-122728.000
InvestmentIncomeInterest,157297.000
NetCashProvidedByUsedInInvestingActivities,-157297.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-157297.000
NetCashProvidedByUsedInOperatingActivities,-291803.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-291803.000
NetIncomeLoss,-479429.000
NetIncomeLossAvailableToCommonStockholdersBasic,-479429.000
OperatingIncomeLoss,-636726.000
PaymentsForProceedsFromInvestments,157297.000
