,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
NetCashProvidedByUsedInInvestingActivities,214000000.000,-2764000000.000,-411000000.000,-286000000.000,-1264000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,214000000.000,-2764000000.000,-411000000.000,-286000000.000,-1264000000.000
NetCashProvidedByUsedInOperatingActivities,236000000.000,1236000000.000,1125000000.000,1213000000.000,2171000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,236000000.000,1236000000.000,1125000000.000,1213000000.000,2171000000.000
NetIncomeLoss,1414000000.000,8780000000.000,178000000.000,64000000.000,680000000.000
NetIncomeLossAttributableToNoncontrollingInterest,-2000000.000,211000000.000,217000000.000,184000000.000,244000000.000
NoncontrollingInterestIncreaseFromBusinessCombination,,10841000000.000,,,
NonoperatingIncomeExpense,1686000000.000,8042000000.000,-380000000.000,-496000000.000,-315000000.000
OperatingCostsAndExpenses,1201000000.000,284000000.000,304000000.000,262000000.000,306000000.000
OperatingIncomeLoss,326000000.000,814000000.000,841000000.000,954000000.000,1734000000.000
OtherComprehensiveIncomeLossBeforeTax,-28000000.000,-18000000.000,-27000000.000,-77000000.000,-16000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-42000000.000,4000000.000
OtherComprehensiveIncomeLossNetOfTax,-17000000.000,-11000000.000,-17000000.000,-49000000.000,-10000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,-40000000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-13000000.000,-25000000.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,15000000.000,,,
OtherComprehensiveIncomeLossTax,11000000.000,7000000.000,10000000.000,28000000.000,6000000.000
OtherComprehensiveIncomeOtherNetOfTax,-1000000.000,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-3000000.000,10000000.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,-5000000.000,16000000.000,-13000000.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-3000000.000,10000000.000,-8000000.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,2000000.000,-6000000.000,5000000.000,,
OtherDepreciationAndAmortization,759000000.000,,,,
OtherNoncashIncomeExpense,,,,,-30000000.000
OtherNonoperatingIncomeExpense,41000000.000,-115000000.000,-77000000.000,-1000000.000,-4000000.000
OtherSalesRevenueNet,,871000000.000,936000000.000,988000000.000,1082000000.000
PaymentsForProceedsFromDerivativeInstrumentFinancingActivities,9000000.000,299000000.000,,-5000000.000,
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,,59000000.000,-72000000.000,322000000.000,1000000.000
PaymentsForProceedsFromOtherInvestingActivities,8000000.000,8000000.000,20000000.000,8000000.000,36000000.000
PaymentsForProceedsFromShortTermInvestments,-232000000.000,-229000000.000,,,
PaymentsForRepurchaseOfCommonStock,323000000.000,140000000.000,,350000000.000,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,181000000.000,51000000.000,48000000.000,80000000.000,58000000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,117000000.000,47000000.000,,
PaymentsToAcquireInvestments,1716000000.000,2585000000.000,183000000.000,19000000.000,784000000.000
PaymentsToAcquireProductiveAssets,31000000.000,207000000.000,194000000.000,296000000.000,568000000.000
PaymentsToAcquirePropertyPlantAndEquipment,31000000.000,207000000.000,194000000.000,,
PaymentsToAcquireShortTermInvestments,,178000000.000,360000000.000,174000000.000,258000000.000
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,,,259000000.000,,
ProceedsFromDividendsReceived,,1200000000.000,,,16000000.000
ProceedsFromIssuanceOfCommonStock,,,,,203000000.000
ProceedsFromIssuanceOfLongTermDebt,500000000.000,5923000000.000,2758000000.000,2213000000.000,2745000000.000
ProceedsFromIssuanceOfWarrants,,170000000.000,,,
ProceedsFromLegalSettlements,0.000,,,,
ProceedsFromPaymentsForOtherFinancingActivities,-55000000.000,-7000000.000,,,-13000000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,176000000.000,358000000.000,273000000.000
ProceedsFromSaleOfProductiveAssets,766000000.000,80000000.000,247000000.000,175000000.000,62000000.000
ProfitLoss,1412000000.000,8991000000.000,395000000.000,248000000.000,924000000.000
ProvisionForDoubtfulAccounts,-1000000.000,4000000.000,45000000.000,47000000.000,56000000.000
RelatedPartyCosts,10000000.000,16000000.000,,,
RelatedPartyTransactionAmountsOfTransaction,,,15000000.000,17000000.000,21000000.000
RepaymentOfNotesReceivableFromRelatedParties,,,42000000.000,,48000000.000
RepaymentsOfLongTermDebt,1254000000.000,2779000000.000,1936000000.000,1196000000.000,1749000000.000
Revenues,1999000000.000,4002000000.000,4450000000.000,4795000000.000,5276000000.000
SalesRevenueNet,1999000000.000,4002000000.000,4450000000.000,4795000000.000,5276000000.000
SalesRevenueServicesNet,1999000000.000,3131000000.000,3514000000.000,3807000000.000,4194000000.000
SellingGeneralAndAdministrativeExpense,414000000.000,764000000.000,873000000.000,861000000.000,886000000.000
ShareBasedCompensation,66000000.000,193000000.000,217000000.000,204000000.000,150000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,594000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,0.414,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,0.313,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,494000000.000,23000000.000,17000000.000,40000000.000,24000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,834000.000,23000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,42.040,55.160,,,
StockIssuedDuringPeriodValueIssuedForCash,,-21000000.000,,,
StockIssuedDuringPeriodValueNewIssues,,,,,203000000.000
StockIssuedDuringPeriodValueStockOptionsExercised,7000000.000,,,,7000000.000
StockRepurchasedAndRetiredDuringPeriodShares,,,0.000,9200000.000,0.000
StockRepurchasedAndRetiredDuringPeriodValue,,937000000.000,,350000000.000,
StockRepurchasedDuringPeriodValue,-323000000.000,-140000000.000,,,
StockholdersEquityOther,,,5000000.000,-7000000.000,3000000.000
UnrealizedGainLossOnDerivatives,232000000.000,,,,
UnrealizedGainLossOnSecurities,,295000000.000,38000000.000,-140000000.000,37000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,-5000000.000,0.000,-11000000.000,,1000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition,,1000000.000,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,,,51000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,,252000000.000,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,0.000,,17000000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,-3000000.000,4000000.000,44000000.000,1000000.000
ValuationAllowancesAndReservesPeriodIncreaseDecrease,24000000.000,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,2000000.000,3000000.000,2000000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,120000000.000,345000000.000,340000000.000,
WeightedAverageNumberOfSharesOutstandingBasic,,118000000.000,342000000.000,338000000.000,
