,2011-03-31
AssetManagementCosts,7091062.000
CashAndCashEquivalentsPeriodIncreaseDecrease,38279458.000
DepreciationAmortizationAndAccretionNet,-1070615.000
GainLossOnSaleOfDebtInvestments,-23885.000
IncreaseDecreaseInOtherAccountsPayable,60987038.000
IncreaseDecreaseInPayablesToBrokerDealers,-42559235.000
InvestmentIncomeNet,-7190235.000
MarketableSecuritiesGainLoss,171344516.000
NetCashProvidedByUsedInFinancingActivities,1010342592.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1010342592.000
NetCashProvidedByUsedInOperatingActivities,-972063134.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-972063134.000
OperatingExpenses,8260850.000
PaymentsToAcquireMarketableSecurities,3943590184.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,2703878542.000
ProfitLoss,164154281.000
UnrealizedGainLossOnSecurities,84714649.000
