,2011-03-26,2011-06-25,2011-09-24,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26
OperatingIncomeLoss,124300000.000,151215000.000,143261000.000,133295000.000,154702000.000,149622000.000,181342000.000,153629000.000,176065000.000,160477000.000,186883000.000,157268000.000,180844000.000,174088000.000,202942000.000,161367000.000,183030000.000,188882000.000,200693000.000,176194000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPeriodIncreaseDecrease,,,,-359000.000,691000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-518000.000,,,-435000.000,481000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,31000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,,,,-76000.000,-210000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPeriodIncreaseDecrease,,,,1160000.000,-1250000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,1887000.000,,,915000.000,-1022000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,,,,-245000.000,228000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,,,,31661000.000,-42004000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,,31661000.000,-42004000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,2110000.000,491000.000,-2474000.000,-4243000.000,-3576000.000,556000.000,-1498000.000,-312000.000,972000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,57817000.000,,,30647000.000,,,,-38963000.000,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,,,,0.000,0.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,,,,,,,,,18000.000,44000.000,233000.000,334000.000,0.000,2000.000,0.000,132000.000,0.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,11000.000,27000.000,142000.000,199000.000,0.000,2000.000,0.000,132000.000,0.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,,,,,,,7000.000,17000.000,91000.000,135000.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,608000.000,,-76000.000,932000.000,-1550000.000,763000.000,-1152000.000,-869000.000,-52000.000,-419000.000,-2174000.000,1353000.000,2671000.000,297000.000,2168000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,520000.000,,-159000.000,793000.000,-1172000.000,633000.000,-948000.000,-772000.000,-138000.000,-479000.000,-1888000.000,1234000.000,1924000.000,724000.000,1617000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,88000.000,,83000.000,139000.000,-378000.000,130000.000,-204000.000,-97000.000,86000.000,60000.000,-286000.000,119000.000,747000.000,-427000.000,551000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,22606000.000,,-40441000.000,-15261000.000,53820000.000,11356000.000,7792000.000,6828000.000,-99445000.000,-72873000.000,-109872000.000,35725000.000,-38730000.000,-21158000.000,9990000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,22606000.000,,-40441000.000,-15261000.000,53820000.000,11356000.000,7792000.000,6828000.000,-99445000.000,-72873000.000,-109872000.000,35725000.000,-38730000.000,-21158000.000,9990000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,23238000.000,,-39871000.000,-14273000.000,52121000.000,16363000.000,7123000.000,6332000.000,-98468000.000,-82084000.000,-110311000.000,36686000.000,-35443000.000,-20569000.000,11214000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,135912000.000,,,32174000.000,-42490000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,,,91000.000,,-920000.000,-343000.000,696000.000,-5640000.000,-346000.000,-235000.000,-1279000.000,12082000.000,-2081000.000,369000.000,-1704000.000,138000.000,492000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,8000.000,,-738000.000,-269000.000,517000.000,-4381000.000,-268000.000,-249000.000,-973000.000,8931000.000,-1449000.000,275000.000,-1363000.000,267000.000,393000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,83000.000,,-182000.000,-74000.000,179000.000,-1259000.000,-78000.000,14000.000,-306000.000,3151000.000,-632000.000,94000.000,-341000.000,-129000.000,99000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,406000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,-73000.000,256000.000,197000.000,344000.000,-15000.000,-123000.000,-17000.000,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,136000.000,,,33000.000,55000.000,120000.000,206000.000,-9000.000,-74000.000,-10000.000,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,100000.000,,,-106000.000,201000.000,77000.000,138000.000,-6000.000,-49000.000,-7000.000,,,,,,,,,,
OtherNoncashIncomeExpense,,,,2901000.000,,,,3291000.000,,,,1973000.000,,,,-3680000.000,,,,-962000.000
OtherNonoperatingIncomeExpense,323000.000,758000.000,232000.000,525000.000,830000.000,988000.000,392000.000,-370000.000,-34000.000,1263000.000,1466000.000,3580000.000,1032000.000,-484000.000,444000.000,120000.000,-177000.000,-277000.000,193000.000,3137000.000
PaymentsForProceedsFromOtherInvestingActivities,-1308000.000,,,2051000.000,,,,68000.000,,,,3931000.000,,,,1185000.000,,,,5829000.000
PaymentsForRepurchaseOfCommonStock,27098000.000,,,38565000.000,,,,73449000.000,,,,75306000.000,,,,75707000.000,,,,99997000.000
PaymentsOfDebtIssuanceCosts,,,,,,,,236000.000,,,,0.000,,,,,,,,58000.000
PaymentsOfDividendsMinorityInterest,1062000.000,,,2081000.000,,,,2792000.000,,,,3763000.000,,,,3113000.000,,,,2096000.000
PaymentsToAcquireAvailableForSaleSecurities,0.000,,,,,,,,,,,,,,,,,,,
PaymentsToAcquireBusinessesAndInterestInAffiliates,133614000.000,,,18980000.000,,,,32359000.000,,,,144679000.000,,,,13637000.000,,,,52562000.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,,,,,,,,,,,,,,205000.000,,,,
PaymentsToAcquireProductiveAssets,10458000.000,,,12223000.000,,,,11862000.000,,,,18484000.000,,,,15493000.000,,,,12605000.000
PaymentsToMinorityShareholders,366000.000,,,6366000.000,,,,535000.000,,,,83793000.000,,,,,,,,
ProceedsFromIssuanceOfDebt,,,,,,,,,,,,190387000.000,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,3000000.000,,,100000000.000,,,,328000000.000,,,,,,,,125000000.000,,,,210000000.000
ProceedsFromPaymentsForOtherFinancingActivities,-90000.000,,,0.000,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,,,,,114768000.000,,,,-19886000.000,,,,95111000.000
ProceedsFromSaleOfAvailableForSaleSecurities,2100000.000,,,1150000.000,,,,0.000,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,18814000.000,,,30039000.000,,,,11799000.000,,,,16450000.000,,,,7577000.000,,,,6398000.000
ProfitLoss,82971000.000,105056000.000,100808000.000,89061000.000,107302000.000,105310000.000,121715000.000,98686000.000,121435000.000,116372000.000,134969000.000,110128000.000,127117000.000,124236000.000,143955000.000,111580000.000,129608000.000,141396000.000,140843000.000,124533000.000
ProvisionForDoubtfulAccounts,1728000.000,,,1144000.000,,,,840000.000,,,,1323000.000,,,,1251000.000,,,,580000.000
RepaymentsOfBankDebt,-55660000.000,,,50016000.000,,,,-22827000.000,,,,,,,,,,,,
RepaymentsOfLongTermDebt,1526000.000,,,10650000.000,,,,232905000.000,,,,396000.000,,,,736000.000,,,,7554000.000
RestructuringCharges,0.000,0.000,0.000,11832000.000,3360000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,6862000.000,7222000.000,8438000.000,12409000.000,4058000.000
RestructuringReservePeriodExpense,0.000,,,11832000.000,,,,,,,,,,,,,,,,
Revenues,,,,,,,,,,,,2430159000.000,2615406000.000,2623729000.000,2702096000.000,2463646000.000,2629320000.000,2685835000.000,2850918000.000,2712956000.000
SalesRevenueGoodsNet,1947761000.000,2130640000.000,2111693000.000,2099019000.000,2201452000.000,2231058000.000,2408438000.000,2293511000.000,2391810000.000,2348956000.000,,,,,,,,,,
SalesRevenueNet,,,,,,,,,,,,2430159000.000,2615406000.000,2623729000.000,2702096000.000,2463646000.000,2629320000.000,2685835000.000,2850918000.000,2712956000.000
SellingGeneralAndAdministrativeExpense,441522000.000,461009000.000,444159000.000,465452000.000,466333000.000,459422000.000,482153000.000,493362000.000,493791000.000,479170000.000,512637000.000,539445000.000,547628000.000,547578000.000,561522000.000,545166000.000,560426000.000,551588000.000,586176000.000,599053000.000
ShareBasedCompensation,8345000.000,9600000.000,8100000.000,8754000.000,11200000.000,11900000.000,5459000.000,5310000.000,11400000.000,8000000.000,10817000.000,8963000.000,,,,8499000.000,,,,14144000.000
StockIssuedDuringPeriodValueShareBasedCompensation,8345000.000,,,8754000.000,,,,5310000.000,,,,8963000.000,,,,8499000.000,,,,14144000.000
StockIssuedDuringPeriodValueStockOptionsExercised,24327000.000,,,37962000.000,,,,19834000.000,,,,20720000.000,,,,23272000.000,,,,21106000.000
StockRepurchasedAndRetiredDuringPeriodValue,-27098000.000,,,-38565000.000,,,,-73449000.000,,,,-75306000.000,,,,75707000.000,,,,99997000.000
StockholdersEquityOther,46000.000,,,,,,,-36000.000,,,,-31000.000,,,,-58000.000,,,,-10000.000
TemporaryEquityAccretionToRedemptionValue,,,,,,,,,,,,,,,,6042000.000,,,,2058000.000
TemporaryEquityForeignCurrencyTranslationAdjustments,,,,,,,,,,,,2129000.000,,,,-3585000.000,,,,973000.000
TemporaryEquityStockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,,53133000.000,,,,1337000.000,,,,9552000.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,1268000.000,,,,-1369000.000
WeightedAverageNumberOfDilutedSharesOutstanding,93161000.000,93446000.000,92869000.000,90666000.000,90553000.000,89647000.000,-181043000.000,88792000.000,87968000.000,87404000.000,-176542000.000,86518000.000,85980000.000,85450000.000,-172208000.000,84715000.000,84249000.000,84084000.000,-168923000.000,82739000.000
WeightedAverageNumberOfSharesOutstandingBasic,90615000.000,90766000.000,90251000.000,88216000.000,88490000.000,87465000.000,-176672000.000,86654000.000,86370000.000,85646000.000,-172744000.000,84808000.000,84620000.000,84095000.000,-169258000.000,83230000.000,83053000.000,82858000.000,-166297000.000,81568000.000
WriteOffOfDeferredDebtIssuanceCost,,,,,,,,6203000.000,,,,0.000,,,,,,,,
