,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,14245.000,25968.000,28258.000,12302.000,32390.000,21210.000,24900.000,28373.000,31842.000,27966.000,18505.000,17387.000,30456.000,41002.000,26244.000,25554.000,36315.000,42009.000,24164.000,25704.000,36510.000,39845.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax,-7174.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-7627.000,-8445.000,-8999.000,-8484.000,-7682.000,-6421.000,-7201.000,-5814.000,-4570.000,-5915.000,-4243.000,-2746.000,126.000,-646.000,2036.000,3109.000,945.000,918.000,1395.000,,
AdditionalPaidInCapital,,,,,47882.000,72882.000,72882.000,72882.000,72882.000,72882.000,72882.000,97882.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,22882.000,22882.000,22882.000,47882.000,,,,,,,,,199600.000,224600.000,224600.000,224600.000,224600.000,224600.000,245600.000,265600.000,285600.000,285600.000
Assets,3223.000,3162.000,3062.000,6749.000,3969.000,14115.000,14038.000,13968.000,9941.000,1299.000,72755.000,56408.000,3230.000,23374.000,2392.000,564.000,501.000,436.000,618.000,57541.000,57019.000,48783.000
AssetsCurrent,,,,,,,,,,,22755.000,6408.000,,,,,,,,7541.000,14259.000,12273.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,50000.000,50000.000,,,,,,,,,,
Cash,3223.000,3162.000,3062.000,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,6749.000,3969.000,14115.000,14038.000,13968.000,9941.000,1299.000,22755.000,6408.000,3230.000,23374.000,2392.000,564.000,501.000,436.000,618.000,7541.000,14259.000,12273.000
CashEquivalentsAtCarryingValue,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,,,0.000,,,,0.000,
CashFDICInsuredAmount,,,,72.000,53.000,7.000,5.000,0.000,0.000,,0.000,0.000,0.000,,,,0.000,,,,534.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000
CommonStockSharesOutstanding,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,113020000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000,11302000.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,5000000.000,5000000.000,,,,,,,,,,
CommonStockSharesSubscriptions,,,,,,,,,,,50000.000,50000.000,,,,,,,,,,
CommonStockValue,113020.000,113020.000,113020.000,113020.000,113020.000,113020.000,113020.000,113020.000,113020.000,113020.000,113200.000,113020.000,11302.000,11302.000,11302.000,1302.000,11302.000,11302.000,11302.000,11302.000,11302.000,11302.000
ConvertibleNotesPayable,34750.000,38750.000,42750.000,,,,,,,,,,,,,,,,,,,
ConvertibleNotesPayableCurrent,,,,52000.000,57250.000,62500.000,67000.000,71500.000,76000.000,80500.000,85833.000,91583.000,97333.000,103083.000,110083.000,116083.000,122083.000,128083.000,134033.000,140083.000,146013.000,152843.000
DeferredTaxAssetsGross,,,,,65236.000,,,,73466.000,,,,86166.000,,,,99496.000,,,,75015.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,260942.000,,,,282560.000,,,,42943.000,,,,382678.000,,,,288518.000,
DeferredTaxAssetsValuationAllowance,,,,,65236.000,,,,73466.000,,,,89166.000,,,,99496.000,,,,-75015.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,289191.000,318192.000,327683.000,336808.000,345714.000,358560.000,368665.000,394129.000,416701.000,440276.000,,,,,,,,,
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,361.000,261.000,261.000,261.000,261.000,,,,,,,,,,,,
DueToRelatedPartiesCurrent,561.000,561.000,561.000,561.000,561.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,261.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,,,,,50000.000,42740.000,36510.000
Liabilities,,,,144037.000,169743.000,163578.000,171365.000,180981.000,188413.000,188632.000,211897.000,216450.000,235350.000,250307.000,244873.000,249037.000,266251.000,281646.000,271315.000,319962.000,330967.000,343027.000
LiabilitiesAndStockholdersEquity,3223.000,3162.000,3062.000,6749.000,3969.000,14115.000,14038.000,13968.000,9941.000,1299.000,72755.000,56408.000,3230.000,23374.000,2392.000,564.000,501.000,436.000,618.000,57541.000,57019.000,47783.000
LiabilitiesCurrent,123435.000,140473.000,148366.000,,,,,,,,,,,,,,,,,,,
NotesPayableCurrent,,,,,,,,,,,,,107300.000,105961.000,108285.000,107139.000,107592.000,111293.000,112857.000,113914.000,114683.000,116578.000
RetainedEarningsAccumulatedDeficit,-248940.000,-265586.000,-272761.000,,,,,,,,,,,-462962.000,-477737.000,-486411.000,-504761.000,-518057.000,-528517.000,-540718.000,-570850.000,-591146.000
SharesIssuedPricePerShare,,,,,,,,,,,0.010,,,,,,,,,,,
StockholdersEquity,-120212.000,-137311.000,-145304.000,-137288.000,-165774.000,-149463.000,-157327.000,-167013.000,-178472.000,-187333.000,-139142.000,-160042.000,-232120.000,-226933.000,-242481.000,-248473.000,-265750.000,-281210.000,-270697.000,-262421.000,-273948.000,-294244.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,-137288.000,-165774.000,-149463.000,-157327.000,-167013.000,-178472.000,-187333.000,-139142.000,-160042.000,-232120.000,-226933.000,-242481.000,-248473.000,-265750.000,-281210.000,-270697.000,-262421.000,-273948.000,-295244.000
