,2011-06-30,2011-09-30,2012-06-30,2012-09-30
AllocatedShareBasedCompensationExpense,,,609000.000,619000.000
DerivativeLossOnDerivative,700000.000,-1263000.000,-7491000.000,-362000.000
EarningsPerShareBasicAndDiluted,,,0.020,-0.040
EarningsPerShareDiluted,-0.050,-0.040,,
GainsLossesOnExtinguishmentOfDebt,,,-309000.000,0.000
InterestExpense,302000.000,279000.000,238000.000,215000.000
InvestmentIncomeInterest,26000.000,21000.000,13000.000,7000.000
NetIncomeLoss,-5216000.000,-4142000.000,2060000.000,-4381000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-5216000.000,-4142000.000,2060000.000,-4381000.000
NonoperatingIncomeExpense,-976000.000,1005000.000,6957000.000,154000.000
OperatingExpenses,4574000.000,5534000.000,5396000.000,5041000.000
PreferredStockDividendsAndOtherAdjustments,0.000,0.000,0.000,0.000
ProceedsFromIssuanceOfDebt,,,8000000.000,
RepaymentsOfDebt,,,5700000.000,
ResearchAndDevelopmentExpense,2674000.000,3608000.000,3441000.000,3177000.000
Revenues,334000.000,387000.000,499000.000,506000.000
SalesRevenueNet,334000.000,387000.000,499000.000,506000.000
SellingGeneralAndAdministrativeExpense,1900000.000,1926000.000,1955000.000,1864000.000
WeightedAverageNumberOfDilutedSharesOutstanding,103222.000,106000000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,106174.000,106790000.000
