,2011-12-31
AccretionExpense,308000.000
AmortizationOfDebtDiscountPremium,4573000.000
AmortizationOfFinancingCosts,1858000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-13132000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,-2872000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,24610000.000
CommunicationsAndInformationTechnology,60450000.000
ComprehensiveIncomeNetOfTax,-225968000.000
DeferredIncomeTaxExpenseBenefit,-6828000.000
DepreciationAndAmortization,18875000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,1109000.000
EarningsPerShareBasic,-8.010
EarningsPerShareDiluted,-8.010
EffectOfExchangeRateOnCashAndCashEquivalents,-1922000.000
FeesAndCommissionsCorrespondentClearing,104359000.000
FloorBrokerageExchangeAndClearanceFees,35765000.000
GoodwillAndIntangibleAssetImpairment,137421000.000
IncomeLossFromContinuingOperations,-223067000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-233131000.000
IncomeLossFromContinuingOperationsPerBasicShare,-7.920
IncomeLossFromContinuingOperationsPerDilutedShare,-7.920
IncomeLossFromDiscontinuedOperationsNetOfTax,-2443000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.090
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.090
IncomeTaxExpenseBenefit,-10064000.000
IncomeTaxesPaid,1290000.000
IncreaseDecreaseInFinancialInstrumentsSoldNotYetPurchased,-50000.000
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,34228000.000
IncreaseDecreaseInOtherOperatingAssets,-24081000.000
IncreaseDecreaseInRestrictedCashAndInvestmentsForOperatingActivities,-2626522000.000
IncreaseDecreaseInSecuritiesBorrowed,-252452000.000
IncreaseDecreaseInSecuritiesLoanedTransactions,-421932000.000
InterestExpense,21476000.000
InterestExpenseLongTermDebt,40942000.000
InterestIncomeOperating,81541000.000
InterestPaid,38802000.000
LaborAndRelatedExpense,75907000.000
NetCashProvidedByUsedInDiscontinuedOperations,10571000.000
NetCashProvidedByUsedInFinancingActivities,-196535000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-196535000.000
NetCashProvidedByUsedInInvestingActivities,-22253000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-22253000.000
NetCashProvidedByUsedInOperatingActivities,197007000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,197007000.000
NetIncomeLoss,-225510000.000
OccupancyNet,22917000.000
OperatingExpenses,450463000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,458000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,296000.000
OtherExpenses,26421000.000
PaymentsForRepurchaseOfCommonStock,212000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,11560000.000
PaymentsToAcquirePropertyPlantAndEquipment,10693000.000
ProceedsFromDivestitureOfBusinesses,33187000.000
ProceedsFromIssuanceOfCommonStock,190000.000
ProceedsFromLinesOfCredit,40000000.000
ProceedsFromRepaymentsOfShortTermDebt,-236700000.000
ProvisionForDoubtfulAccounts,50640000.000
RepaymentsOfLinesOfCredit,33000000.000
RevenueOtherFinancialServices,30853000.000
Revenues,238808000.000
RevenuesNetOfInterestExpense,217332000.000
SalesRevenueNet,238808000.000
ShareBasedCompensation,3266000.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,190000.000
StockIssuedDuringPeriodValueShareBasedCompensation,3266000.000
TechnologyServicesRevenue,22055000.000
TreasuryStockValueAcquiredCostMethod,2612000.000
WeightedAverageNumberOfDilutedSharesOutstanding,28168000.000
WeightedAverageNumberOfSharesOutstandingBasic,28168000.000
