,2011-06-30,2011-09-30
CommunicationsAndInformationTechnology,,1069.000
DeferredForeignIncomeTaxExpenseBenefit,,-50885.000
DirectCommunicationsAndUtilitiesCosts,,191.000
EarningsPerShareBasic,-0.000,-0.000
EmployeeBenefitsAndShareBasedCompensation,,625.000
FeesAndCommissionsDepositorAccounts,206.000,379.000
FreightCosts,83.000,384.000
GeneralAndAdministrativeExpense,1115.000,
InterestAndOtherIncome,,1.000
LeaseAndRentalExpense,900.000,5168.000
MarketingAndAdvertisingExpense,1880.000,-1125.000
NetIncomeLoss,-46753.000,80402.000
NoninterestExpenseDirectorsFees,2500.000,2500.000
OperatingExpenses,46753.000,204933.000
OperatingIncomeLoss,-46753.000,131286.000
OtherOperatingIncomeExpenseNet,,-50884.000
ProfessionalFees,39980.000,137642.000
Revenues,,336219.000
SalariesAndWages,,3538.000
SalesRevenueNet,,336219.000
SuppliesExpense,,710.000
TaxesOther,39.000,10429.000
TravelAndEntertainmentExpense,50.000,20451.000
WeightedAverageNumberOfSharesOutstandingBasic,62187000.000,71984043.000
