,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdvertisingExpense,,122000.000,145000.000,131000.000,124000.000,105000.000
AmortizationOfFinancingCosts,174000.000,197000.000,209000.000,204000.000,126000.000,261000.000
AssetImpairmentCharges,,0.000,,,,
CashPeriodIncreaseDecrease,-1586000.000,-4530000.000,-277000.000,-474000.000,2219000.000,-5132000.000
CausesOfIncreaseDecreaseInLiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseAmount,,,2000.000,,,
ComprehensiveIncomeNetOfTax,,-2234000.000,,,,
DepreciationAndAmortization,2124000.000,3076000.000,2944000.000,2706000.000,1872000.000,856000.000
DepreciationDepletionAndAmortization,2124000.000,3076000.000,2944000.000,2706000.000,1872000.000,856000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,3647000.000,5253000.000,5467000.000,6097000.000,5385000.000,3788000.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,31515000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,6356000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,-4000.000,-1000.000,-89000.000,-37000.000,-16000.000,-2000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,1637000.000,1640000.000,17131000.000,39739000.000
GainLossOnDispositionOfAssets,-4000.000,-1000.000,-89000.000,-37000.000,-16000.000,-2000.000
GainLossOnSaleOfProperties,,,,,17645000.000,33965000.000
GainLossOnSaleOfPropertyPlantEquipment,,-198000.000,0.000,,,
GeneralAndAdministrativeExpense,356000.000,876000.000,522000.000,574000.000,503000.000,463000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,158000.000,218000.000,199000.000,-149000.000,244000.000,-451000.000
IncreaseDecreaseInAccountsReceivable,-5000.000,-7000.000,18000.000,-2000.000,-11000.000,-95000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,195000.000,-96000.000,72000.000,-50000.000
IncreaseDecreaseInCustomerDeposits,0.000,,,,,
IncreaseDecreaseInDueToRelatedParties,186000.000,349000.000,313000.000,365000.000,-1872000.000,-133000.000
IncreaseDecreaseInInterestPayableNet,-1000.000,28000.000,-2000.000,-4000.000,-25000.000,-34000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,190000.000,-109000.000,-74000.000,-12000.000,-26000.000,29000.000
IncreaseDecreaseInPrepaidRent,-25000.000,40000.000,-2000.000,-34000.000,-25000.000,76000.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,,392000.000,12000.000,144000.000,-206000.000
IncreaseDecreaseInRestrictedCash,,,,,,126000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,32000.000,1000.000,177000.000,277000.000,-324000.000,-119000.000
IncreaseDecreaseInSecurityDeposits,11000.000,28000.000,9000.000,8000.000,-3000.000,-4000.000
InterestExpense,2182000.000,2516000.000,2564000.000,2529000.000,1957000.000,1223000.000
InterestPaid,,2328000.000,2400000.000,2300000.000,1900000.000,1100000.000
LimitedPartnersCapitalAccountDistributionAmount,-1637000.000,-1638000.000,,,,
LossFromCatastrophes,-45000.000,0.000,28000.000,0.000,,
MortgageLoanRelatedToPropertySales1,,,,,22272000.000,25540000.000
NetCashProvidedByUsedInFinancingActivities,-2072000.000,-2301000.000,-2156000.000,-2298000.000,-17659000.000,-42469000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2072000.000,-2301000.000,-2156000.000,-2298000.000,-17659000.000,-42469000.000
NetCashProvidedByUsedInInvestingActivities,-893000.000,-4165000.000,-1254000.000,-622000.000,19222000.000,37310000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-893000.000,-4165000.000,-1254000.000,-622000.000,19222000.000,37310000.000
NetCashProvidedByUsedInOperatingActivities,1379000.000,1936000.000,3133000.000,2446000.000,656000.000,27000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1379000.000,1936000.000,3133000.000,2446000.000,656000.000,27000.000
NetIncomeLossAllocatedToLimitedPartners,-1139000.000,-2234000.000,-769000.000,-600000.000,17485000.000,31163000.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,,,5.350,9.530
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-0.350,-0.680,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,-0.240,-0.180,,
NonoperatingIncomeExpense,,,,,15672000.000,30361000.000
