,2013-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-12111.000
EarningsPerShareBasicAndDiluted,-0.000
GeneralAndAdministrativeExpense,98665.000
IncreaseDecreaseInAccountsPayable,15000.000
IncreaseDecreaseInAccountsPayableRelatedParties,11417.000
NetCashProvidedByUsedInFinancingActivities,60137.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,60137.000
NetCashProvidedByUsedInOperatingActivities,-72248.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-72248.000
NetIncomeLoss,-98665.000
ProceedsFromIssuanceOfCommonStock,56387.000
ProceedsFromIssuanceOfDebt,3750.000
StockIssuedDuringPeriodValueIssuedForCash,56387.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,60097924.000
