,2011-10-31,2012-01-31
ComprehensiveIncomeNetOfTax,-1475664.000,-510213.000
CostOfGoodsAndServicesSold,80199.000,60889.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,193155.000,60501.000
EarningsPerShareBasicAndDiluted,-0.020,-0.010
ForeignCurrencyTransactionGainLossBeforeTax,-14531.000,-2501.000
GeneralAndAdministrativeExpense,500471.000,340419.000
GrossProfit,145175.000,119221.000
InterestExpense,918754.000,313372.000
InvestmentIncomeInterest,92.000,86982.000
MarketingAndAdvertisingExpense,12000.000,12000.000
NetIncomeLoss,-1481644.000,-510590.000
NonoperatingIncomeExpense,-1126348.000,-289392.000
OperatingIncomeLoss,-355296.000,-221198.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,5980.000,377.000
OtherGeneralAndAdministrativeExpense,393558.000,366240.000
ProfessionalAndContractServicesExpense,92305.000,61112.000
Revenues,225374.000,180110.000
SalesRevenueNet,225374.000,180110.000
StockOptionPlanExpense,,120879.000
