,2011-06-30,2011-09-30,2012-03-31
AmortizationOfFinancingCosts,,,267000.000
AmortizationOfIntangibleAssets,5603000.000,3802000.000,-816000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4886000.000
CoalProductsAndServicesRevenue,565632000.000,547347000.000,540922000.000
ComprehensiveIncomeNetOfTax,,,50878000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,447706000.000,448681000.000,448053000.000
DepreciationDepletionAndAmortization,40513000.000,38532000.000,38735000.000
IncreaseDecreaseInDueFromRelatedParties,,,-36719000.000
IncreaseDecreaseInInventories,,,61350000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,-58712000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,-9687000.000
IncreaseDecreaseInReceivables,,,-2065000.000
InterestExpense,10458000.000,10115000.000,10305000.000
InterestIncomeExpenseNonoperatingNet,2807000.000,3798000.000,3577000.000
NetCashProvidedByUsedInInvestingActivities,,,14900000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,14900000.000
NetCashProvidedByUsedInOperatingActivities,,,-19786000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-19786000.000
NetIncomeLoss,,,50338000.000
OperatingExpenses,499598000.000,498799000.000,494161000.000
OperatingIncomeLoss,66034000.000,48548000.000,46761000.000
OtherOperatingIncomeExpenseNet,2561000.000,909000.000,1275000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,18437000.000
PaymentsToAcquireRoyaltyInterestsInMiningProperties,,,3444000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,62000.000
ProfitLoss,68841000.000,52346000.000,
SellingGeneralAndAdministrativeExpense,8337000.000,8693000.000,9464000.000
