,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,974000000.000,1103000000.000,1154000000.000,1177000000.000,873000000.000,1000000000.000,1054000000.000,1241000000.000,1043000000.000,1155000000.000,1303000000.000,1293000000.000,1072000000.000,1161000000.000,1192000000.000,1244000000.000,1007000000.000,1178000000.000,1286000000.000,1414000000.000,1062000000.000,1313000000.000,1370000000.000,1495000000.000,1117000000.000,1389000000.000
AccountsPayableOtherCurrent,,,380000000.000,420000000.000,494000000.000,443000000.000,423000000.000,444000000.000,488000000.000,456000000.000,388000000.000,471000000.000,572000000.000,472000000.000,425000000.000,476000000.000,545000000.000,458000000.000,435000000.000,398000000.000,598000000.000,527000000.000,496000000.000,433000000.000,632000000.000,423000000.000
AccountsReceivableNetCurrent,922000000.000,894000000.000,1011000000.000,992000000.000,926000000.000,937000000.000,1185000000.000,937000000.000,943000000.000,1034000000.000,1099000000.000,1091000000.000,877000000.000,1009000000.000,1121000000.000,960000000.000,905000000.000,1049000000.000,1194000000.000,1106000000.000,1010000000.000,1039000000.000,1233000000.000,1252000000.000,1197000000.000,1208000000.000
AccrualForEnvironmentalLossContingencies,,,,,,150000000.000,150000000.000,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,128000000.000,149000000.000,107000000.000,110000000.000,110000000.000,112000000.000,15000000.000,6000000.000,10000000.000,17000000.000,39000000.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,520000000.000,426000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,15061000000.000,15564000000.000,15626000000.000,15912000000.000,16107000000.000,16446000000.000,16361000000.000,16644000000.000,16961000000.000,17353000000.000,17560000000.000,17844000000.000,18209000000.000,18530000000.000,18717000000.000,19121000000.000,19534000000.000,19962000000.000,20174000000.000,20619000000.000,21062000000.000,21496000000.000,21605000000.000,22014000000.000,22487000000.000,22924000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-213000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-193000000.000,-184000000.000,-176000000.000,-213000000.000,-203000000.000,-195000000.000,-186000000.000,-101000000.000,-91000000.000,-71000000.000,-70000000.000,50000000.000,55000000.000,44000000.000,26000000.000,11000000.000,-6000000.000,-6000000.000,-6000000.000,-7000000.000,-7000000.000,-7000000.000,-7000000.000,-9000000.000,-9000000.000,-8000000.000
AdditionalCollateralAggregateFairValue,-459000000.000,-448000000.000,-431000000.000,-275000000.000,-99000000.000,-159000000.000,-119000000.000,-104000000.000,-69000000.000,-16000000.000,8000000.000,-10000000.000,-13000000.000,-13000000.000,-13000000.000,-3000000.000,-2000000.000,-2000000.000,-2000000.000,-2000000.000,-2000000.000,-4000000.000,-2000000.000,-1000000.000,-1000000.000,-1000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,85000000.000,79000000.000,85000000.000,81000000.000,80000000.000,82000000.000,85000000.000,87000000.000,84000000.000,80000000.000,81000000.000,80000000.000,76000000.000,68000000.000,68000000.000,66000000.000,60000000.000,56000000.000,57000000.000,54000000.000,55000000.000,53000000.000,53000000.000,58000000.000,59000000.000,60000000.000
AssetRetirementObligation,,,,1609000000.000,,,,2919000000.000,,,,3538000000.000,,,,3575000000.000,,,,3643000000.000,,,,4684000000.000,,
AssetRetirementObligationsNoncurrent,1583000000.000,1582000000.000,1591000000.000,1609000000.000,1620000000.000,1641000000.000,1661000000.000,2919000000.000,2924000000.000,2932000000.000,2946000000.000,3539000000.000,3540000000.000,3561000000.000,3570000000.000,3575000000.000,3595000000.000,3609000000.000,3620000000.000,3643000000.000,4480000000.000,4612000000.000,4672000000.000,4684000000.000,4716000000.000,4675000000.000
Assets,46259000000.000,47318000000.000,47517000000.000,49750000000.000,50188000000.000,50115000000.000,50868000000.000,52449000000.000,53062000000.000,54324000000.000,55214000000.000,55605000000.000,55987000000.000,57025000000.000,57884000000.000,60127000000.000,60547000000.000,61631000000.000,61989000000.000,63339000000.000,64650000000.000,65927000000.000,66565000000.000,68598000000.000,69164000000.000,70055000000.000
AssetsCurrent,5471000000.000,6122000000.000,5877000000.000,6480000000.000,6166000000.000,5540000000.000,5593000000.000,5121000000.000,4892000000.000,5442000000.000,5522000000.000,5977000000.000,5892000000.000,6197000000.000,6071000000.000,6389000000.000,6026000000.000,6446000000.000,6131000000.000,5822000000.000,5634000000.000,6135000000.000,5749000000.000,6164000000.000,5980000000.000,6071000000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,3452000000.000,3250000000.000,,3495000000.000,3509000000.000,3447000000.000,,3656000000.000,3720000000.000
AvailableForSaleSecurities,,,,,2382000000.000,2316.000,2391000000.000,,2506000000.000,2536000000.000,2615000000.000,,2781000000.000,2821000000.000,2741000000.000,,,2854000000.000,2711000000.000,,2847000000.000,2889000000.000,2943000000.000,,3059000000.000,3123000000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,1516000000.000,1498.000,1497000000.000,,1509000000.000,1538000000.000,1533000000.000,,1629000000.000,1617000000.000,1614000000.000,,,1717000000.000,1699000000.000,,1741000000.000,1758000000.000,1744000000.000,,1790000000.000,1797000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,286000000.000,278000000.000,299000000.000,294000000.000,264000000.000,250000000.000,219000000.000,218000000.000,237000000.000,221000000.000,241000000.000,230000000.000,228000000.000,248000000.000,257000000.000,263000000.000,257000000.000,277000000.000,290000000.000,273000000.000,251000000.000,262000000.000,271000000.000,255000000.000,302000000.000,308000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,325000000.000,348000000.000,326000000.000,359000000.000,408000000.000,420000000.000,468000000.000,456000000.000,448000000.000,503000000.000,512000000.000,519000000.000,499000000.000,502000000.000,483000000.000,466000000.000,450000000.000,458000000.000,465000000.000,470000000.000,409000000.000,408000000.000,443000000.000,419000000.000,444000000.000,452000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,345000000.000,341000000.000,338000000.000,344000000.000,389000000.000,400000000.000,367000000.000,373000000.000,380000000.000,339000000.000,314000000.000,332000000.000,355000000.000,366000000.000,359000000.000,384000000.000,480000000.000,468000000.000,457000000.000,454000000.000,504000000.000,516000000.000,503000000.000,505000000.000,515000000.000,545000000.000
AvailableForSaleSecuritiesDebtMaturitiesFairValue,1028000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,72000000.000,63000000.000,61000000.000,60000000.000,29000000.000,17000000.000,6000000.000,5000000.000,28000000.000,28000000.000,17000000.000,22000000.000,36000000.000,16000000.000,27000000.000,17000000.000,25000000.000,19000000.000,21000000.000,18000000.000,26000000.000,35000000.000,33000000.000,13000000.000,13000000.000,6000000.000
AvailableForSaleSecuritiesDebtSecurities,,1030000000.000,1024000000.000,1057000000.000,1090000000.000,1087000000.000,1060000000.000,1052000000.000,1093000000.000,1091000000.000,1084000000.000,1103000000.000,1118000000.000,1132000000.000,1126000000.000,1130000000.000,1212000000.000,1222000000.000,1233000000.000,1215000000.000,1190000000.000,1221000000.000,1250000000.000,1192000000.000,1274000000.000,1311000000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,4000000.000,7.000,3000000.000,,1000000.000,8000000.000,5000000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,870000000.000,825.000,897000000.000,,998000000.000,1006000000.000,1087000000.000,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,34000000.000,35000000.000,,36000000.000,,,,29000000.000,,,,23000000.000,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,245000000.000,234000000.000,,212000000.000,,,,96000000.000,,,,74000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,305000000.000,115000000.000,125000000.000,125000000.000,146000000.000,,,,111000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,50000000.000,,,,35000000.000,,,,27000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,36000000.000,,,,18000000.000,,,,12000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,38000000.000,,,,22000000.000,,,,18000000.000,,,,,,,,,,,,,,
