,2011-06-30,2011-09-30
CostOfGoodsSold,192830.000,527506.000
DepreciationAndAmortization,15167.000,39678.000
EarningsPerShareBasicAndDiluted,0.000,-0.010
GeneralAndAdministrativeExpense,67608.000,91629.000
GrossProfit,186598.000,279329.000
IncomeTaxExpenseBenefit,0.000,0.000
InterestExpense,1628.000,15299.000
NetIncomeLoss,13337.000,-71869.000
OperatingExpenses,171633.000,335899.000
OperatingIncomeLoss,14965.000,-56570.000
ResearchAndDevelopmentExpense,467.000,1249.000
Revenues,379428.000,806835.000
SalesRevenueNet,379428.000,806835.000
SellingAndMarketingExpense,88391.000,203343.000
WeightedAverageNumberOfSharesOutstandingBasic,10030410.000,10030410.000
